0.0639989-9.08726e-15j -0.247277+1.22022e-14j -0.078775+9.0352e-15j -0.0452644-1.12855e-15j 0.074009+8.06239e-15j 0.193761-1.09978e-14j -0.101207+3.82227e-15j -0.0272557+2.42552e-15j 0.0664243-8.52833e-15j -0.217108-1.83647e-15j 0.14528-1.73208e-14j -0.0517878+1.22551e-14j -0.0505173+1.78194e-15j -0.0377882+2.03662e-15j 0.023066-1.00325e-14j -0.0442073+1.31901e-14j -0.0174818+1.14583e-14j 0.0475175-3.38324e-14j -0.0378932-1.63745e-15j -0.0253556-3.78063e-16j 0.0360451-2.8456e-15j -0.084904-7.77738e-16j -0.0475318+2.55857e-15j -0.0259952-6.3543e-15j -0.0053714-1.04126e-15j -0.00670108+3.50096e-15j -0.00715091+5.04781e-15j -0.0150692+3.3817e-16j -0.00492806-1.46882e-15j -0.00456885-1.6084e-15j -0.0170547+7.06672e-15j -0.0117269+6.11787e-15j -0.0243658+2.21094e-15j 0.0381849-2.54941e-15j -0.0299384+7.34201e-15j 0.000730845+1.30317e-15j -0.0264601+6.31939e-15j 0.0147018+3.8229e-14j 0.0488819+3.51276e-14j 0.0144771+5.73284e-15j -0.00760787+3.16053e-18j 0.00652701+1.99693e-14j -0.0326635+3.41735e-15j 0.078266-6.3047e-15j -0.0287043-2.5659e-15j -0.0314939-1.4862e-15j 0.0888523-8.13615e-15j -0.00248559+8.41358e-16j -0.0620508+3.20547e-15j 0.0550135-6.17779e-17j 0.0365131-4.12597e-15j 0.0368439-2.42797e-15j -0.0531518-1.34689e-15j -0.0699788+5.9726e-15j 0.118694-7.58506e-15j 0.00733238+7.72191e-15j 
0.00495216+2.54091e-15j 0.00059849+7.1624e-16j -0.00695725+9.04222e-16j 0.00238876-4.0894e-16j 0.000306989-1.42422e-16j -0.00826024+8.73174e-16j 0.00580992-9.60496e-16j -0.00464458+4.7558e-16j -0.00300919+5.27735e-16j 0.00218824-1.25807e-16j 0.0043737-8.08088e-16j 0.000911413+1.16584e-17j -0.00641059+8.42995e-16j -0.00333079+4.40432e-16j -0.000643364+7.6687e-16j 0.00592799-1.72828e-15j -0.00119776-1.72739e-16j -0.00524443+4.27054e-15j 0.00384707-3.05269e-16j 0.00392587-1.07792e-15j -0.00901305+8.4507e-16j -0.00619232+3.76545e-16j -0.00500062+1.49098e-15j -0.00547203-7.5328e-16j -0.00163504-6.32943e-17j -0.0041463+3.6818e-16j 0.00253693-1.13921e-15j -0.00682621+2.69674e-16j -0.00254447+1.32872e-15j -0.00070316+1.60708e-16j -0.00530708+1.19554e-15j -0.00469464+5.93339e-16j 0.0119849-5.13393e-16j 0.00905409-5.98934e-16j 0.0125009-1.90513e-15j -0.00137498-1.15624e-15j -0.00675905-4.04648e-16j -0.0078572-4.04287e-15j 0.0015506-4.28988e-15j 0.00714272+2.22985e-15j -0.00555362+2.40677e-15j -0.00641198-1.54159e-14j 0.0100304-1.11788e-15j -0.00481802+5.30707e-16j -0.00698904+1.42826e-15j 0.00458696-7.75884e-16j -0.00158419-3.99686e-17j 0.00627185-7.90503e-16j 0.00244175-5.53467e-16j -0.0172178+1.94637e-15j -0.00838144+1.11515e-15j 0.0216137-2.92095e-15j 6.03556e-05+8.57765e-17j -0.00312607+5.017e-16j -0.00246685+2.86425e-16j 0.00228327-8.46969e-16j 
0.00942274+4.22079e-15j -0.00960167+9.83782e-16j -0.00653819+2.61949e-18j -0.00238073+7.01874e-17j -0.00195069+1.73004e-16j 0.0143322+5.78886e-17j -0.00536721+1.61217e-16j -0.00333152+6.86286e-17j 0.0106153-2.15855e-16j -0.0147012-4.35306e-16j 0.00399872-3.35038e-18j -0.00812933+1.64942e-16j 0.00594553-1.36504e-16j -0.000190737-1.09005e-16j 0.000261609-1.53193e-15j -0.0063426+2.48686e-15j -0.00806213+2.00685e-15j 0.00332794-1.69e-15j -0.00658932+8.69625e-16j -0.0121549+1.41724e-15j -0.000262342+3.97088e-16j 0.00441563-1.83363e-16j 0.00304393-6.63799e-16j 0.00306241+9.7331e-16j 0.00120505+2.56579e-16j 0.00597135+3.77837e-16j -0.0117483-2.41418e-16j 0.00266641+9.49505e-16j -0.000433099-8.15551e-16j 0.0100075+1.8856e-16j -0.0026252+1.43855e-15j -0.00827096+1.03902e-15j 0.00439068+5.43535e-16j -0.0033943+5.47469e-16j -0.00741785+1.23007e-15j -0.00283768+4.90309e-16j -0.00529038-8.38919e-16j 0.00246391-3.18482e-15j -0.00661545-3.04385e-15j 0.00166016+5.09235e-16j -0.0229318-2.6067e-16j -0.00276601+8.78785e-16j -0.000614629+4.27814e-17j 0.00397175+2.91046e-17j 0.00569743-3.48872e-16j -0.0147473-1.36195e-16j -0.000305887+2.54259e-16j -0.0122794+1.41709e-16j -0.015321-5.10615e-17j 0.00185328-3.02341e-16j 0.00911992-3.98933e-16j -0.00235424+5.45821e-17j -0.000189552-1.9905e-16j -0.00867836+6.37531e-17j -0.00045221-1.72337e-16j -0.00891351+1.09655e-15j 
0.00460821+3.45966e-15j 0.00914032+4.77814e-16j -0.00804031+5.92067e-16j 0.00606615-1.62161e-16j -7.30385e-05+9.78138e-18j -0.00238798+2.34771e-17j 0.00736626-3.89274e-16j 0.000465012+1.37768e-16j 0.00819568-5.98807e-16j 0.00644943+1.67639e-16j 0.00977352-8.9121e-16j 0.00152193+8.65325e-17j 0.000783136-1.79991e-16j -0.00364766+2.31519e-16j 0.00175972+2.24302e-16j 0.00289774-1.25201e-15j 0.0100967-2.85723e-15j -0.00441867+2.78619e-15j 0.00545436-4.64366e-16j 0.00581508-7.54201e-16j 0.00101592-2.17472e-16j 0.00513898-2.30816e-16j 0.00588733-2.37729e-19j -0.00250526-8.73646e-16j -0.00258507+4.85058e-17j -0.00166309-2.00468e-17j 0.00466198+2.52853e-16j -0.00519493-6.66333e-16j 0.000445909+1.06964e-15j -0.0151958+1.34729e-15j 0.000616092+1.76718e-17j -0.00428885+1.3161e-15j 0.00733727-9.28436e-16j -0.00278903+8.86119e-17j -0.00429107+3.30326e-16j 0.00509768+9.1932e-16j -0.00582113+7.69071e-16j 0.00205466+3.82566e-15j 0.0049134+3.33282e-15j 0.00934205+3.8898e-15j -0.00733137-8.62297e-16j 0.00272276+1.04536e-14j 0.00898755-4.43792e-16j -0.00934432+6.03455e-16j 0.00431134-4.11561e-16j 0.000202047+3.50181e-16j -0.00728312+2.18559e-16j -0.00242426+4.61218e-16j -0.00385881+1.38218e-16j -0.0114877+6.59812e-16j -0.013525+9.63531e-16j 0.0150916-7.3761e-16j 0.00514333-5.70853e-17j 0.000729577+1.73318e-16j -0.0083369+5.43739e-16j 0.00285874-4.51683e-16j 
-0.00184083-2.41138e-16j 0.00723961+2.71728e-16j 0.0048566-6.54866e-17j 0.00420945+2.81093e-16j 0.00023555+9.06432e-17j -0.00755778-5.10815e-16j -0.00545275+2.78189e-17j 0.00358016+7.67972e-17j -0.0102952-3.63756e-16j 0.0128454+9.90252e-16j -0.00939349+1.74544e-16j -0.000347844-4.04232e-16j -0.0024818+8.62497e-17j 0.00089492-3.87224e-16j -0.00336215+7.98897e-16j 0.00226425-9.04444e-16j -0.0018563+4.45225e-16j 0.00146504-1.41549e-15j -0.000383672-5.582e-17j 0.00136671-2.48922e-16j -0.00184428-8.84091e-17j -0.00235128-2.09256e-16j 0.00296662+3.59712e-16j -0.00442748-1.61419e-15j -0.00606206-4.80744e-16j 9.39653e-05-1.48233e-16j -0.00413825-1.85133e-16j 0.0062856+2.22347e-16j -0.00254175+9.44867e-16j 0.0102878+1.50596e-16j 0.00484826-1.23963e-15j -0.000516418-5.68525e-16j 0.00101926+1.13765e-16j 0.00147029+3.74039e-16j 0.000914414+3.69118e-16j -0.006086-1.04864e-15j 0.00900826+9.73551e-16j 0.00226696+2.01235e-15j -0.00172517+1.00482e-15j -0.0114828-5.93967e-15j -0.012749+4.60207e-16j -0.00531026-1.0252e-14j -0.00323311-9.36366e-18j 0.000900664-8.60438e-17j -0.00504644-2.25268e-16j -0.0125797-2.29512e-16j -0.00644437-5.84417e-16j 0.0016169-3.23208e-16j -0.00867777-3.45342e-16j 0.000239126-1.61187e-16j -0.0150066+2.06724e-16j -0.0176316+2.62923e-16j 0.000740505+1.69602e-16j 0.00815527+6.68882e-17j 0.00233175-3.08713e-16j -0.00276266+4.30495e-16j 
-0.00228374-7.41367e-16j 0.00438159-2.31297e-16j 0.000411619-3.9187e-18j -0.0034037+1.09287e-16j 0.0070349-2.13155e-16j -0.0159127-3.26245e-16j 0.000740527+6.30425e-17j 0.00513037-8.00923e-17j -0.00881612+2.20769e-17j 0.00127234+2.16321e-16j -0.00414702+1.23676e-16j 0.00402594-1.21178e-16j -0.00476546-2.02602e-16j -0.00300856-1.23064e-16j 0.000752766-3.21343e-16j 0.00138633+1.13555e-16j -0.00121956+1.47928e-16j -0.00588845+4.06011e-15j 0.0012877+1.15845e-15j -0.00532321+4.97975e-16j -0.00804073+3.08577e-16j -0.000174578-9.2259e-16j 0.00259747+4.75602e-16j -0.0104473-2.50736e-15j -0.00445367-7.1019e-16j 0.00634638+9.36549e-16j -0.00267542-8.1977e-16j -0.00410293-9.25953e-16j -0.0107897+4.69126e-15j 0.00736898+1.64894e-16j -0.0025972+3.7709e-17j -0.00589954+2.40419e-16j 0.0112344+2.21766e-16j 0.00902967+1.14478e-15j 0.00318966+1.45489e-15j -0.0125873-2.49736e-15j 0.00301304+9.3998e-16j 0.00362893+4.67278e-15j 0.00216554+4.01569e-15j -0.000547082-5.52424e-16j -0.0118415+9.97817e-16j -0.00428281-8.12452e-15j 0.00935772-1.58629e-16j -0.011076+1.88715e-16j 0.0040278-4.43696e-17j -0.012656+3.21328e-16j 0.00478224-5.28515e-16j 0.00932667-1.93708e-16j 0.00543913+3.44705e-17j 0.000754476+1.05836e-16j -0.0177+6.15642e-16j -0.000137056+2.8126e-16j -0.00647827+8.05633e-17j 0.00112365+8.43789e-18j 0.00381036+3.30758e-17j -0.00177489+4.24904e-16j 
0.00225717+5.40993e-16j -0.00569514+2.51749e-16j -0.0050896-2.3842e-17j 0.0130831+1.13752e-16j 0.00147947+9.43972e-17j 0.00221905-9.44633e-17j 0.00201615+5.85798e-17j 0.000147269+1.09652e-16j 0.00387098-2.57871e-16j 0.00813375+7.66408e-16j 0.00646424-3.36584e-16j -0.0157868-1.48331e-16j -0.00708405+1.2855e-16j -0.00708897-1.36491e-16j -0.00617174+7.95632e-16j -0.00103929-1.48508e-15j 0.0092907-2.09444e-15j 0.000872316-3.18424e-16j -0.00285088-7.0308e-16j 0.00944373-6.40058e-16j 0.00155531+3.36601e-16j 0.00411858-1.29716e-16j -0.00764473+2.00174e-16j -0.00579929-8.70923e-16j 0.00119364-4.4549e-16j -0.00109372+2.01055e-16j 0.015035+1.8824e-16j 0.00154375+4.91803e-16j 0.00796488-3.09262e-15j -0.00101772-6.72462e-16j -0.00546951+1.50409e-15j 0.00521265+7.87134e-17j -0.00296469+3.5454e-16j 0.00684712-3.21597e-16j -0.00879129-1.7572e-16j 0.00962021+2.34508e-15j -0.00297554-7.70043e-16j 0.00330923-2.79993e-15j -0.0079988-3.30441e-15j 0.00891973+4.235e-15j -0.0130291+1.30753e-15j -0.00575034-1.12815e-14j 0.00250034+1.45258e-16j 0.0106143-9.7467e-17j -0.0134978-1.80621e-16j 0.00472848-4.53828e-16j -0.0125156+3.06051e-16j -0.0159313+1.18772e-16j -0.0165391-3.45189e-16j 0.00137441-7.39511e-17j -0.0102187-8.97374e-17j 0.00501418-8.83736e-17j 0.0058065-3.57613e-17j -0.00181609+1.3775e-16j 0.00436052+1.00185e-16j 0.004601-3.68637e-16j 
0.00870266+3.4859e-15j -0.0115051+1.1589e-15j -0.00463513+1.67937e-16j 0.0027861-5.68257e-17j 0.00318575-1.93959e-16j 0.00396209+3.98029e-17j -0.00373588+1.70828e-16j 0.00298086+9.72867e-17j 0.0122514-1.88543e-16j -0.00312117+9.9771e-17j 0.00496761-4.70924e-16j -0.00668162+2.09483e-16j -0.0082945+2.74182e-16j -0.0069806+4.01953e-16j 0.00431754-1.05304e-15j -0.00124771+1.00458e-15j -0.00108023-9.17605e-17j 0.00599478-3.93384e-15j 0.000136725-5.85462e-16j 0.00762467-2.27928e-16j -0.0125346+4.56428e-17j 0.00153638-8.55011e-16j 0.00251551+5.40472e-16j -0.0084219-1.62379e-15j 0.00662436-5.03776e-16j 0.00230652+6.64499e-17j 0.0129906-1.59224e-16j -0.0114006-5.66758e-16j 0.00140015-4.57464e-16j -0.00604872-2.48736e-16j -0.0100258+3.01376e-15j 0.000769368+1.08196e-15j 0.000374669-5.74118e-17j 0.00332088+6.66255e-17j -0.0105927+1.12629e-15j 0.000620922+8.69829e-16j -0.00796223-1.83804e-16j 0.000426635+5.96928e-15j 0.0108704+5.86671e-15j 0.0137416+6.65762e-15j 0.00812533-2.46874e-15j 0.00719703+1.69143e-14j 0.0111483-6.59919e-17j 0.00299048-2.67542e-16j 0.00805727-2.14035e-16j 0.0319503-4.48673e-16j 0.00432523+7.91326e-17j -0.00775521+5.66736e-16j 0.0161109-1.11621e-16j 0.0214452-6.01224e-16j 0.0146489-1.24632e-15j 0.0272146-8.91594e-16j 0.0124088-2.07385e-16j -0.022533+6.69633e-16j 0.00524158-1.84423e-16j -0.00269273+4.81639e-16j 
-0.0110931-7.8261e-15j -0.00857143-1.3624e-15j -0.00844268+1.20876e-16j 0.00539919-1.20743e-16j 0.0138597-7.86679e-17j -0.0110455-2.5164e-16j -0.00108558+1.34731e-16j -0.0176009-1.12116e-16j -0.0133169+7.73584e-17j -0.0146691-2.37745e-16j 0.0107141-4.94126e-16j 8.87344e-05+4.05063e-16j 0.00217722+1.41808e-16j -0.00022969+2.28748e-16j -0.00313121+2.35847e-16j -0.00136679-5.259e-16j 0.00315973-2.21764e-16j -0.00384216+2.94708e-15j -0.00537468+7.48525e-16j -0.00572712+1.2008e-16j 0.0104852+2.39478e-16j -0.00594793+2.92653e-16j -0.00858122+4.69611e-17j -0.00452475-6.61094e-16j -0.00387801-4.34739e-16j 0.00359028+1.01304e-15j -0.00262539-3.28109e-16j 0.000463139-4.86e-16j -0.00629752+3.43894e-15j -0.00407942+1.03588e-15j -7.66357e-05-7.71339e-16j -0.00214071+2.72832e-16j 0.0103296+4.09261e-16j -0.000342368+3.95485e-16j 0.0118406-1.50353e-16j -0.00111799-9.56305e-16j -0.000402701+7.81357e-16j 0.00286985+1.19625e-15j -0.00194116+6.04739e-16j -0.00137329-5.46261e-16j 0.0129354+2.17003e-15j -0.00363146-1.59797e-14j 0.00249637+2.04865e-16j -0.00338949-1.03234e-16j 0.0185206+5.03208e-17j -0.0082646-2.51599e-17j 0.0149969-7.41439e-16j 0.0147592-1.89908e-16j -0.00839659-2.66266e-16j -0.00283637-2.6562e-17j -0.00636957+3.84968e-16j -0.00646286-2.96277e-16j -0.0387025-6.11006e-17j -0.00589704+1.75844e-16j -0.000355126-1.94387e-16j 0.00211071-2.18533e-16j 
0.0135737+7.66853e-15j -0.000677965+1.78618e-15j -0.0035872+1.14182e-17j 0.0111431-1.42464e-16j -0.0090858+2.88462e-16j 0.00821047+3.39517e-17j -0.00996769+2.26464e-16j -0.00189833+1.70082e-16j 0.00166127-2.32164e-16j 0.010876+4.37982e-16j 0.00153101+3.10871e-17j -0.00805875-1.62168e-16j -0.00159871+2.44089e-16j -0.00368719-3.09277e-16j -0.008871+1.75075e-15j 0.0030407-1.41917e-15j -0.00532511+7.91086e-16j 0.0025894-1.93947e-15j 0.00193149-7.43092e-16j 0.00506233-1.09661e-15j -0.00196631-6.14146e-16j -0.00726375+1.04139e-16j 0.00178466+1.96227e-16j -0.000811573-5.6949e-16j -0.00177323+4.45552e-17j -0.00681238-1.22793e-15j 0.000129139+1.35036e-16j 0.00402196+1.97164e-16j 0.00279609-1.32427e-15j 0.00933561-3.533e-16j 0.0116047-1.87871e-15j -0.00961221-1.45984e-16j -0.00773087-2.98476e-16j -0.00381386-1.24179e-16j 0.00712867-1.38218e-15j -0.000758356-7.40498e-16j -0.00870161-1.98236e-15j -0.00599396-1.22216e-14j -0.0112134-1.08788e-14j -0.00253056-1.81911e-15j -0.0187949+2.0534e-15j -0.0075735-1.33882e-14j -0.0140073+4.48095e-17j 0.0034542-1.83561e-16j -0.018628+3.44681e-16j 0.00421044-2.60674e-17j -0.00795347+2.43854e-16j -0.00701203+1.25363e-16j -0.0246194+1.30749e-16j -0.0128631+5.62101e-17j 0.000876758+9.2055e-17j -0.00151147+1.04942e-16j 0.0128443-1.50357e-16j -0.00174492+1.74758e-17j -0.00170533-2.4198e-16j -0.00699675+8.32269e-16j 
-0.00539396-5.82971e-15j -0.0205709-1.14543e-15j -0.0001651-5.22502e-17j 0.00407666+1.6576e-17j 0.00632135+1.84435e-16j 0.0151041+4.55903e-16j -0.0118009+4.98494e-17j -0.00696424+1.24299e-16j 0.00511747+1.79031e-16j -0.0172485-4.65633e-16j 0.00660611-2.65285e-16j -0.0086651+2.1878e-16j 0.00524597+1.59085e-16j -0.00220571+1.61875e-16j -0.00300253-7.79862e-16j -0.00937083+1.53048e-15j -0.00236916+1.25594e-15j 0.011581-7.10537e-15j -0.0103126-6.88907e-16j -0.00344051+5.76529e-16j 0.013454+8.04743e-17j 0.00126416+6.64882e-16j -0.0041047-6.71669e-16j 0.00275011+1.48917e-15j 0.00713222+1.83273e-16j 0.00504592+3.93093e-16j 0.00267698+6.49141e-16j 0.00432658+5.43303e-16j 0.00449968-1.6642e-15j -0.00348617+7.45813e-17j -7.04574e-05+8.67482e-16j 0.00996426-4.71205e-17j -0.0174006-3.90333e-16j -0.0129235-1.01367e-15j -0.0146958-9.49607e-17j 0.00775994+2.80522e-15j -0.00634-3.62526e-16j 0.0095852-6.45136e-16j -0.00992833-4.65178e-16j 0.000788163+9.4868e-16j 0.0136937+5.71609e-17j 0.0015217-8.62743e-16j -0.0089355+1.65537e-16j 0.0111523-1.56866e-16j 0.00578996-5.82173e-17j 0.0105716-2.81226e-16j 0.010706+8.06879e-17j -0.012651-3.1051e-17j -0.0139326-1.12487e-16j 0.0274616+3.53632e-17j 0.0218671-7.75929e-16j -0.0120257-2.80764e-16j -0.0112302-4.06853e-17j -0.0131088-9.89859e-17j 0.00738365-1.90484e-16j -0.00080275+1.92832e-16j 
-0.00957653-4.67376e-15j 0.0058917-1.19131e-15j 0.00577782-1.94777e-16j 0.00902018-1.93026e-16j 0.00706689-1.34486e-16j -0.00579777+4.14941e-17j -0.00593686-3.79616e-17j 0.00898997-3.10464e-16j -0.0052236-5.90418e-17j 0.00636983+9.72377e-17j -0.00978575+4.09999e-16j 0.00386892-2.95334e-16j 0.000236182+1.42011e-16j -0.00467323+1.42226e-16j -0.0016908-3.53336e-16j -0.00462986+9.62349e-16j -0.0011683+6.83866e-16j 0.00525174-3.75653e-15j -0.00426508+4.14823e-16j -0.00509921+7.64011e-16j -0.00039477+3.5422e-16j 0.00502429-7.34276e-16j 0.0128685-1.10343e-16j -0.00980583-1.84393e-15j -0.00096719-6.0597e-16j 0.0102393+4.50916e-16j -0.00117341-7.60091e-16j 0.00606875-5.32179e-16j -0.00790304+4.65191e-15j 0.00238306+5.91741e-16j 0.000529093+3.23871e-16j 0.000453974+4.57079e-16j 0.00417027-4.60677e-16j -0.0082819+4.37412e-16j -0.0145344+2.47147e-15j -0.00689454+4.14303e-16j 0.0153944+3.26825e-15j 0.0171608+1.79274e-14j 0.00726902+1.62216e-14j -0.0137819-6.5345e-15j -0.0131513-2.67537e-15j 0.0043665+1.72144e-14j 0.0041037-4.00157e-16j -0.00469771+2.5942e-16j 0.0091562-3.20379e-16j -0.0169192+4.09871e-16j -0.0110539+2.37308e-16j 0.00691331-1.79221e-16j -0.00644757+1.05262e-16j 0.019084-5.6568e-16j -0.0238168+1.59956e-15j -0.00985972+3.68281e-16j 0.00227381-1.95264e-16j 0.00624081-2.84105e-16j 0.000472647+5.38265e-17j 0.00727406-1.06306e-15j 
0.00624891+3.19454e-15j -0.00357563+7.05484e-16j -0.0155002+2.41384e-17j 0.0157293+1.41813e-18j 0.0105539-1.54972e-17j -0.00889751-1.88275e-16j -0.00285489-8.24891e-17j -0.00752444-3.18789e-17j -0.000636079-3.08025e-17j 0.000873652+2.19626e-16j 0.0111219-3.40082e-16j -0.00492489+1.11573e-16j -0.0061913+9.69038e-17j -0.0112265-6.47864e-17j -0.00509656+5.81854e-16j 0.00157662-8.27806e-16j 0.000829125-5.98552e-16j -0.00250505+2.01639e-15j 1.43519e-06+4.0518e-16j 0.00258945-4.13724e-16j -0.00778621-1.19024e-16j -0.00318854-1.00648e-15j 0.00240078+1.00122e-15j -0.0163592-3.90853e-15j -0.00229036-9.45708e-16j 0.00435191+5.95371e-16j 0.00644655-7.79525e-16j -0.00822944-1.48148e-15j -0.00776686+4.46155e-15j -0.00159176+4.63554e-16j -0.00406753+9.11154e-16j -0.0111634+1.43294e-15j 0.0165488+4.74973e-16j 0.00249797+8.88942e-16j 0.0039141+7.11789e-16j -0.00400742-7.76623e-16j -0.0112623-5.9799e-16j 0.00365608+1.20855e-15j -0.000897483+1.14084e-15j 0.0103594+4.6464e-15j -0.0216748+1.35442e-15j -0.00693918-1.17286e-14j 0.0152191+1.9386e-16j -0.00973304-9.86631e-17j 0.00520663+3.16124e-16j 0.00456777+4.06695e-16j -0.00540789+2.05138e-17j 0.000367525+3.42642e-16j -0.0161568-2.71542e-16j -0.00613144-6.89435e-17j -0.0157019+3.33181e-16j 0.0252966+4.17647e-17j -0.00476334-1.03055e-16j -0.0162009+3.2843e-17j -0.00571538+3.71302e-17j -0.000869853-1.64531e-17j 
0.030127+1.81502e-14j -0.000102259+4.30761e-15j -0.0096213-3.06599e-16j -0.0213564-4.48586e-17j -0.00467909+6.10508e-18j 0.00635468+2.23046e-16j -0.0135822+1.52859e-19j -0.00422193-2.39563e-16j 0.0124118+2.49758e-16j 0.000358876+2.53613e-16j 0.0156788-5.5837e-17j -0.0123459-6.61604e-17j 0.00596449+7.08188e-16j 0.0111355-1.03742e-16j 0.00820446+2.31054e-16j 0.00486605+3.76528e-16j -0.00281484-7.83484e-17j 0.007634-5.92354e-15j 0.0040594-1.49763e-15j 0.0085003-4.37116e-16j 0.000240614-4.33472e-16j 0.00854009+5.4343e-16j 0.00226635+1.79439e-16j 0.0053631+5.7846e-16j -0.0146256-9.22021e-17j -0.00696364-1.1963e-15j -0.0169528+6.33222e-16j 0.00160591+6.95734e-16j 0.0111118-6.58004e-15j 0.0107422-2.53056e-16j 0.0160764-3.09628e-15j -0.00608235-1.71752e-15j -0.00234409-8.81545e-16j 0.0091825-3.92476e-16j -0.0118084+1.18798e-15j -0.0150254-1.50904e-15j -0.0161766-2.92319e-15j -0.0119287-1.26402e-14j -0.00338921-1.1235e-14j -0.00216273-1.83083e-15j -0.00793921+2.61294e-15j -0.00835563-2.08616e-14j -0.00671693+1.14815e-16j 0.00838782-1.06679e-16j 0.0278153+4.66651e-16j -0.00414429+2.38587e-16j 0.037399-6.92063e-16j -0.0301362-1.26786e-15j -0.00164547-4.59851e-17j 0.011157+5.61358e-17j 0.0235512+7.42841e-16j -0.0511651-5.93996e-16j -0.0163738+6.53236e-18j -0.0180164-5.64728e-16j 0.0165232-2.07045e-15j -0.052641+5.32896e-15j 
0.000498209+4.39962e-15j 0.0292146+1.55576e-15j -0.0191899-5.28555e-16j 0.012785-7.06964e-17j 0.00862785+1.98541e-16j 0.00420255+3.12423e-16j 0.0134963+6.18309e-19j -0.0153314-3.05389e-16j 0.00137545-2.36476e-16j 0.0226358+1.29277e-15j 0.000389369+3.29578e-16j 0.00170622-2.22748e-16j 0.0179972+6.1643e-16j 0.00918552+4.92244e-16j 0.000861696+7.46372e-16j 0.00274946-4.97375e-16j 0.00426314-1.11785e-15j -0.00751209+4.51247e-15j 0.00568579+2.46802e-16j 0.00993169-2.89726e-16j -0.000790412+3.28493e-16j 0.0109966+6.81801e-16j 0.00888665-6.96185e-18j 0.0034423+5.54253e-16j -0.00387977-4.2298e-16j 0.00564326+1.0275e-15j 0.000372836-4.52973e-16j -0.00551305-4.00693e-16j -0.000548654+3.1342e-16j 0.00197576+1.11653e-16j 0.00239682-2.98664e-16j -0.00199761+3.13466e-16j 0.00792401+4.43379e-16j -0.00905019+1.71053e-17j 0.0161261-1.18791e-15j 0.00258428-1.83632e-16j 0.000146577-1.53643e-15j -0.00447022-1.23589e-14j -0.0141259-1.22365e-14j -0.00445541-2.38576e-15j 0.000387302-3.59215e-15j 0.00710211+2.05406e-14j 0.00908906+7.12253e-16j -0.0102989-5.11034e-16j 0.0279638+1.18242e-15j 0.0317782+1.2318e-15j -0.0381089+1.22187e-15j -0.0200043+7.90116e-17j -0.00592689-1.19279e-16j -0.0222617-6.05644e-16j 0.039834-4.3309e-16j 0.0157317-7.62373e-16j 0.00634313-4.69348e-17j -0.0196391-6.38856e-16j -0.054546-1.08128e-15j -0.0164006-7.4267e-16j 
0.0016757+4.21476e-15j 0.0252654+7.33865e-16j 0.012198+4.70519e-17j -0.00690211+2.43793e-17j -0.0172407+7.25082e-17j 0.008729+2.00232e-16j 0.0080408-2.21383e-16j 0.0141957+1.0705e-16j 0.00017319-3.53179e-16j 0.0235277+5.0553e-16j -0.0182241+7.35706e-16j 0.00637575-3.11983e-16j 0.00713685-3.96282e-17j 0.00947812-3.76976e-16j -0.000570895+7.7801e-16j 0.00376403-9.84061e-16j -0.000358769-1.9987e-16j -0.00459326+2.38956e-15j 0.00656898-1.01096e-16j 0.000807006-5.23226e-16j 0.00173838+2.55806e-16j 0.00517029+7.22938e-16j 0.00610559-6.34267e-16j 0.0148458+2.90311e-15j -0.00367121+8.90459e-16j -0.00692769-1.05974e-15j -0.0100119+1.66638e-16j 0.0112841+1.70197e-15j 0.00593822-3.72105e-15j 0.0113336-4.38418e-16j 0.0100804-1.92908e-15j 0.00205098-1.34284e-15j -0.0100384-3.4126e-16j -0.00216081-6.84288e-16j 0.00283361-1.26577e-15j 0.00278534+9.04904e-17j 0.0121989-3.83491e-16j -0.00589355-8.78555e-15j -0.00962358-8.82882e-15j -0.0144112-7.67968e-15j -0.0212143-1.02021e-15j -0.00172453+4.31396e-15j -0.0139729-4.63771e-16j 0.00153233+1.5801e-16j -0.0279261-1.24466e-16j -0.0202048-7.19959e-16j -0.0294546+7.65255e-16j -0.00960267+2.58309e-17j -0.00717644-8.94765e-17j -0.0256083+9.54755e-17j -0.00375574+1.75523e-16j -0.0186642+1.76685e-16j 0.0311708+7.84506e-17j 0.0300674+1.24047e-17j -0.0129549+2.48739e-16j 0.000726971-3.4972e-16j 
