0.0930661-3.88578e-16j -0.0642325-0.15657j 0.00420431-0.108953j -0.092366+0.07941j 0.0130126-0.0407094j -0.0875303-0.139369j 0.0207524+0.109995j -0.0145959+0.0522085j 0.0307274-0.0117822j -0.0258541+0.0704177j -0.00142019-0.0583183j 0.0183617-0.166543j 0.00741777-0.0511699j 0.0149432-0.0425274j -0.00073735-0.144218j 0.021689-0.0239776j 0.00676659-0.0945089j 0.0166558-0.200007j -0.0191148+0.123313j -0.0219106+0.0282199j 0.00658548-0.029402j -0.0820728-0.223723j 0.00166249-0.00456013j 0.00850268+0.0065756j 0.0264179+0.0341667j 0.0252677-0.00181841j -0.00633353-0.0110346j 0.003749-0.0621159j -0.00925303+0.0438842j -0.0121869+0.0104482j 0.0145998-0.0293483j -0.00698215-0.0224496j 0.00310829-0.00317327j -0.00518922+0.0190959j 0.00527159+0.0365576j -0.00301608-0.0162847j -0.00592796+0.0125231j 0.00284101+0.0319068j 0.000532667-0.0310769j -0.012113+0.0176868j 0.00416591+0.0311029j -0.00722711-0.0195617j 0.027223-0.00313904j 0.0282441+0.0122483j -0.0156132-0.00322581j 0.0353798+0.0197028j 0.03515-0.0142546j 0.00724434+0.0300115j 0.061416-0.0362444j 0.0172119+0.056282j -0.0202935+0.0218562j 0.00219684-0.0634903j 0.0287885-0.155868j 0.0191363-0.0352743j 0.00254972+0.00751473j 0.0591257+0.0280762j 0.0297096-0.0501937j 0.0241034+0.0226451j 0.0495437+0.0841293j 0.0094488+0.0693402j -0.0022978-0.0846419j -0.00247241+0.0390097j 0.00579111+0.0241679j -0.0236932-0.0131369j 0.000215293+0.00339729j -0.0101666+0.0212511j 0.0219996+0.0117096j 0.0109507+0.0207585j -0.00750244-0.0323432j -0.0151146-0.00458843j 0.0130259-0.0121558j 0.00387743+0.0303751j -0.0125621+0.0134739j -0.00421724+0.0139012j 7.80665e-05-0.0130738j 0.0263295+0.0178908j 0.0313851+0.0442199j 0.0714198-0.0167j -0.0265877+0.0315678j 0.0158069-0.0513392j -0.0333459-0.123398j -0.00842037+0.0286404j 0.00186752+0.0203095j -0.0481244-0.00551184j -0.0210713-0.0596805j -0.0363099-0.0402238j -0.00115228+0.0310075j 0.0180042-0.0631988j -0.025343-0.0151195j -0.00591659+0.0421868j 0.0115155+0.0278899j 0.00114681+0.0100378j 
-0.0333459+0.123398j 0.0233277+0.00239372j -0.00852936-0.0214768j -0.0206264-0.00276813j 0.0856956-0.0795601j -0.049621-0.112315j 0.000623803+0.100922j 0.0165039+0.00382018j 0.0119074+0.0447315j 0.0661232-0.0375517j 0.0120623-0.0041854j 0.00682896+0.0178076j 0.0356722+0.00452017j 0.0239215-0.060088j -0.0105167+0.0892195j -0.0355903-0.0306812j 0.0088425+0.00629284j -0.0258308+0.0324276j -0.039453+0.0199949j -0.052792-0.0195764j 0.0372559+0.0577889j -0.0726395+0.0824839j 0.0675853-0.0331232j 0.104627-0.124553j -0.140104+0.0611062j -0.0951334-0.0417292j 0.00446928-0.0454054j 0.00570082+0.0063523j -0.0796537-0.0702905j -0.0774425+0.0844534j 0.0177074+0.020801j 0.0593794-0.05023j -0.0777126-0.00511842j -0.0315691+0.0546753j 0.0131908+0.0215459j -0.0495159+0.051566j -0.0100889+0.0371073j 0.00560863-0.0283203j -0.0546094+0.038508j 0.0364133-0.0241839j 0.0148207+0.00346884j 0.00144647+0.0043988j -0.0139629-0.0251332j 0.0420417-0.0146543j 0.0552139+0.0026403j -0.00656021+0.0197639j -0.0538537+0.0245306j 0.0367144-0.033099j -0.0018634+0.00783038j 0.00446839-0.0212769j -0.013169+0.0695728j -0.0329847+0.0242974j 0.0280684-0.0215268j 0.0156693-0.0249668j -0.0336829-0.0333521j -0.0276931+0.011273j 0.0295454-0.0246393j 0.00823813-0.00404587j 0.102348-0.0257428j -0.00653595+0.08691j 0.0736441+0.0593067j 0.0582782+0.113914j -0.0218477-0.0136496j -0.0142329-0.114067j 0.0438195-0.063025j 0.0400609-0.149874j -0.0475515-0.0264096j 0.00554123+0.0659829j -0.0362601-0.0449385j 0.0540531-0.0648712j -0.0079581+0.0820136j -0.0453372+0.0524164j 0.0392265-0.00341814j 0.01016-0.0608365j 0.097229-0.0359149j 0.104465+0.00232646j 0.0225815-0.0837064j -0.0325623-0.00990023j -0.0577866+0.0279437j 0.0102789-0.023944j 0.00733547-1.249e-16j -0.0381603-0.00147705j 0.0683356-0.0516568j 0.0326821-0.0567298j 0.0229517-0.0555163j -0.0483776+0.0418418j -0.0422778-0.143972j -0.025007+0.0364271j -0.0818125-0.0657573j -0.0236769-0.0875045j 0.0175787+0.00405846j -0.110885+0.0303206j 
-0.00842037-0.0286404j -0.0538176-0.00311187j 0.000921925-0.00157728j -0.00133303-0.00887142j -0.138858+0.0210295j 0.0754205-0.0302865j 0.0683556+0.0671658j 0.0241875+0.019853j -0.0302848-0.0471729j 0.00642539+0.0434465j -0.0022746+0.00702878j 0.0165229-0.00580514j -0.000669602-0.00637841j -0.00545632-0.0145124j 0.0167984-0.00658214j -0.0147162-0.0216536j 0.00361843-0.00699267j -0.0332486-0.0507992j 0.0202144-0.0234775j 0.0477018-0.00774167j -0.0430415-0.0459481j -0.0122039+0.0320931j -0.0422256-0.0762072j -0.0475899+0.00997127j -0.00167431-0.094368j -0.0563899-0.0991697j 0.0824002-0.0724067j 0.0418769+0.0362283j -0.0076275-0.0264625j 0.018982+0.0178991j 0.033316+0.0240264j 0.0442478+0.0843409j 0.0396022-0.0103577j 0.0148086-0.0112275j 0.0232787+0.030184j 0.0317353-0.0405883j 0.0189153+0.0303302j -0.00954516+0.0118203j 0.00505203-0.0172091j 0.0158299-0.00874477j 0.0294882+0.00621026j -0.0109737+0.0157421j -0.0260208+0.00730113j 0.0167832-0.00340268j 0.0200906+0.0166113j -0.00194025-0.0112541j -0.00747065-0.00264516j -0.0165549+0.0259345j 0.0332311+0.0413106j 0.0160713-0.0176723j 0.0444991+0.0315913j -0.00478412-0.0166516j -0.0157884+0.0291124j -0.0165059+0.0419815j 0.00455195+0.0850065j -0.0248881+0.0473912j -0.00173462+0.00449014j -0.0743661-0.0494759j 0.104325+0.0704968j -0.0369617+0.0138632j -0.0145583-0.0505362j -0.0629938-0.00980705j -0.0648811-0.0629233j 0.138782-0.0352827j 0.00488649-0.0807781j -0.0953312-0.0546502j -0.0491516+0.0122805j -0.00450954+0.0449674j 0.0639044+0.00793878j 0.012553-0.0142245j 0.0110769-0.0398745j 0.0103478+0.078129j 0.00733703-0.102721j 0.0291432-0.0377478j 0.0767933+0.0309456j -0.0413266-0.0232264j 0.0252774-0.0375124j 0.0505432-0.0102823j -0.075151+0.0324682j 0.0817284-0.0776305j -0.0381603+0.00147705j -0.107032-3.53884e-16j -0.0510191+0.0528457j 0.0695429+0.0584187j 0.110318+0.0556017j 0.0513229+0.00342223j -0.00302348-0.0725386j -0.0849886+0.0130721j -0.0115599-0.0329035j 0.0705748-0.109199j 0.0239111+0.146667j 0.0413243-0.0921032j 
0.00186752-0.0203095j 0.0032271-0.0149083j -0.00300119+0.0088753j -0.0014853+0.00263627j -0.00769543-0.0185255j -0.0569555+0.00021899j 0.0376549+0.0171563j -0.0370089-0.00870419j 0.00637144-0.00290686j 0.016318-0.00194993j -0.00446752-0.0063335j 0.00891829+0.00770466j 0.00148357+0.000201898j 0.0190791-0.00313618j 0.0111734-0.0185887j 0.00156083+0.0146709j -0.0153591+0.0049761j 0.00494363-0.00953116j -0.00767717+0.0136709j -0.027566+0.0337589j 0.0512421+0.014406j 0.0208115+0.0577582j 0.085986+0.00672973j 0.0087577-0.0415188j -0.00348575-0.0406733j 0.0216991+0.0664608j -0.029236-0.0142795j 0.0341-0.0166747j -0.021754+0.0613267j -0.0313967+0.00269349j 0.0105755-0.0449872j -0.0139214-0.0347632j -0.0710465-0.0116676j -0.0158722-0.0118363j -0.00414995-0.0142271j -0.00494107-0.0607955j -0.0222441-0.040382j -0.0316673+0.0137834j -0.0242953+0.0617935j 0.00977715-0.0259499j 0.0150386-0.0021611j 0.00214174-0.00834889j 0.0108365+0.0243175j 0.0257531-0.0217873j 0.00177274-0.0127553j 0.0441251-0.0137275j -0.0265485+0.00680372j 0.05-0.0124449j 0.0153472+0.0257905j -0.00477816+0.0353375j 0.0352433-0.0177641j 0.00358614-0.0247253j -0.0573449-0.0381391j 0.0694922-0.0312554j 0.0421662+0.0845044j -0.05016-0.00697433j -0.00945094-0.0194045j -0.0922645-0.0834127j 0.0472468+0.0611889j 0.0955121+0.100184j 0.0529418-0.0244212j 0.0700196-0.112633j 0.0379525-0.0215099j -0.0714854+0.0178317j -0.0409161+0.0129471j 0.030086+0.000384537j 0.02161-0.00254312j -0.0251469+0.0114844j 0.0171054+0.00458852j 0.0270265+0.0208602j 0.0818714-0.0514178j 0.0214863-0.0177584j 0.0842129-0.00810139j -0.0485939-0.00120492j 0.148349-0.0595352j -0.0566205+0.000399699j 0.0260854-0.160593j -0.0292889-0.116566j -0.0254618-0.0393817j 0.01673+0.0613362j 0.0683356+0.0516568j -0.0510191-0.0528457j 0.132022+6.36644e-16j 0.0860175-0.0189984j 0.0412386-0.0199149j 0.0778456-0.100432j -0.0158589+0.00258921j 0.049938-0.00610739j -0.0976577-0.115535j 0.0259171+0.183096j 0.0177222+0.00144482j 0.0591764-0.127494j 
-0.0481244+0.00551184j 0.00037107+0.0378054j 0.0192208-0.0171614j 0.00736443-0.0204047j 0.0217676+0.0884485j 0.166989-0.0173737j -0.0308766+0.0515792j 0.0243542+0.00533595j 0.0299436-0.0818267j -0.0426991+0.0154176j -0.0186589+0.00907154j 0.0129129-0.0166328j -0.0040718-0.0124315j -0.0371458-0.0199045j 0.0298567-0.0162949j 0.00562703-0.00636465j -0.00471165-0.0111216j 0.0123219+0.0271996j 0.0418082-0.0564888j 0.116168-0.0241893j -0.144929+0.0336115j -0.0896923-0.0521086j -0.129821-0.0337152j -0.0564164+0.0254171j 0.0184378+0.0972519j 0.096221-0.0931805j 0.0024905-0.0757329j 0.0603421+0.0277805j -0.019541-0.0237601j -0.00525417-0.00533967j -0.0358741-0.103444j 0.00169474+0.061576j 0.0384579-0.0246258j 0.00688775-0.0264178j -0.0290891+0.00420596j 0.02374-0.0428576j 0.0084189+0.0135809j 0.036482+0.0279352j -0.00415542-0.00208466j -0.0228929+0.0115383j -0.026908+0.0130693j -0.00913217-0.0110956j 0.0441752-0.00474364j -0.011552+0.00482593j 0.00187886+0.019576j -0.00393643-0.0390752j 0.00835828+0.0121837j -0.00303169-0.0186103j -0.068655+0.00423992j 0.00147233+0.0231197j -0.00452341+0.00768693j 0.039394-0.0461766j -0.0366724+0.00182177j 0.00695835-0.0411865j 0.0219416-0.0955935j 0.023645-0.00122388j 0.0676124+0.0476814j 0.0498068-0.0236252j -0.0641193+0.118181j 0.0317976+0.00413698j -0.0223442-0.022705j 0.0440044-0.0205985j 0.0947658-0.0462194j -0.0153216+0.12414j -0.0169056-0.0663655j 0.121565-0.0832054j -0.0207004+0.0164387j -0.00666774-0.0466624j 0.0128361-0.0146048j -0.0178846-0.0286948j -0.000227569+0.106805j -0.0217974+0.0189269j 0.00401323+0.0395967j 0.0147067-0.0389582j -0.0526586+0.0409222j 0.0353251-0.039963j -0.0218141-0.0210182j 0.0231098+0.0224995j -0.0437729-0.00613235j -0.0397676+0.0697246j 0.0326821+0.0567298j 0.0695429-0.0584187j 0.0860175+0.0189984j 0.0654904-1.38778e-17j -0.108864-0.0784487j 0.0196002-0.0176356j 0.0101091-0.00515484j -0.0652525-0.0999788j -0.0451265-0.121088j -0.111453+0.0688641j -0.0570451-0.227084j -0.0461851-0.11004j 
-0.0210713+0.0596805j 0.036593+0.00372278j 0.0129108-0.024451j 0.00735452-0.00878541j 0.0852488-0.0314595j -0.0297695-0.0511681j -0.0463277+0.0692314j -0.0115845+0.00575842j 0.0124861-0.000438357j -0.00700658+0.0232069j 0.0108243-0.0115394j -0.0159123+0.00249134j -0.024016+0.0142274j -0.00581325+0.00373264j -0.00912994-0.00830551j 0.00190063-0.00839108j 0.00707258-0.0160031j 0.00648926+0.00325204j -0.00983981-0.0331831j -0.00837835-0.0300017j 0.0227789+0.0513131j -0.107078+0.0906432j -0.0117676-0.0332726j 0.0409204-0.0261094j -0.0766806+0.0698043j 0.0502138-0.0133977j -0.032601+0.00774729j -0.0579462-0.0344566j -0.0490282-0.0214905j 0.0255965+0.00143974j 0.0847347-0.0291062j -0.0273941-0.00573458j -0.0121247+0.013684j 0.0439304-0.00292928j -0.0012889+0.000675293j 0.0294149+0.00635809j 0.0144336+0.0161832j -0.0859761+0.00269016j -0.0369698-0.0018469j 0.00371496-0.00594374j 0.00572631-0.025987j -0.039689+0.0128201j -0.0272161-0.0202546j -0.0145658+0.0142126j -0.0281674-0.0103423j 0.0565229+0.0194254j 0.0772282+0.0285216j 0.048924-0.00519497j 0.00364194-0.0328969j -0.0196857+0.0159063j 0.0331486+0.0447453j 0.00660189-0.0120037j -0.0550101+0.00241375j -0.0516881+0.0828355j 0.0483604+0.0309476j 0.0946871+0.0419193j 0.0849134-0.0617641j 0.0745779-0.0226931j 0.00660138+0.0685568j -0.0960261-0.120264j 0.0564187+0.0392729j 0.00567685+0.0956553j -0.128553+0.0147477j -0.0198626+0.00312899j 0.0536169-0.0592564j 0.0182316+0.106311j 0.0405239+0.0190654j -0.0327973+0.0240877j 0.08352+0.0372932j -0.00280198+0.00625982j 0.0209121-0.0326061j -0.000777072-0.00387415j -0.0211542-0.0421593j 0.056204-0.00214484j -0.00173293-0.0544799j -0.0208563-0.0244298j 0.0471898-0.00356316j -0.0482484-0.00597161j -0.0667597-0.0757272j 0.0775604+0.202705j 0.0229517+0.0555163j 0.110318-0.0556017j 0.0412386+0.0199149j -0.108864+0.0784487j -0.0483623+2.01228e-16j 0.107524+0.0786023j 0.0185826+0.000625754j 0.0456731-0.0469017j -0.0617111+0.0612732j 0.0948467+0.0484486j -0.134776+0.0694727j -0.0160055+0.0887552j 
-0.0363099+0.0402238j 0.0461446+0.0241878j 0.0138065-0.0195375j 0.00578564-0.0126885j 0.0953407+0.00533019j 0.0352587-0.0191146j -0.0374249+0.0111891j -0.00524101-0.0171275j 0.0417674-0.0223778j 0.00649138-0.0143339j -0.00757103+0.00878662j 0.00331421-0.00955675j 0.0129106-0.0105256j -0.0109745-0.00380606j 0.0077085+0.0115769j -0.00822419-0.00586751j -0.00132259+0.0150859j 0.00524491-0.0124278j -0.00815312+0.0068456j 0.0349398-0.0461024j -0.02908+0.0614388j -0.0901428+0.0442538j -0.00644387-0.0554288j 0.0284749-0.0659569j 0.0141195+0.100921j 0.0775748-0.0326418j -0.042765-0.0137619j -0.00379011-0.0380754j -0.0228993+0.0173932j 0.0639719+0.0206628j -0.0591276-0.0436782j 0.00722349-0.00103712j -0.0429453-0.0102501j 0.00737572+0.006074j 0.00116077-0.000642697j 0.0252232-0.00697072j -0.0298891+0.00294951j 0.0125487+0.00161577j 0.084629+0.0131285j -0.000259947+0.0104987j 0.0085064-0.0158118j 0.0538697+9.936e-05j -0.0032728-0.0240393j -0.0262-0.00610133j 0.0619326-0.00140435j -0.0223623-0.00977731j -0.00764273-0.00374798j 0.0489227+0.012616j -0.0164188-0.0483294j 0.00628853+0.0521781j 0.0108487-0.0189728j -0.00415955-0.026774j -0.0125311-0.0175335j -0.0068646+0.0194538j -0.0364205+0.00691409j 0.0164474+0.0544585j -0.0149721+0.0214233j -0.035569+0.0435189j -0.00311856+0.0550295j 0.0434317-0.128485j 0.0155195-0.0157177j -0.14598+0.0244211j 0.0314302+0.0922222j -0.0931954-0.0658773j 0.100833+0.0208224j -0.0429461-0.0420601j -0.0587665-0.0256624j -0.0461347+0.00356649j 0.0169365-0.130373j -0.0257716-0.0118999j 0.053243-0.0590418j -0.035999+0.0336239j -0.0117526-0.0679113j 0.0723628+0.039373j -0.0040509-0.0270053j 0.0778154+0.0618258j 0.00550795-0.0800062j -0.0984722+0.000262396j 0.00786181+0.137308j 0.00116137+0.0500797j -0.0483776-0.0418418j 0.0513229-0.00342223j 0.0778456+0.100432j 0.0196002+0.0176356j 0.107524-0.0786023j 0.0514029+1.26635e-16j -0.00129334+0.0230136j 0.0118847-0.00365331j -0.0796149-0.0738872j 0.00152554-0.0263368j 0.104415-0.00343856j 0.116271-0.0175336j 
-0.00115228-0.0310075j -0.0143231-0.042246j 0.0113699+0.0185438j 0.00512389+0.0175619j -0.0171711-0.0272468j -0.0393023+0.0266086j -0.0344747-0.0083447j -0.0210557-0.0294189j -0.0212364+0.0318255j -0.0309411+0.0156718j 0.0149059-0.0110376j 0.0052842+0.00984997j -0.0404701+0.0157775j 0.000858019+0.00488741j -0.009816+0.00490691j 0.0097123-0.00111174j 0.0259118-0.00837995j 0.0262786-0.00188494j 0.0470221-0.00931329j -0.00587329+0.0130358j 0.0172219-0.024508j 0.0197082-0.0058267j 0.00427527+0.0892362j 0.0806256-0.0404266j 0.0427705-0.0217114j 0.0690433+0.0112895j 0.0795606-0.0617117j -0.0068559-0.0170232j 0.119091+0.0447505j -0.0710526-0.0158192j -0.033408+0.0105187j 0.0154879+0.0123235j -0.0274656+0.0342801j 0.0332066+0.0137466j -0.100357-0.00579453j -0.00124233-0.0215039j -0.0255029+0.00671j -0.0777437-0.0125962j -0.0354799+0.0304483j 0.0808515+0.013752j 0.0278056+0.0193972j -0.14551+0.0084882j -0.0731212+0.000852466j 0.0309273-0.0135072j -0.0478805-0.0381174j 0.00503355+0.00682716j 0.0435894+0.0035906j -0.0469477+0.00384062j -0.0394172+0.0379184j 0.0345244+0.0157477j -0.0716067-0.0137825j -0.0734799-0.0110374j 0.0288154+0.0485218j -0.0229782-0.0564995j 0.0885851+0.0487785j 0.0358817+0.0484632j 0.0137166+0.0163769j 0.0140391-0.00363073j -0.0181178-0.0446516j 0.0212258-0.0473968j 0.0311182-0.00726819j -0.0348364-0.182888j 0.0871314+0.223226j 0.030701+0.00995572j -0.0214917+0.0427325j -0.00329541-0.0465116j -0.038132-0.0253075j 0.0157585-0.0886613j -0.0157947+0.0247774j -0.0190498-0.0468195j 0.00206264-0.0741457j -0.0226698+0.0213721j 0.0152684+0.0503191j -0.0181217+0.00230471j 0.000242155-0.0265595j 0.0522391-0.067528j -0.00726204-0.0664789j -0.013754+0.0846804j -0.0876592+0.130673j 0.0274639+0.0316795j -0.0422778+0.143972j -0.00302348+0.0725386j -0.0158589-0.00258921j 0.0101091+0.00515484j 0.0185826-0.000625754j -0.00129334-0.0230136j -0.168325-2.498e-16j 0.0286591+0.0480939j -0.0169801-0.0249697j -0.0153061-0.0138116j 0.00235642-0.00964319j 0.00442223-0.00111017j 
0.0180042+0.0631988j 0.0214366-0.0152842j -0.0123843-0.0219008j -0.0042413-0.00903347j 0.011143-0.0762407j 0.0540512-0.0201448j 0.0229993+0.0217881j 0.00623205+0.0336746j -0.0176302+0.0298981j 0.00160162+0.0196512j -0.00502006-0.00972686j -0.00375406+0.00356636j -0.0109873+0.0117697j 0.0125246-0.0142945j -0.0135366+0.0146524j 0.00897576-0.0212426j -0.00872748-0.00948429j 0.000831568+0.00564213j -0.00934866-0.0090698j -0.00360637+0.000885538j -0.0132909-0.0145438j -0.0339578+0.0586939j -0.00438505-0.0910172j 0.00703254+0.00459419j 0.0467977+0.0222599j -0.0563939+0.0235927j 0.0660185+0.0453995j 0.0626514-0.00126844j 0.0425036-0.0289325j -0.0573801+0.0197298j -0.0172875+0.0888784j 0.0483244+0.0282931j -0.0340188+0.0188621j -0.00697477-0.00342076j -0.0351729+0.0109728j -0.021567-0.0026773j -0.0267188+0.0125019j -0.0220679-0.0211545j -0.0266403-0.000922615j 0.0105765-0.00397853j 0.000345861+0.0112297j -0.0247445-0.0128173j -0.00204427+0.00667781j 0.0152955+0.0248317j -0.00417514+0.0279271j -0.00191985+0.00760629j 0.000780861+0.00566401j -0.0143512+0.000526407j -0.0150878+0.0308901j -0.0287117-0.0152498j 0.016415+0.0173333j -0.0202232+0.034816j 0.0190187+0.0320431j 0.00985629+0.0682837j -0.0230239-0.0219953j 0.0131098+0.0136293j -0.0392057+0.049508j -0.0669697+0.0980182j 0.00213117-0.0209138j -0.0470992+0.0442826j 0.0390457+0.00317999j -0.000147176+0.0628045j -0.0779555-0.253024j -0.00450069+0.0905443j 0.0999454+0.0314689j 0.000916317+0.0381527j 0.00225046+0.0616353j -0.0129099+0.0293802j -0.00598963+0.0619182j -0.0147545+0.0270319j 0.106553-0.0913282j 0.00152933-0.0225416j 0.0335843-0.00935704j 0.0113387-0.0446833j 0.0595332-0.0567092j 0.029801-0.0283989j -0.00530727+0.0438665j -0.0455543-0.0499974j 0.151486-0.0272869j 0.0129803+0.0319041j -0.025007-0.0364271j -0.0849886-0.0130721j 0.049938+0.00610739j -0.0652525+0.0999788j 0.0456731+0.0469017j 0.0118847+0.00365331j 0.0286591-0.0480939j 0.275689-7.80626e-18j 0.090945+0.0667974j -0.0226357+0.128118j -0.0772646-0.0907164j 0.0703805-0.084163j 
-0.025343+0.0151195j -0.0185688+0.0201169j 0.00820293-0.0111399j -2.52208e-05-0.00239225j 0.0116912+0.00719293j -0.020069-0.0280734j 0.0071851+0.0512275j 0.0103986-0.00819225j -0.0365868-0.000911487j -0.00438429-0.00495495j 0.00264833-0.00862777j -0.00794599+0.00832811j 0.00134125+0.00536867j -0.00491193-0.00653185j -0.0263035+0.00229418j 0.0115592+0.000322074j -0.00320375-0.00995181j 0.00756164+0.00502345j -0.0152831-0.0141796j -0.0122011-0.0232826j 0.0218523+0.046703j 0.019187-0.0280357j 0.0346557-0.0329496j -0.00887401-0.102049j -0.0641784+0.0737698j 0.0154523-0.0134665j -0.0144482-0.038619j -0.0126622-0.116376j -0.0570232+0.0481172j -0.0164162+0.0243131j -0.0102759-0.00264528j 0.0108791-0.0294862j 0.0101328-0.0160003j -0.0198876+0.0131336j 0.0266682+0.00435752j -0.0228659-0.0341169j 0.0174071-0.00644166j 0.0259409-0.00339032j -0.0329044-0.00801604j -0.0169391+0.0138442j -0.0219513+0.00830997j 0.0370046-0.0314813j 0.0371986-0.0263006j -0.00349117-0.00431019j -0.0599946-0.0266333j 0.034319-0.012347j 0.00717294-0.0159097j -0.0177369-0.0191796j -0.0247458-0.00974194j 0.0287682-0.0385788j 0.0106232-0.0506612j -0.0177729-0.0153911j 0.00276937+0.00780794j -0.0722075-0.00365042j -0.0138733+0.0527391j 5.3892e-06-0.0204614j -0.0014682+0.0379942j 0.00914794+0.0664897j 0.00855963-0.0594818j 0.0791569+0.043552j 0.0844588+0.00101474j -0.0724588-0.101361j -0.0844059+0.0291838j 0.0662713+0.123437j -0.0187037-0.0979681j 0.145106-0.117838j 0.00662339-0.0199908j -0.0116185+0.0138917j 0.0728641+0.0752291j 0.00701166+0.0121753j -0.00386305-0.00527482j -0.0281324+0.0218938j 0.0239134+0.0237147j 0.0161778-0.00825637j -0.0230637+0.0201234j 0.0176087+0.0437077j 0.00783336-0.0185479j -0.0173041+0.127956j -0.0171493+0.0409564j -0.0233493-0.0227358j -0.0818125+0.0657573j -0.0115599+0.0329035j -0.0976577+0.115535j -0.0451265+0.121088j -0.0617111-0.0612732j -0.0796149+0.0738872j -0.0169801+0.0249697j 0.090945-0.0667974j 0.156691+3.46945e-17j -0.0617436-0.0365707j 0.0531488+0.0566615j 0.0446713-0.0395374j 
-0.00591659-0.0421868j -0.0571906+0.00691136j 0.00151434+0.00410801j -0.000938064+0.000980353j -0.0803993+0.0553861j 0.0461395-0.0236819j 0.05934+0.0355014j -0.00573511-0.0172406j -0.069749-0.0234978j -0.0124091+0.0170226j 0.00061331+0.00118085j 0.00687249+0.00315804j -0.00838132-0.011374j -0.00240973+0.00797349j -0.00913421-0.0259928j 0.017385+0.0118426j 0.00538244-0.00761815j 0.0050503-0.00214848j 0.0203711-0.0153605j 0.0356615-0.0161365j -0.0533125+0.0387457j 0.0830512+0.0235055j 0.0116446+0.032665j -0.0312603-0.00613744j 0.0966694-0.0460031j -0.10411-0.107547j 0.0391834-0.0311782j -0.0380493-0.0419019j 0.010436+0.0667687j 0.0248765-0.0127772j -0.0148919+0.037865j -0.0284562-0.0115037j -0.00643287+0.00666821j 0.0244189+0.0272782j 0.0136708-0.0172881j 0.00791694+0.00154034j -0.0114747-0.00479104j -0.0129658-0.0156284j 0.0442731-0.00649212j -0.00114792+0.00668995j -0.00206131-0.0114883j 0.0215606+0.00567196j -0.0395621-0.0199332j -0.00294993-0.0175754j 0.0126712-0.0139124j 0.00525295+0.0107151j 0.00056456-0.00672078j 0.00386574+0.0274272j 0.00469162-0.0402927j -0.0251809+0.011156j 0.0105931+0.039175j 0.000934449-0.0177226j 0.0271734-0.00550103j 0.03889-0.0692468j 0.0343528+0.0445313j -0.0163758+0.0813876j -0.0379929-0.0121126j 0.0537186-0.00622996j -0.0536691-0.0340065j 0.0770828+0.043533j -0.0353324+0.014103j 0.0170784-0.103587j -0.11442+0.023166j 0.0441277-0.0437512j 0.0676158-0.0486312j -0.0555088+0.0191818j 0.0163864-0.00810716j -0.0111731+0.0180878j -0.069096+0.00941579j 0.0146437+0.0121748j -0.0609647-0.0222653j -0.0271284+0.0117164j 0.0182131+0.010925j -0.0087041+0.00242692j -0.00471522-0.00160587j -0.0083428+0.041497j 0.00963819-0.0761299j -0.0547025+0.00109683j -0.0946924-0.0110713j -0.0365136+0.0682826j -0.0236769+0.0875045j 0.0705748+0.109199j 0.0259171-0.183096j -0.111453-0.0688641j 0.0948467-0.0484486j 0.00152554+0.0263368j -0.0153061+0.0138116j -0.0226357-0.128118j -0.0617436+0.0365707j -0.0892729-2.28983e-16j -0.10327-0.133431j -0.145713-0.05994j 
