0.00788854+0.000548454j 0.0245311-0.00361647j -0.0261137+0.00248779j 0.00699777+0.00208354j 0.0141484-0.00356508j 0.02454-0.00205931j 0.00818801+0.00522746j 0.0293814-0.00369843j -0.0235349+0.00215281j -0.00951077-0.00604569j 0.0399008+0.00859208j 0.00295759-0.00351087j 0.00901919+0.00233502j 0.0343956-0.00914281j -0.0147091+0.00889659j 0.0143385+0.00424744j 0.0136131-0.00105149j 0.0181101+0.00171776j 0.0169789-3.28098e-06j -0.00521932+0.000731711j 0.0225874+0.00336941j -0.0182112+0.00407419j -0.0158907+0.00698013j 0.0359295-0.0103665j -0.0162065+0.00604772j -0.0232379+0.000575526j 0.0308828-0.00647924j -0.0042232-0.00157842j -0.0135539+0.00452269j 0.0139264-0.00217493j 0.0028761+0.00535573j 0.0185247-0.000575552j 0.00452404-0.00185779j -0.0232797+0.00037905j -0.00641237-0.00259661j 0.00245852-0.00432037j -0.0361837+0.0121443j -0.0178675+0.000893542j -0.00973794-0.00256885j 0.0144207-0.0052652j 0.0168818-0.00852588j -0.0015463+0.00606035j 0.00485729+0.000619423j -0.00195786-0.00738756j -0.00745809+0.00361262j -0.0144813+0.00836143j -0.0141295+0.0120551j -0.020341+0.00170149j -0.0091024+0.00699588j 0.00827213+0.0044555j 0.0143249-0.00931896j 0.0103643-0.00127918j -0.0291103+0.00493704j 0.0011469-0.00436943j 0.0108139-0.00154474j -0.00606233-0.00107567j -0.0114604+0.00466941j -0.0304497-0.00316559j -0.00783323+0.00231368j 0.00484652-0.00597212j 0.0391585+0.00853094j 0.0256985+0.00125618j -0.0207158+0.00050472j 0.0079186-0.00218304j -0.0109646-0.00224516j 0.0395446-0.0141252j -0.0128765-0.0126416j 0.00351879+0.0131189j 0.0457457+0.00579797j -0.0229232+0.00312054j -0.0976901-0.00165104j -0.00544919+0.0252649j -0.0354799-0.0168609j 0.123967-0.00462367j 0.0326033+0.0328017j -0.0576497+0.0284458j 0.147561-0.0119551j 0.00739176-0.11565j 0.340189-0.0121584j 0.19775-0.0502781j 0.12384+0.0167504j 0.11461-0.0491654j 0.0658701+0.04746j 0.0963151-0.0190347j 0.0227573-0.00304879j -0.0050474+0.0301291j -0.053064+0.0157449j -0.049326-0.0102607j 0.00126758-0.0158498j 0.0161125-0.00474184j -0.00157888-0.00211193j -0.433266+0.00262359j 
0.0293219+0.00483802j -0.00479798-0.00305833j 0.0155227+0.0136245j 0.024073+0.00150093j -0.0922563+0.0574318j 0.0629759-0.00461068j -0.0343852+0.0103524j -0.0472279-0.0605406j -0.0894604+0.0169464j 0.020761+0.000798474j 0.0783873-0.00349714j 0.053399+0.0713091j -0.190954-0.00668285j 0.123486+0.113565j -0.149707+0.1005j -0.0714599+0.11752j 0.0565216-0.0287511j -0.0355247-0.0549394j 0.0239252-0.0291275j -0.0458147+0.00720505j 0.00232806-0.022003j -0.0645844-0.154965j -0.102217+0.105267j 0.0137446+0.0348078j 0.0508668+0.0142909j -0.0692985+0.0662472j -0.0252824-0.0721399j -0.0760559+0.0327j 0.09708+0.0442675j -0.00517543+0.101842j 0.0290399+0.0563707j -0.0674206+0.0273928j -0.00308707+0.0131415j 0.0267746+0.00603473j 0.0962599+0.0794995j -0.127061-0.0596727j 0.0409266+0.0134012j 0.168415+0.0375045j 0.034149-0.00252081j 0.00894671-0.0349639j -0.0189798+0.00886317j 0.0526352+0.0177848j 0.10673-0.0110713j 0.0658002-0.0302549j 0.0438787-0.0115609j -0.0127197-0.0365844j 0.0449177-0.0116014j -0.0317376-0.00618836j -0.106863-0.067165j -0.0122637-0.0908085j -0.0109527-0.00991167j -0.0246954+0.0319441j -0.0104482+0.0083912j 0.0145792+0.0287762j -0.0109225-0.00729142j 0.072882-0.0127404j -0.00515349-0.0289298j -0.00433707+0.024787j 0.0445187-0.00663064j 0.051365+0.00197962j -0.0777435-0.0334768j 0.0836618-0.0172907j 0.016264+0.00626238j 0.0485592-0.0151484j -0.0342723+0.0132532j 0.0127552-0.0380949j -0.0468191+0.0071625j 0.0203441-0.00250395j 0.00143173+0.0122639j -0.00779662-0.000664796j 0.00934798+0.0125683j -0.0341256-0.0215094j 0.00574839+0.0238728j -0.0114327-0.00109482j 0.00990417+0.0169645j 0.0149646+0.00647428j 0.00213564+0.00638497j -0.0161705+0.000733964j -0.00196809-0.0112405j 0.00078545+0.0080544j 0.00613983-0.00099833j -0.00855066+0.00247483j 0.0148546-0.0101769j -0.0174502-0.00898039j -0.00180281+0.0025635j 0.0191732-0.000208875j 0.0230131+0.0158854j 0.00754087-0.00338342j -0.0182137+0.00558263j 0.00715623-2.05673e-05j 0.00914705+0.000416922j -0.011008-0.000721679j 
-0.0201966+0.016345j 0.0431008+0.00110807j -0.00064381+0.0188197j 0.00633232+0.0151385j -0.0421631-0.00265993j 0.0073391+0.0362015j 0.0615694-0.00483434j 0.0402336-0.00983457j -0.118994+0.00201149j 0.155872-0.00499762j -0.131743-0.0798272j 0.0593052-0.0277658j -0.134273-0.0395424j -0.209424+0.0294218j -0.00854665-0.00409112j -0.0859758-0.0212333j -0.0912533+0.0207493j -0.110106-0.0195383j -0.0307304-0.0570324j 0.0178901+0.0421624j -0.0218123-0.0021326j 0.0233691-0.0320475j 0.0320504+0.0104901j 0.0423975+0.0372448j 0.102773+0.0891383j -0.131461-0.000760801j 0.0774559-0.00118454j 0.0508996-0.0373703j 0.037255+0.0271168j -0.111362+0.0142027j -0.112642-0.0432379j -0.0684783-0.0684109j -0.0574947-0.0593717j -0.0853461-0.0269441j -0.104072+0.0379009j 0.0260404-0.0862507j -0.000566031+0.0817331j -0.0372562+0.0751647j 0.0506148+0.0533444j -0.0217557+0.0136453j 0.106077+0.00883268j 0.0994159+0.0106948j -0.0470728+0.0580306j 0.0146852-0.00927325j 0.0709074+0.0300177j 0.113404+0.0378313j 0.0464549+0.0366712j 0.0848598+0.0165089j 0.0108491-0.0529904j 0.108455+0.0539599j 0.0472668+0.0113847j -0.0232749+0.00395908j -0.0580407-0.0571804j -0.0503994-0.0329939j 0.022648+0.00950165j 0.0168751+0.0136203j -0.00705899-0.0277882j -0.0436645+0.00758345j -0.0258176-0.00545503j 0.0475277+0.0337931j 0.0211342+0.0198134j -0.0175316+0.0127733j -0.000170815-0.0107352j -0.021309-0.00364283j -0.0122251-0.0305729j 0.0516284+0.0269682j -0.0409685-0.0191743j -0.0114069-0.00906318j -0.013157-0.016794j -0.0536567-0.019838j 0.0109267-0.0128081j 0.0330588-0.00616992j -0.0333926-0.0123568j -0.0174696+0.00820733j 0.00359318-0.00210708j -0.000482352-0.000388146j 0.0317532-0.00528743j -0.00574666-0.00759753j -0.0172761-0.0106361j 0.0414251+0.00996513j 0.0200334+0.00411073j -0.00205155-0.0115155j 0.0255618+0.01417j 0.0140161-0.00150131j 0.0290543+0.00861635j -0.00261358+0.0052115j -0.0355759+0.00392542j -0.0108827-0.00648597j -0.00963753-0.00559976j 0.025883+0.00786636j -0.0182271-0.000621759j -0.0123631-0.00343103j 
-0.0322287-0.00174285j -0.0241281+0.00580935j -0.00614373+0.00743865j -0.0297092+0.0280637j -0.00354565+0.0110784j 0.0824187+0.0589304j -0.00180295-0.00885322j 0.00804618-0.0403622j 0.293545+0.00377839j -0.0409111-0.0306116j 0.0244746+0.00217638j 0.165347-0.0219102j -0.0119276+0.00374106j -0.121914-0.0506528j 0.000272277+0.0195034j 0.0122854+0.0259011j 0.0324202+0.0488888j 0.0104442-0.0331992j -0.0378671-0.148691j -0.0293154+0.0352501j -0.0599744-0.051996j 0.0517103-0.101389j -0.0646716+0.000355799j -0.0241947-0.0238835j -0.097823+0.0595358j 0.0585094+0.0185454j -0.108105-0.0331999j -0.0945009-0.00232885j -0.100155-0.0396115j -0.207759-0.0795696j 0.0751738-0.00494891j -0.0886314-0.0679511j 0.125068-0.0127464j 0.0226802-0.0329453j 0.117379+0.0385399j -0.00994527-0.0237045j -0.0338699+0.0331235j -0.0469666+0.0176281j -0.152189-0.00278207j 0.0791099-0.00921128j 0.0178619+0.0376731j -0.109657-0.00905331j 0.0450563+0.0123879j 0.0151341-0.0308286j 0.0793253+0.000913254j -0.0457451-0.0243414j 0.0662486+0.0416209j 0.00818764+0.00393298j 0.0923077-0.0212386j 0.0261405+0.00366757j 0.0174155+0.0375689j 0.0356252+0.0204262j 0.007733-0.0358047j -0.0632308-0.0251539j -0.00248628+0.00899983j 0.029519+0.00107863j 0.0279717-0.0277447j 0.0145323+0.0216103j -0.0279378-0.00137397j -0.0283114-0.00420757j 0.0183858+0.0248668j -0.0241536+0.000702531j -0.0208813-0.0141739j 0.00611061-0.000754316j -0.0249866-0.00526516j 0.0404513+0.0157436j -0.0265477+0.00255755j -0.0253248-0.0336784j -0.0297073-0.0157836j -0.0188496-0.0108045j -0.0263044-0.0060027j -0.00022142-0.00806046j -0.022308-0.0165811j -0.00807503+0.0122446j -0.00459876-0.00412493j 0.0239935+0.00417196j 0.0255017-0.000113161j 0.0116848-0.00675283j 0.0195572-0.00272268j 0.000771286+0.00996979j 0.00202973+0.00483028j 0.0209136+0.00839724j -0.00162054+0.00869411j 0.0185891-0.00216566j -0.00442199+0.00762505j 0.00184868-0.00398731j -0.00501635+0.00761492j 0.0155471-0.00797176j 0.00227059+0.00110569j 0.00737752+0.0113257j -0.00206143+0.00048711j 0.00377094-0.000323867j 
0.0197453-0.00540319j -0.00508041-0.0081263j 0.0223004-8.32368e-05j -0.06016+0.029454j -0.00252535-0.0231838j -0.0469585+0.0195467j 0.0357045-0.0548003j -0.00110815-0.0210253j -0.12955-0.0336648j -0.277816-0.0600988j -0.0981844-0.0273738j 0.179036-0.0230103j -0.0826808+0.025477j 0.0617992-0.0590776j 0.0485558-0.0509732j -0.0126481-0.117133j -0.0618659+0.121896j 0.00581677-0.00531944j 0.0664606-0.0194864j -0.00445326+0.00757245j -0.0575888-0.0961461j 0.0680018+0.0215165j -0.0485354-0.0282985j 0.160919+0.0310558j 0.0664633-0.0365532j 0.0750474+0.0464923j -0.12122+0.0184229j 0.0974257-0.0220174j 0.0732633-0.0387317j 0.138209+0.0268583j -0.0179264+0.0236298j -0.0513373-0.0231506j 0.0679787+0.0130456j -0.0299173+0.0142554j 0.0914352+0.049131j -0.0178989+0.00438692j 0.0879572+0.0218281j -0.0753621-0.0385133j 0.0355541-0.0458439j 0.0892507+0.0383555j -0.104034-0.0746283j -0.0245516-0.028328j 0.0659602+0.0391916j 0.0735513+0.013096j 0.0336043-0.0102373j 0.0582081-0.0228719j -0.0468022-0.0240023j 0.02422-0.0158952j -0.0240316+0.00890005j 0.0159854+0.0176285j -0.0599258+0.00124902j -0.046549-0.00360749j -0.00255171-0.0137803j 0.0253666-0.0072669j -0.0226676-0.00663102j 0.0515003-0.00539836j -0.00516306-0.0108222j 0.0161125+0.00295025j -0.0575148-0.00630087j 0.0513597+0.00371221j 0.0746244+0.0395702j -0.0184889+0.0111525j 0.0027148-0.0246877j -0.0656019-0.00840827j -0.039012-0.0203629j 0.0278703+0.00963721j -0.0273023-0.00124822j 2.94242e-05-0.0120931j -0.0250731-0.0156856j -0.030125-0.00903334j -0.0450255-0.0275179j 0.0200612+0.00680998j 0.0081749-0.0127907j -0.00103926+0.0140659j 0.00972397+0.00226583j -0.0182645-0.0174881j 0.0204242-0.017628j 0.00739281-0.00841335j 0.0146079-0.00700148j -0.0218343+0.000310529j -0.0233711-0.00915591j -0.0355554-0.0042951j -0.032205-0.00165992j 0.0564671-0.00716888j 0.00110286+0.00255805j 0.0504183-1.19357e-05j -0.0183362+0.00591881j 0.0107729-0.00525771j -0.0238542-0.000293438j 0.00403699+0.0060109j 0.000329156+0.00399502j -0.002897+0.00268112j 
-0.0120557+0.000600763j -0.0115354+0.00625183j -0.118168-0.0100874j 0.0460195-0.125208j 0.0381746+0.0459454j -0.013433-0.024787j 0.0845273+0.0379719j 0.0463551+0.112701j -0.00382662+0.0388078j -0.0602908+0.122888j -0.00539481+0.0620748j 0.102022+0.128077j -0.0343758+0.0272568j -0.021593+0.143761j 0.0984195+0.0116232j 0.00966157+0.2215j -0.0860492-0.156087j -0.0488636+0.109732j 0.0244872+0.101222j 0.0805311-0.0659226j -0.123412+0.272749j 0.0144629+0.10579j 0.0159376-0.001626j 0.0608173-0.00667033j -0.0113546+0.0224397j -0.0149062-0.0272586j -0.0484124-0.0787745j 0.0138265-0.00593947j -0.00406794+0.0071718j 0.0118175-0.0501931j -0.0204713-0.000324694j -0.00677152-0.00727597j 0.00968187+0.0688533j -0.0282187-0.0251533j 0.0789078-0.060002j -0.0137569+0.02453j 0.0173404+0.0361537j -0.0308903+0.0428295j -0.003614+0.0167317j 0.0413422+0.0217678j -0.00928057+0.00979582j -0.0106006-0.00407504j 0.0407214+0.0185269j 0.0439406+0.00364759j 0.0315697+0.0597983j 0.0178474+0.0378692j 0.0119156-0.0184264j 0.0264986+0.0293641j 0.00697014+0.0387787j -0.00859013+0.0287741j -0.0239305+0.0172911j -0.00181029-0.0358709j 0.00104796+0.0151152j -0.0115486+0.00183654j -0.0114772-0.00810697j 0.0032725+0.0424398j -0.00129611+0.00327359j 0.0103602-0.0160784j -0.0298622-0.0191223j 0.000306641+0.0228118j 0.014903+0.012175j -0.0334642+0.017876j 0.0146614-0.0374031j -0.012422-0.0108169j -0.00769289-0.0651385j 0.0252567-0.00802974j -0.027181-0.014636j -0.00443135+0.0207969j -0.0161165-0.0305871j -0.0140245-0.0316893j -0.0328105-0.0167733j 0.0132987+0.0342355j 0.0123425-0.0187957j -0.00965979-0.00662781j -0.000371132-0.00578141j -0.01214+0.00119199j 0.0183504-0.00378862j 0.016604+0.000390193j -0.000201707-0.000400331j -0.0163818-0.0246016j -0.0103708-0.000932842j -0.0159064-0.00619504j -0.0052196-0.00299432j 0.009128+0.0312033j -0.0105263-0.00863228j 0.0185318+0.0241701j -0.0122261-0.0268577j 0.00530851+0.0142604j -0.000350361-0.0139405j 0.00112753+0.00332165j -0.00558934-0.014251j -0.00556027+0.00457338j 
0.00359722-0.00968224j -0.00346508-0.00362079j -0.0949293+0.125329j -0.129246-0.0286945j -0.0297915-0.0270609j -0.0143384+0.0297652j -0.0914352-0.0827415j 0.000641572+0.0790374j 0.0104349+0.0105286j 0.0268881-0.081711j 0.0216913-0.184556j -0.00256557+0.0375026j 0.0135129-0.00732417j 0.0180776+0.0265548j 0.00584479-0.131435j 0.0211929+0.038376j -0.0177987+0.0701102j 0.0212057+0.124393j 0.0865553-0.183371j -0.00667048-0.340737j 0.100472+0.0932861j 0.0516842+0.00220034j 0.0288622-0.00781809j -0.0184246+0.0869138j -0.0376138+0.0427839j -0.0290186+0.0648045j 0.0199521-0.0663035j -0.0333011+0.0623436j -0.00453089+0.0737981j -0.00583551+0.0222779j 0.0209437+0.00767477j 0.0303651-0.0517114j 0.0241068-0.116396j 0.0147576+0.0167196j -0.0714603-0.000215196j 0.0128031-0.0181251j 0.0106779-0.0487055j 0.031601-0.0844685j 0.00207594-0.0914909j 0.00704608-0.0613687j 0.00133011+0.0658121j 0.00376586+0.0141453j -0.0210665-0.0498211j 0.00253013-0.0632502j -0.0110218+0.0251817j 0.0168871+0.0159258j 0.000631303-0.0452041j -0.00649794+0.0180374j 0.0206602-0.00187465j 0.0358823-0.0376771j 0.00383586+0.023898j -0.0198507+0.0512273j 0.00680172-0.0179536j 0.00409059-0.00742928j -0.00022452+0.0143966j 0.00357396+0.0149943j 0.0124651-0.00978834j -0.00841952-0.0143412j -0.000828239+0.00739596j 0.00775094+0.023164j -0.00059464-0.0288268j 0.00564238-0.000251668j -0.0127718+0.00905818j 0.0039509-0.0178184j -0.00612044+0.0166772j 0.0022901-0.0160409j 0.00983937+0.00929487j 0.0112289-0.00806975j -0.00925066+0.0498359j 0.000650412+0.026628j -0.000851085+0.0289886j 0.00471024+0.00469404j 0.000885875-0.0124969j -0.0166907+0.0218483j 0.00348792+0.00919347j 0.00557752+0.00383289j -0.00535101+0.00275882j 0.00389436-0.0347241j 0.00978817+0.00641688j -0.0173547+0.0341707j 0.00613294-0.00540023j -0.0113063+0.031268j -0.00177786-0.00177409j 0.0229231-0.000786823j -0.0130089+0.0228277j 0.0204372-0.0264186j -0.017078+0.00835572j 0.0114748+0.000232584j -0.00931709-0.0012339j -0.00444193+0.0104049j -0.0104519+0.00769554j 0.00229491+0.0143526j 
0.00783485-0.00019777j -0.00361621-0.00199448j -0.0205615-0.0222336j 0.0478172+0.0108486j -0.0111602+0.0382606j -0.100204-0.012046j -0.139911+0.0270905j 0.318531-0.00420701j -0.0250346-0.000751478j -0.0900814+0.0113289j -0.0445697+0.0382966j -0.0230113+0.0334849j -0.0326186-0.0152658j -0.0381533-0.0081546j -0.0530175+0.0784448j -0.140679-0.0187855j 0.126954-0.0220336j 0.0459378-0.0165609j 0.100701+0.0102408j -0.0636225+0.0504287j 0.0108476-0.0493498j 0.205784+0.00215733j 0.107115+0.0703223j 0.0668688+0.0231233j -0.153099-0.0579826j -0.0172817-0.0151019j 0.144349-0.0170289j -0.112051-0.0486276j -0.0214113-0.0316739j 0.0510581-0.000979547j -0.0382942-0.00991128j 0.0225741+0.00223939j -0.087827-0.0393625j 0.104496+0.0100592j -0.119948+0.0391559j 0.00395407-0.0281929j 0.042342+0.00652347j -0.0216884+0.00724045j -0.0818663-0.0444009j 0.0726171+0.00250124j -0.0538629+0.00302149j -0.0107303+0.00503154j 0.0644072+0.0331853j 0.0419262+0.0137874j 0.0198846+0.038697j 0.0499617-0.00466441j -0.0213995+0.00194977j 0.00830421+0.00515104j 0.0567848+0.00480598j 0.0531511+0.0037678j -0.0560087+0.010042j 0.0096594+0.0200976j -0.0300388-0.0223875j -0.0195397-0.0220675j -0.00278595+0.00368803j -0.0582976-0.0199735j 0.0248109-0.00721747j 0.0236383+0.00311387j -0.0358552-0.0105796j -0.00194181-0.00788563j -0.00994876-0.0216643j -0.019863-0.0145063j 0.011424+0.01383j 0.0212858+0.00852234j 0.0171595+0.00421403j 0.00460285+0.0128733j -0.0144196-0.00235633j 0.0315092+0.0113821j -0.0175084+0.00494071j 0.014483+0.0147092j -0.0489314+0.00344377j -0.00154277-0.00630397j 0.0349149+0.0186562j -0.0379931-0.0181355j 0.0264362+0.00248683j -0.0313924-0.0027737j -0.0188162+0.00477426j 0.00308599+0.00690145j -0.00519333-0.00662393j 0.0117655+0.000999873j -0.0107385-0.00148397j -0.0390727-0.0135251j 0.00828159+0.00173759j -0.00427595-0.00723938j 0.00611583+0.00366687j 0.00777813-0.00107444j -0.00191869-0.000655449j -0.0200541-0.00643198j 0.00820346+0.00584675j -0.0167109-0.009502j 0.00382666-0.00127687j -0.00674441-0.00312155j 
0.0257051-0.0160569j -0.0291092+0.00243844j 0.0116429+0.00438443j -0.0493194+0.0209218j -0.00725374-0.00719564j 0.0743051+0.00041181j 0.340024+0.00607489j 0.186946-0.00569086j 0.00649994-0.0416519j 0.036736-0.0452463j 0.054509+0.0350995j 0.0427955+0.0151444j 0.0252214-0.0125145j 0.0502483-0.0662786j 0.0220279-0.0137436j 0.0463601-0.0159959j -0.13001-0.033698j 0.041061-0.0184548j -0.0684291-0.00954615j 0.0321323-0.063941j -0.0248333-0.0930989j 0.160048+0.00440985j -0.116332-0.0522302j -0.0184197+0.0278509j 0.0502604+0.00276016j -0.0637502-0.0065257j -0.0485917-0.0493645j -0.0462051+0.0571026j -0.0995533+0.0587671j 0.0416701+0.0240386j -0.177523+0.00614177j -0.00139664+0.00587104j -0.199388-0.0395565j -0.0495633-0.0021185j 0.0616738+0.0615154j -0.0483624-0.00826765j -0.0332295-0.0474995j -0.0464795-0.0407472j 0.00585555-0.0151264j -0.0388295-0.0412659j 0.01981+0.022313j -0.0397632+0.00958944j 0.0566977-0.0265476j 0.000494093+0.00472348j 0.0665911-0.00706566j 0.0245252-0.00941064j -0.00612348-0.0129943j 0.0692716-0.00910385j 0.0119032+0.00102959j -0.0411998-0.0397604j 0.0113134-0.00925544j 0.0405397+0.00934648j 0.0165898+0.0228757j 0.00551394+0.00505178j 0.00223541+0.00609745j 0.0163703+0.00411076j 0.00804319+0.0155901j -0.00759846-0.0135165j -0.018191+0.0163183j -0.0164523-0.0103504j -0.0700184-0.0308448j -0.0335094-0.0196382j 0.0830274+0.0442539j 0.0112613-0.0062891j 0.0431651+0.0393967j -0.0149527-0.00589228j -0.047721-0.00101611j -0.00834555+0.0038226j 0.0373984+0.0397714j 0.0306784+0.0272956j 0.0181991+0.0332263j -0.00194975-0.0106407j 0.0267447+0.0134817j -0.00704153+0.00176827j -0.0345066-0.00162196j -0.0287607+0.00484791j 0.0116904+0.0141726j -0.0104253+0.00341049j -0.0205632+0.0123141j -0.0048544+0.0194713j -0.0343196+0.0021941j 0.00930054+0.022466j 0.0235366-1.14121e-05j -0.0410876-0.00532188j -0.00846598+0.00376261j -0.0373681-0.0198026j 0.0335498+0.00229645j 0.0186088+0.000481549j 0.00640843+0.00805351j -0.0208372-0.00191829j 0.0133144+0.000815112j 0.00451248-0.000311831j 
-0.0214151+0.0130494j -0.0126925+0.0147999j -0.0117583+0.0105874j -0.00911314+0.028763j -0.0739479-0.0115447j -0.393178-0.0200247j 0.100432+0.0074403j -0.0667186-0.0177829j 0.0375728+0.0549402j 0.0337692-0.055049j 0.0579564-0.0148857j -0.0186504-0.0762805j -0.0159507-0.0762049j -0.0426128+0.00951909j -0.00789467+0.0207038j -0.0172674+0.0181664j -0.125868-0.00847569j -0.0410455-0.0405158j 0.209627+0.0239629j -0.0751468-0.00445324j -0.0930752+0.00651087j 0.0720513-0.0846738j -0.0549768+0.0534683j 0.0755302+0.021352j -0.116437-0.0529252j -0.0990225+0.013732j -0.0650723-0.00913868j 0.0894592+0.0216319j 0.139294+0.0349719j 0.00407865-0.0105975j 0.0942606+0.0605168j 0.0829338+0.034818j 0.0176812+0.0544149j 0.00246375+0.0064538j 0.0466834+0.000834968j 0.066203+0.018125j -0.101407-0.0313444j -0.0809097+0.00240157j -0.0613639-0.023846j -0.0665666-0.00978739j 0.0555152+0.0309859j 0.0633736+0.026613j -0.0680398-0.0461212j 0.0348924+0.00277225j -0.00312909-0.016333j -0.0140701-0.0159613j -0.0429357-0.00730476j -0.0627953-0.0278179j 0.0569611+0.00243642j -0.0199899-0.0213737j -0.0238578+0.000175597j -0.00160539-0.00215276j 0.0156598+0.00521146j -0.00315217+0.00517027j 0.0397743+0.00188945j -0.00958474-0.0159047j 0.0286994-0.00102511j -0.0675641+0.000742341j 0.0146281+0.00886776j -0.0181367-0.00706624j -0.015047-0.00265254j -0.0106977+0.00207665j 0.0158454+0.000620324j 0.00985514-0.000520699j 0.0238715+0.00761549j 0.0265965+0.00758986j 0.0400215+0.0143682j 0.0301569+0.00419209j 0.0532882+0.00898927j 0.0430666+0.00623391j 0.0287269+0.00934337j 0.0212307-0.00170964j -0.00644291+0.0067853j 0.0130735-0.00370419j 0.0213245+0.0069651j -0.0414083+0.0038063j -0.00725171+0.00709136j 0.00184446-0.0020875j -0.00431623+0.00412975j 0.00844036+0.00155484j -0.0034902+0.00603096j 0.0526962-0.00205185j -0.0150471-0.000657379j -0.0244576+0.000375193j -0.0123235+0.000898184j -0.0292576+0.00434222j -0.0189143-0.00254793j -0.00607936-0.00351955j 0.0235345-0.00218494j -0.010643-0.000189842j -0.00101036+0.00238928j 0.0144272-0.00438208j 
0.0107+0.0147121j 0.00966626-0.016388j 0.027744+0.0232583j -0.0197787+0.0080981j 0.434153+0.00101766j -0.0871855-0.00841954j 0.0198856-0.0139102j 0.00106909-0.033458j -0.00694385+0.0263626j 0.0302083+0.0462083j -0.00517671-0.0895691j 0.0377161+0.0359047j -0.0284015+0.0165439j 0.111847+0.0682155j 0.152533+0.040441j 0.12571+0.00186815j -0.0888065+0.00539792j -0.0072654-0.0104557j -0.0182789-0.0620499j -0.000850826+0.040033j 0.0716778-0.0444179j -0.106501-0.0764675j 0.271164+0.0236664j 0.137421+0.00275064j -0.0841342+0.00993276j 0.0521555+0.0187239j -0.0579359-0.0134124j -0.0238012-0.00733491j 0.000913011-0.0180051j 0.0426271+0.00850016j 0.0432107-0.0149888j 0.0207149-0.00760171j -0.0563194-0.0408512j 0.00367334-0.0106746j 0.0248118+0.034165j -0.0511194-0.0295912j 0.0253666-0.00376318j 0.0198736+0.000241457j -0.101769-0.000828568j -0.0250504-0.00800777j 0.0786516+0.0254712j 0.0461371-0.00756252j -0.00682915-0.000501427j -0.0290548-0.0105012j 0.0647056+0.000863461j 0.0040529-0.00618088j -0.0271396+0.0166195j 0.0275659+0.00435654j -0.0333693-0.0256265j -0.0553213-0.0110035j 0.0239699+0.00841525j 0.0578572+0.0257415j -0.047826-0.0179756j -0.0167057-0.00439576j 0.00139084+0.000135388j -0.0439659-0.00932975j -0.051495-0.0192736j 0.0123558+0.00945668j -0.0325691-0.00273124j 0.0173823-0.00368375j -0.0348304-0.0110083j -0.0399341-0.00941582j 0.00221782+0.0129763j -0.00790969+0.00192433j -0.00924786+0.0161049j -0.031784+0.00306977j -0.0193523-0.000368246j 0.0113288-0.00883958j -0.0109748+0.0134117j -0.00286472+0.00855298j -0.0114452+0.0031389j 0.00631217-0.0185888j 0.0288071+0.0102189j -0.0155412-0.00236123j 0.023322+0.00398662j 0.00223273+0.00265992j 0.00166043+0.00842852j -0.0149405+0.00435289j -0.024851+0.00202909j 0.0290145+0.00748723j -0.0098989-0.00143531j -0.0117059-0.00710973j 0.00903373-0.00102748j -0.0105105-0.00821119j 0.0222674-0.000511291j 0.00449494-0.00215873j 0.0188441+0.011675j -0.031076-0.00143749j 0.00918499+0.00342214j -0.00399694-0.00854867j -0.000651858+0.00755037j -0.00181733-0.000220727j 
