0.01741-0.00878072j 0.00958483+0.0172243j 0.00392795+0.0248176j 0.0255233+0.000499478j -0.0159053+0.0120579j -0.0164892+0.00263474j -0.0267472-0.0244102j 0.0276256-0.0270418j 0.00877468-0.0174641j 0.00907361+0.00381698j 0.00749028-0.00249405j -0.0129488+0.0175873j 0.0249499+0.0205592j -0.0242122+0.0127045j 0.0131841-0.018505j 0.00504318-0.00188489j -0.00603222+0.000131486j -0.0126363-0.00295821j -0.000578082-0.00343658j -0.00703734+0.0272115j 0.0106599+0.0191081j 0.00668196-0.0110949j -0.00590132-3.03332e-05j 0.0158953-0.0128416j -0.0111878+0.00158776j -0.0119916-0.00429914j 0.00588249+0.00295086j -0.00471866+0.010326j 0.00617919-0.0065077j 0.00609753+0.00657308j -0.012454+0.0109659j -0.0274286-0.00924125j -0.00582294-0.010609j -0.00434198+0.0104946j -0.00434919+0.00643405j 0.00589625-0.00562848j -0.00168311+0.00117179j -0.0032711+0.0210648j 0.00524666+0.014845j -0.00362808-0.00705057j 0.00212026+0.00320405j -0.0110166+0.0080807j -0.00886319-0.0229822j 0.00218348-0.0141708j -0.0039067+0.00437368j -0.0021986+0.011134j -0.00236612+0.0108725j -0.00735938-0.00302439j 0.0137776+0.00933113j -0.00044816-0.0036019j 0.010432-0.0103842j 0.000827691-0.00307935j 0.00418741+0.00460426j -0.0103617+0.00601565j -0.00615487-0.0070694j -0.00572441-0.0146716j -0.00272618-0.00682303j 0.0078061+0.00822005j 0.0118634+0.00507483j 0.00220771+0.00459417j 0.00775851-0.00676688j 0.00445424-0.00255825j 0.0109636-0.0211156j -0.0125712+0.012625j 0.00158028+0.00662879j 0.00536437+0.0106577j 0.00107283+0.0265976j 0.000532864+0.00203245j -0.0262747-0.0219998j 0.0149394-0.00288896j 0.00541971+0.017343j 0.021124-0.00957435j 0.0203837+0.0428104j 0.0168496+0.0109227j -0.00734168+0.0213037j 0.0180993+0.0217409j 0.0213247-0.0177159j 
0.00635905-0.00276351j 0.0028361+0.00579514j -0.000116193+0.000682801j 6.15408e-05+0.00197037j -0.0135242+0.00467267j 0.00999594-0.015404j 0.00206003+0.0129557j -0.0102698-0.00135304j 0.00883753-0.00652667j 0.00010907+0.00953968j 0.00659603+0.00178966j 0.019412-0.00814606j -0.00196084-0.00679163j 0.0196041+0.00430913j 0.000507633-0.00614076j 7.43347e-05-0.000676322j 0.00401362+0.01918j 0.00518316-0.00156765j 0.0122818+0.0079753j -0.00422364-0.00198282j -0.00774439+0.00318157j 0.0151663-0.00231685j -0.00840736-0.00104555j 0.0101775-0.00731669j -0.00211385-0.0032684j -0.00291003+0.00142245j 0.00513145-0.00930561j -0.00565796-0.0039688j 0.0014087+0.00982998j -0.00291513-0.0141363j 0.0010054+0.00181867j 0.00484416+0.0148859j 0.00417256-0.00178723j 0.00490392-0.00179728j 0.000799732+0.00856694j -0.00133841+0.00804598j -0.00715465-0.00208433j -0.00784694-0.000267677j -0.0124947+0.00626689j -0.00969643-0.00606192j 0.00486759+0.00212433j -0.00094544-0.00541424j -0.0103291+0.00682753j -0.00681662-0.000540559j 0.00637765+0.00676065j 0.00126706-0.00552787j -0.00451285+0.0061638j 0.00109537+0.00261217j 0.00195327-0.00158784j -0.00743914+0.00826919j -0.00164937-0.00043789j -0.00153148+0.000865523j -0.00259263-0.00412925j 0.000589334+0.00276502j 0.0085877-0.00141531j -9.78737e-05-0.00209258j 0.00788008+0.00249015j -0.00420932-0.00628006j 0.000974826-0.000166152j 0.00830329+0.00103706j 0.000841544-0.00826543j 0.00202548+0.00952433j -0.00480171-0.00377522j -0.00586716-0.00617904j 0.010212-0.00893731j 0.00894701+0.00797666j -0.000882705+0.00257866j 0.0050271-0.00736878j 0.00817193-0.00477843j -0.0109395-0.00423396j 0.0033067-0.0150129j 0.00870636+0.012337j -0.0137286+0.00392459j 0.000502594+0.00305568j -0.00352323-0.00244713j 0.00232609-0.00152806j -0.00144907-0.0027479j 
-0.00193483-0.00240877j 0.00243991-0.000267975j -0.000812603-0.0114607j -0.0156993+0.00130699j -0.00513127-0.00168448j -0.00304705+0.00330079j 0.00890181+0.00663762j -0.0119627+0.00427163j 0.0108144+0.0157226j -0.00459328-0.00456613j -0.0025194+0.00486545j 0.00630104-0.00683133j -0.007945-0.00368094j 0.00950313+0.00416006j -0.00714061+0.000738792j 0.00832827-0.00584115j 0.00107258-0.00276581j -0.0013422+0.00485242j -0.00498833-0.00136384j 0.00509561-0.0103292j -0.00941589-0.00741784j -0.00343246+0.0114571j 0.00973075-0.00501561j -0.00145176+0.00513444j 8.44258e-05+0.00578963j 0.00515341-0.00435774j -0.0133346-0.00572473j 0.00224502-0.0035182j 0.00647629+0.00438133j -0.0130745-0.00407781j 0.00665331+0.00927562j 0.0168716+0.0103975j -0.00378922+0.00199256j 0.00476524-0.00460697j -0.00492861+0.00410665j 0.00275688+0.00794859j -0.0023939-0.000790955j -0.00317128-0.0113045j 0.00646171-0.0145705j -0.00296866+0.00538677j -0.00198775+0.00552462j -0.00341134+0.00253127j -0.00208955+0.00168029j 0.00131196+0.00413531j 0.0144218+0.00662387j -0.00468261-0.0041955j -0.00135951-0.000363803j 0.00356576+0.002283j 0.0100314-0.0133373j -0.00845136+0.00842185j -0.00436844+0.00260104j 0.00634068-2.08937e-05j -0.00726716+0.00143906j -0.00574422-0.00623606j 0.0130426+0.000894924j 0.000773866+0.0122478j 0.00491827-0.00936633j 0.000853697-0.0125696j 0.00843963-0.00385769j -5.18826e-05+0.000822298j -0.00212317+0.00917716j -0.00552197+0.00587741j -0.00757364-0.00213102j 0.00044276-0.00552192j 0.00924974-0.0096433j 0.00189471+0.00655064j 0.00432643+0.0024114j 0.00766904-0.00313491j 0.0135521+0.00346811j -0.0113066+0.00237492j 0.00129287-0.0174523j -0.00330698-0.0024553j -0.00492163-0.00968463j -0.0115041+0.00223129j -0.000184194-0.0111493j -0.00364259-0.00583724j -0.00514178+0.00382792j 
-0.00335471+0.00305449j -0.00917594-0.00202927j 0.000623242+0.00414105j -0.0257389-0.00291221j 0.0146992-0.000761556j -0.0122944-0.010164j -0.0111244+0.00321178j -0.0202017+0.00607983j 0.0031738-0.0210164j -0.00651812-0.000922695j 0.0124629-0.00833488j -0.00659898-0.00233332j 0.00183874-0.00543846j -0.00525758+0.00225651j 0.000543107+0.00233486j -0.0026868+0.00149861j 0.00494486-0.0115107j 0.00389222+0.00489407j -0.00717956+0.00056567j -0.00670131-0.000276581j -0.00628535-0.00657485j 0.00340927-0.00377797j 0.00995396-0.00464392j -0.00213054+0.000221712j 0.00294655+0.00458244j 0.00443729+0.0124179j 0.00356262+0.00686273j 0.00594159-0.0065398j -0.0116246+0.00135727j -0.00242705-0.00104031j -0.00140343-0.00116302j -0.00412405-0.00141876j 0.0029378-0.0167832j 0.00372922-0.00669441j -0.00203376-0.00330431j 0.0144061-0.000599401j 0.00455565+0.000930309j 0.00248447-0.000757005j -0.0046703-0.00273796j 0.00579324+0.000621875j -0.00481945-0.00578106j 0.00423103+0.00280713j 0.00903202+0.00144426j 0.00401317-0.00471835j 0.00266678-0.0105729j -0.00638879-0.00553511j -0.00120371-0.00286209j -1.21418e-05-0.00749372j 0.00320475-0.00200396j 0.00471828+0.00135143j 0.00611744+0.00292299j 0.00336327-0.012107j 0.00569077+0.00487343j -0.00776967-0.00734812j -0.000924343-0.00217514j -0.00315207-0.00581859j 0.00199725-0.0112608j 0.00423409+0.00198712j -0.0122493-0.00240717j 0.00107227-0.00185375j -0.0010089+0.00792913j 0.00172354-0.00276399j -0.00840095-0.00332096j 0.00503079+0.00152505j 0.002136+0.00346368j 0.00646492+0.000648517j 0.00172428-0.00261815j -0.0060941+0.00394465j -0.00201645-0.00614194j -0.00150738-0.00358825j -0.00116249-0.00378547j -0.00445548-0.00610407j 0.00441869-0.00323678j -0.00936834-0.00117722j 0.0011735-0.0076961j -0.00523271+0.00182745j 0.00296594+0.00462619j 
-0.00418774-0.00366653j 0.00519038+0.00115065j 0.0125168+0.019899j 0.0162418+0.0143347j -0.0086407-0.0064788j -0.00737342+0.00196445j -0.00626162+0.0080815j 0.0134944+0.00523506j -0.0344976-0.028937j 0.00339937-0.00165943j 0.00286246-0.0048941j -0.0029966+0.0111664j 0.00501351-0.000243047j -0.00743322+0.0134987j 0.00709664+0.0063974j -0.00862779+0.0024984j 0.00576905+0.0189315j -0.00575694-0.0131251j 0.00238417-0.00106724j 0.0111247-0.00068619j 0.00778426+0.00928239j -0.0137178-0.0106864j -0.013529+0.0109407j 0.000838529-0.00628578j -0.0007234-0.000164635j -0.0104417+0.000275777j 0.00428552+0.0180026j 0.000338149-0.000261315j -0.00276213-0.0111782j 0.00548174-0.00713093j 0.000677269-0.00598488j -0.00513788-0.0071735j 0.0156903+0.00532627j -0.000647884-0.00746618j 0.00656899+0.00560431j -0.00641204-0.00223546j -0.00358699+0.0103936j 0.00479502-0.00686438j 0.01236-0.00145874j -0.00590874-0.0119707j 0.00817531+1.27279e-05j -0.00364993+0.00673601j 0.0110859-0.00695332j 0.00457177-0.00199415j -0.025676-0.0018909j 0.00363297-0.00504438j -0.00751313-0.000484112j 0.00106005-0.00410724j -0.011109+0.0102571j -0.00175237-0.000113257j 0.00419258+0.00589383j -0.00400387+0.00125915j -0.000778132+0.00462649j 0.00205825+0.00473421j -0.0126066-0.00335031j -0.0151821+0.00207325j -0.00469708+0.0121168j -0.0051423+0.00147215j 0.00342017+0.00912835j -0.00309113+0.00778244j 0.00505613-0.0111567j 0.0018687+0.00243927j 0.00680703+0.00190609j 0.00462671-0.00374244j -0.00357647+0.00224527j 0.000352836-0.00878347j 0.00194109-0.00473499j -0.00315005+0.00738527j -0.0150716+0.00537414j 0.00802166+0.000147906j 0.000587579+0.00277673j 0.00533801+0.00893045j -0.00346354+0.00703836j 0.0175538+0.0052511j -0.00296107+0.0199483j 0.00117183+0.00224212j 0.00218821-0.00226179j 
0.0120024-0.00406187j 0.00900379+0.00569427j -0.0104521-0.00743281j 0.022334-0.00425998j -0.01066+0.0189506j 0.00652031+0.00271269j -0.0106485-0.0194877j 0.0218451-0.0207253j 0.00859498+0.0197358j 0.00746635+0.0132454j 0.00664289+0.0142621j -0.00864103+0.000373506j 0.0149683+0.00368307j -0.0122659-0.00740829j 0.0110099-0.0145077j 0.00604741-0.0121811j -0.0161632+0.00671457j -0.0129733-0.0114764j -0.0100856-0.00852025j 0.00582544-0.00427581j 0.00960418+0.00652359j 0.000900663+0.00500349j -0.00540907-0.00114794j 0.0082099+0.00177626j -0.00901291-0.0130098j -0.0107019-0.0164816j -0.00638879-0.0103599j -0.0119952+0.0110253j 0.0139991-0.000580205j 0.00219331+0.0019308j -0.000962848+0.0221377j -0.00918329-0.00360579j -0.0134085+0.00336788j -0.00277536+0.00877049j -0.00783298+0.0113499j -0.00340343-0.00223287j -0.00740591-0.00237251j -0.0044458+0.002705j 0.000246334-0.00340158j 0.00723452+0.000596243j -0.0054673-0.00323326j -0.000519573-0.0010565j -0.000770608-0.012848j -0.0112354-0.0018697j 0.0145743+0.0103164j -0.00918946+0.00974446j 0.00283714+0.00136651j -0.00675193+0.00437732j 0.00580295-0.00431211j -0.00386858-0.0049059j -0.000232371-0.00913694j 0.0101676-0.000332074j -0.00558712-0.00108138j -0.00248963+0.00746885j 0.0108895+0.00280961j 0.016949+0.00736958j -4.36628e-05-0.0067053j 0.00115309-0.00747055j 0.011972-0.00629788j -0.0037933-0.00135416j 0.00622489-0.00380866j 0.00601663+0.00107377j 0.0111747-0.0113851j -0.0135092+0.00411405j -0.000669569+0.0044907j 0.000392925+0.00524405j -0.00230405+0.015922j 0.00294153-0.00855063j 0.00126708-0.00741039j 0.00768519-0.00220308j -0.0034164+0.0106043j 0.010058-0.0029072j 0.00899428+0.0160459j 0.00778655+0.00709717j -0.00744975+0.00841841j 0.009945+0.00690845j 0.00604414-0.00963742j 
-0.0119337-0.00424232j 0.0110189-0.00619441j 0.0200103-0.0119951j 0.00380127+0.0131292j 0.0119981-0.0189406j 0.00208213+0.0380503j 0.00897032+0.00321463j 0.0132857+0.0194977j -0.0349539+0.0147464j -0.00382881+0.00246993j -0.0161283+0.019978j 0.0121174-0.000570903j -0.0120748-0.00266144j -0.00708047-0.0117068j -0.0103356+0.0162337j 0.00223041-0.00597089j 0.00562952-0.0116056j -0.00270276+0.00677435j -0.000652837-0.00608082j 0.0180014-0.00275085j 0.000394141-0.0199528j 0.0130511+0.0103616j 0.00808178+0.011835j -0.00984983+0.000447028j 0.00293902-0.00143651j 0.00428307-0.00550573j 0.00664038-0.000263323j 0.00832794-0.00568398j 0.00299082-0.0237859j -0.00279672-0.00656612j 0.0177677-0.00547029j 0.0176643+0.0101991j 0.00553345+0.0185431j 0.00143831+0.00202923j 0.00733129-0.00497767j -0.0124982+0.00826789j -0.00459106+0.00573908j -0.00298122-0.00473796j 0.015536-0.00803621j 0.00927612+0.00510047j -0.00618624+0.0088495j -0.00775761+0.00968093j 0.0027278+0.00944907j 0.0050777+0.0134739j -0.00137189+0.0020316j 0.0194089-0.000526056j 0.00206392-0.00477205j 0.00565247+0.0149946j -0.00637089-0.0169002j -0.00406146-0.00192448j -0.00965659-0.000467958j -0.00430359+0.0136618j -0.00152135-0.00331763j 0.00449269-0.00522714j 0.0028202+0.0122392j 0.00532696+0.0158937j -0.000492148+0.0131563j 0.00784349-0.00210459j -0.00193867+0.00478596j -0.00753841-0.00347744j -0.00509246+0.00847862j -0.00214932-0.00861312j 0.00412055+0.0188336j -0.004323-0.00667321j -0.0114474+0.00700321j -0.0193097-0.0124756j -0.00684742-0.0114999j 0.0089049-0.000380989j 0.0141348+0.00597348j 0.00483508+0.00926638j -0.0192906+0.0110923j -0.0224593-0.00587812j -0.00588793-0.0115795j -0.00177286+0.000952427j -0.000393266-0.00365513j 0.000856658-0.0120989j -0.0126687-0.00180458j 
0.00701599-0.00726231j 0.00948459+0.0047409j 0.00555767+0.01374j 0.0282956-0.010006j -0.011124-0.0112011j 0.0103976-0.00687662j 0.00255072-0.00256289j 0.0214118-0.0102775j 0.00037042+0.00842399j 0.0129181+0.0127025j 0.000388949+0.00101632j -0.00517871+0.00492539j -0.00577038-0.00182853j -0.0198217+0.0127446j 0.000127489+0.00268227j -0.00853903-0.00362794j -0.0039097+0.010392j -0.00668288-0.000189227j 0.0241172-0.00456673j -0.00983644+0.0052727j 0.00269579+0.00808511j 0.0153824+0.00351172j -0.00826156+0.00245908j 0.0102771+0.00189565j -0.0034478-0.00833446j -0.00642647-0.000582211j 0.00879402+0.00168448j -0.00557928+3.5695e-05j 0.0076389+0.00197199j 0.00321512+0.00167704j -0.00638892+0.0048231j -0.000899885-0.00134101j -0.00444696+0.0107035j -0.00369464+0.00957589j 0.00319183+0.00682927j -0.00363677-0.00180739j -0.000534686-0.00423566j -0.00319065+0.0123079j 0.00383445+0.0124723j -0.00701992-0.00664593j 0.00379129-0.00327494j 0.00180221-0.00221214j -0.0117868+0.00199233j -0.0106597-0.00655993j 0.00748038+0.00276564j -0.000169163+0.00956978j 0.00581831+0.0021778j 0.00444998-0.00173077j -0.00385338-0.00103989j -0.0116574-0.00150282j 0.00234441-0.00691593j -0.008914+0.00228823j -0.00495272-0.00523471j 0.0103361+0.00911162j 0.00115775-0.00137456j 0.00508134-0.00695983j -0.00134637+0.0052548j -0.00445543+0.0107949j 0.00348036+0.00548707j 0.00103685-0.00127073j 0.00554802-0.0166641j -0.00159012-0.00181332j 0.00445705+0.00302818j -0.00907617+0.00180314j -0.00515283-0.00236898j -0.000395691+0.00595918j -0.00542287+0.0142884j 0.00826005-0.00409375j -0.00338418+0.00552276j 0.0108531+0.00986779j -0.00255082+0.0113392j 0.00961123+0.00954431j -0.00969629+0.013076j 0.0181768-0.000761611j -0.00292455+0.0187333j 0.0122083-0.000199548j -0.000778978-0.0113296j 
0.00428122+0.000617485j 0.00133227+0.00377564j 0.000481725-0.0123832j -0.00324195+0.00485184j -0.0045018+0.0115665j 0.00284299+0.00748589j -0.00973585+0.00611495j -0.00422804+0.000766107j 0.00848707-0.000661826j 0.00267162+0.00511928j 0.00290425+0.0062912j 0.00339219-0.00351312j 0.00200479-0.00276177j 9.40502e-05-0.00941537j -0.000640825-0.00162519j 0.000499133-2.11542e-05j -0.00233058-0.00525833j 0.00429289+0.00181832j -0.00898097-0.000186381j 0.00306762-0.00146244j -0.00349031-0.0111681j 0.00730667+0.00155795j 0.00446677+0.00487807j 0.00147669-0.00105399j -0.00670177-0.00290096j -0.00189802-0.00506787j 0.00293441-0.00932043j -0.00217334+0.0029541j 0.00405978-0.00306876j 0.00425382-0.000861028j 0.0019416+0.0029989j -0.00145707+0.00680258j -0.000138683-0.00540772j 0.00141853-0.00115432j 7.95455e-05+0.00240974j -0.00301861+0.00367851j 0.00382451-0.000129111j -0.00323424-0.00170726j -0.00645223+0.00188104j 0.00699542+0.00241859j -0.00306562+0.00544345j 0.000324736-0.00263561j 0.00155276+0.000624708j 0.000534301-0.00062699j 0.00801673+0.00166876j 0.00069929+0.0017951j -0.00245741+0.00319227j -0.00366635+0.00526494j 0.00689337-0.0034481j -0.000953373+0.00172896j -0.00166246-0.00110487j 0.00824813-0.000959694j 0.00128902-0.00367163j -0.00370773-0.0010052j 0.00654319+0.0043281j 0.00542702+0.00368888j 0.00511949-0.00119836j 0.00440328-0.00226033j -0.00564446-0.00370111j 0.000636303-0.00264202j 0.00092641+0.00589691j 0.00456162-0.000548678j 0.0018382-0.00580272j -0.00924637-0.000342991j 0.00602817+0.00102706j 0.0048425+0.00337536j -0.00379205+0.00187891j -2.85708e-05-0.00341533j 0.0101254-0.00925409j -0.00505794-0.0065571j -0.00391969-0.00398404j 6.97095e-05-0.00420487j 0.00239325+0.000701783j -0.00717913+0.00280632j -0.0029582-0.00931922j 0.00168209+0.00101246j 0.000974981-0.00216657j 
-0.00148515-0.00868601j 0.0108859-0.000642242j 0.0104624+0.00154296j 0.00312838+0.00351466j -0.0155691-0.00482632j 0.0125959-0.0105867j -0.000107123+0.00667746j -0.00970717+0.0119028j 0.00213873+0.00782847j -0.01296+0.0216178j 0.00417038+0.0105069j 0.0160768-0.0154531j -0.000612282-0.0136127j 0.00965308-0.0140654j -0.00271406+0.0017949j -0.00190755-0.0080556j -0.00214462+0.0194018j 0.00151713-0.00656789j -0.000949849+0.00448691j 0.00390567-0.00734731j -0.00524724+0.000590872j 0.00965471-0.00380321j -0.00147842+0.0167215j 0.00588796-0.00814421j -0.00299982-0.00506167j -0.0012588-0.000590779j 0.000721765-0.0163175j -0.00199786-0.00331013j 0.00372851+0.000430611j -0.00270891-0.0126656j 0.00722543+0.00398137j 0.00939921+0.0102909j -0.00111795+0.0048801j 0.00492048-0.00119569j 0.00416509+0.00376158j -0.0022304+0.00751072j -0.00146712-0.000842915j -0.00851489-0.00386844j 0.000775297-0.00572664j -0.00167755-0.00439349j 0.00153063-0.00367905j -0.00324324-0.00350476j -0.00351564+0.00496964j -0.00859668+0.00411153j 0.00506998+0.00409657j 0.00215685-0.00389097j -0.000841194-0.00267717j -0.00116649+0.00303712j -0.00103747-0.0104343j -0.0103548-6.95546e-05j -0.00570719-0.000219009j -0.000225993+0.000461141j -0.00633309-0.00464918j 0.00245875+0.00655597j 0.010291+0.00150455j 0.00238994+0.00952754j 0.00788313-0.0008581j -0.000425109-0.0120748j 0.0103681+0.00433037j 0.00140113+0.00105075j 0.00156282-0.00692753j 0.0014456+0.003033j -0.00489715+0.00902085j 0.000251559-0.00642923j 0.00286511-0.00514029j 0.00905478+0.00437819j -0.00551676+0.00546259j 0.0156059-0.00626312j 0.00722782+0.00742181j -0.00196107+0.00586932j -0.00920643-0.00868748j 0.000591156+0.0119739j -0.0171537-0.0032836j 0.00684682+0.00205812j -0.00132136+0.00222996j 0.00371648-0.00805702j -0.00828057-0.00452499j 
-0.00884102+0.000607357j -0.00232768-0.00633958j -0.00373421+0.00086359j -0.0092847+0.00575926j -0.00688148-0.0129936j -0.000757117-0.00474893j 0.00832861+0.00303373j -0.00920902+0.00217441j -0.00363688+0.00508388j 5.74585e-05-0.0113449j -0.00701546-0.000105877j 0.00668959-0.00481691j -0.00155645+0.00187959j 0.0236575-0.00107855j 0.00470578-0.00370549j 0.00769773+0.00513292j 0.00360413-0.00445854j 0.00880196-7.9446e-05j 0.00378427+0.00263364j 0.00791135-0.00973484j -0.0019-0.00289628j -0.0178221+0.00245185j 0.0031261-0.00548822j -0.00656741+0.000846329j 0.00981833+0.00762796j 0.00212096-0.00170022j -0.0119392+0.00289209j 0.00524786+7.43956e-05j -0.00292697+4.00581e-05j -0.00120767-0.00924225j 0.00410265-0.00727637j 0.00935875-0.000344777j 0.00172573+0.000406831j 0.00139937-0.00519885j 0.00183946-0.00276781j -0.00158879+0.00352895j -0.00290973+0.00330506j 0.00750361-0.0182953j 0.00341716-0.0089419j -0.00263658+0.00391026j 0.00681527+0.00155498j -0.000690116-0.00038932j 0.00331459+0.0054458j 0.00158212+0.0064605j -0.0103843+0.00378891j 0.00581606-0.00262309j -0.00209873+0.00324846j 0.000622357+0.00771225j -0.00160464+0.00548144j 0.00492033+0.00518525j -0.00390811+0.00267489j 0.00433915+0.00183524j -0.000960044-0.000122011j -0.00149718+0.00101664j 0.00318552+0.000348372j -0.00420333+0.0102283j 0.000185159+0.00294744j -0.00332775-0.0110857j 0.00846969-0.00370709j -0.00430797-0.00168579j -0.00120478+0.00496959j -0.000277178+0.00161654j -0.00717416+0.00508407j 0.00801373-0.00757307j 0.000689168-0.0104463j -0.000316026-0.00475848j 0.00872178-0.011084j -0.00477433-0.00207893j 0.00268966+0.00644047j -0.00719387+0.00259229j 0.0076297-0.00891403j -0.00441541+0.00379231j -0.00369183-0.0126551j -0.00259805+0.000948929j 0.000998467-0.00225423j -0.00760882-0.00524355j -0.00512732+0.00786561j 
-0.00322471-0.0139272j 0.0128653-0.00531248j -0.00462534+0.0212636j 0.0181057-0.0106782j 0.0135094-0.0213269j 0.00841205-0.00407122j 0.00161712-0.020688j 0.0141271-0.0166042j -0.0107047+0.0110354j 0.00242161+0.00489655j -0.00838156+0.021882j 0.0013421-0.00119487j 0.00282962+0.00448579j -0.0127886-0.00318995j 0.000824795-0.00204745j -0.000693548-0.00775888j -0.00352487+0.00784847j -0.00326488-0.00538759j 0.00709793-0.00508871j 0.00837739-0.00348659j 0.0113762+0.00320412j 0.000514783+0.00543363j -0.000188746+0.00150277j 0.0071863-0.00760091j -0.00194312-0.00337152j -0.0049174-0.00144748j -0.00844164+0.00302041j -0.0121586-0.00370851j -0.000337777-0.00823506j -0.000681637-0.00393068j 0.00499105+0.000867876j 0.00552258-0.00510017j -0.0059774+0.0145188j -0.00258824+0.00454065j 0.0103146+0.000298882j -0.00599615-0.00790258j -0.00404431+0.00451749j -0.00325354-0.004687j 0.0135651-0.00740499j -0.00366181+0.000839789j 0.000765917-0.000414201j 4.49139e-05+0.00568892j -0.00215178-0.00323958j -0.0050711+0.00949112j -0.00966808+0.00831842j 0.0110119+0.00583198j -0.000118518-0.00171121j 0.000921543+0.00871564j -0.00565232-0.000742003j -0.0088249-0.0019696j -0.00118759-0.00633421j -0.00575269+0.00887884j -0.00878317-0.00542368j 0.00625732+0.00891671j 0.00727812+0.00672665j 0.0105488+0.0144923j -0.00292656+0.0119061j 9.63671e-05-0.00245556j 0.0134988+0.00581385j -0.00675102+0.000415838j 0.0029878-0.00870786j 0.00238799-0.00348957j 0.00877741+0.00760211j -0.00804414-0.00406219j -0.0122931-0.000626089j -0.0112525-0.00494579j -0.0033941+0.00806021j 0.00933869-0.00462262j 0.00132126+0.00677391j 0.0138289+0.0133353j -0.00936942+0.0167609j -0.00211528-0.000281756j -0.00693114+0.007682j 0.018052+0.00214637j -0.00721532+0.0209687j 0.0105309-0.00525603j -0.0054516-0.00974809j 
-0.0141666+0.0052561j -0.00194407-0.0148494j 0.00344607-0.00258492j 0.0118784-0.00419156j 0.0149688-0.000603189j 0.0230937+0.00651357j 0.0228303+0.0102953j 0.0109895+0.0045814j -0.0343335-0.0114017j -0.00780234-0.0162923j -0.0137517+1.45964e-05j 0.0111953+0.00240281j -0.0102249-0.000163149j 0.00409346+0.00232073j 0.00186042+0.0153802j -0.00903257+0.000784905j 0.0100751+0.00290355j 0.000493524+0.00142439j 0.0133325-0.00415217j 0.010088-0.00730631j 0.00387745-0.00641592j -0.00755807+0.00119583j -0.00826094+0.00411092j -0.0179067+0.00138525j 0.00615308-0.00409283j 0.00800779+0.0105406j -0.0016003+0.0152841j 0.00235384-0.00296409j -0.0120812-0.00318516j 0.00403934+0.00112522j 0.00231967-0.0200204j -0.00139436+8.41682e-05j 0.0131038+0.0134146j 0.000582502-0.00786267j 0.00734574-0.0115558j -0.00966741-0.00642044j -0.00196399+0.00593198j 0.00808149-0.00605475j 0.00374389-0.00504452j -0.00120165+4.87872e-05j 0.0025562-0.00105451j 0.000319812+0.000890017j 0.00917678+0.0082787j 0.00864419+0.00895622j -0.0239496-0.0051397j 0.0140357-0.0094799j 0.00138448-0.00785073j 0.00654909-0.00183231j -0.015555+0.0059831j 0.0102015-0.0062811j -0.0071821+0.00695915j -0.0122376+0.00536764j 0.00336103+0.00148781j 0.0074531-0.00221296j -0.0142534+0.000585857j -0.0153484+0.000844747j -0.00711656+0.017161j -0.00203323-0.000181527j -0.00502742+0.00522523j -0.00821463-0.000563934j 0.000214495+0.000130842j -0.00547343-0.00288217j -0.00256825+0.0196213j 0.0171472-0.00872799j -0.0181477+0.00283372j -0.00971408-0.0218224j -0.0013188-0.0219312j -0.00203156+0.00974163j -0.00447741+0.0143095j 0.00746834+0.0110001j -0.00815857+0.00758621j -0.0144232+0.00788852j -0.0156517-0.0145881j 0.0112892-0.0035199j 0.0023119+0.00712636j -0.00609429-0.0093105j -0.00943031+0.00575999j 
