-0.17579-1.09635e-13j -0.0438473-2.38407e-14j -0.0601124-2.57334e-16j -0.0704983-4.13429e-17j -0.0838355-4.88766e-17j -0.00945734-7.91884e-16j -0.0691154-1.39444e-16j 0.0404826+1.11359e-15j 0.104894+2.30718e-17j 0.0895708+1.57374e-16j -0.0249649+1.15113e-15j 0.0704937+4.47093e-16j 0.0294595+2.79444e-16j 0.144701-1.9268e-15j -0.0565572+1.18731e-14j 0.0641453-1.32042e-14j -0.0570016+4.6677e-15j -0.077434+5.03801e-14j 0.0198801+8.00433e-15j 0.00282587-6.24288e-16j 0.00783216+5.20247e-15j 0.0925197+9.48838e-15j -0.0312824-3.48673e-15j -0.00450915+2.97541e-15j -0.00180448-5.42636e-17j 0.107622+1.63175e-14j -0.0367807+1.59956e-15j -0.0769867-9.01652e-15j 0.011891-1.2133e-14j 0.00153191-4.69866e-15j 0.0664621-1.58579e-14j 0.013132-1.14967e-14j -0.0208285-1.43454e-15j 0.0579605-1.98408e-15j -0.0457384+3.36862e-15j -0.000858411+1.94418e-15j 0.0709043+6.48165e-15j -0.0338933+9.87863e-16j 0.0223281-3.68927e-15j 0.00877909+6.24149e-15j 0.0313094+3.21495e-14j -0.0726047-2.20717e-13j 0.0595611+1.12455e-15j 0.0204881-2.48799e-16j 0.0233283+8.60389e-16j 0.0354809+1.79929e-15j -0.0161191+6.50075e-16j 0.0581912+1.83039e-15j -0.0981895-1.99703e-15j -0.0208522-5.6556e-16j 0.00480252-1.0162e-15j 0.0591919+1.47059e-16j -0.0432007-1.00768e-16j -0.109737-2.2549e-16j 0.136351-7.48073e-16j -0.00508386+3.70253e-15j 
-0.00159461-8.71691e-16j 0.00062081-1.35174e-16j -0.00299451+1.00164e-16j -0.000521767-8.5375e-19j 0.000121472+1.24438e-17j 0.00209927+6.92142e-17j -0.00249633-1.06052e-16j -9.90677e-06-1.07726e-16j -0.000895054+9.56237e-18j -0.000522721-6.53097e-17j 0.000107654+4.92651e-17j 0.000850729+5.96227e-18j 0.000476217-3.52697e-17j 0.00114823+9.78763e-17j -0.00129367+1.05249e-16j 0.000888001-3.16659e-16j 0.000724272-2.26821e-16j -0.00285946+2.01206e-15j 0.00134966+3.96007e-16j -0.00221312+2.55347e-18j 0.000135568+7.41109e-17j -0.00100487+4.8765e-17j 0.000678057-3.5228e-17j 0.00178668+1.40322e-16j -0.00170266+2.0754e-17j -0.000233127+4.68172e-17j -0.000411481-3.22689e-17j -0.00109537-3.88538e-18j -0.00215508+7.62362e-16j 0.00149996+3.14335e-17j -0.000563887+3.46481e-16j -0.00160602+4.50084e-17j -0.00190488-1.48071e-16j 0.00135479+1.95068e-16j -0.00181122+2.5274e-16j -0.000736938-2.79862e-16j 0.00056269+1.44136e-17j -0.00187071+5.91347e-16j 0.00291028+7.004e-16j 6.87414e-05+5.77528e-17j -0.000903792+4.60238e-17j -0.000363796-5.77123e-16j -0.00175967+9.27455e-17j 0.000533457-9.38485e-17j 0.00151974-2.03505e-17j 0.00211904+3.52366e-17j -5.99025e-05+4.63105e-18j 0.000843186+4.86947e-17j 0.000460014+1.19986e-16j -0.00249893-2.02677e-17j 0.00161426+8.36005e-17j -0.000344174-1.57453e-17j 0.000409981-6.03392e-17j -0.00271116+1.92546e-19j 0.000628514+2.87436e-17j 0.00197026-1.81743e-16j 
-0.000271063-7.45262e-16j -0.00167113-1.21802e-15j 0.000290205-1.39628e-16j -0.00144107-1.31517e-15j -1.25397e-05-5.77302e-17j -0.000354636-5.54175e-16j -0.00170754-1.3852e-15j 0.000249318-1.42514e-16j 0.00330287+2.22501e-15j 0.00156861+1.1424e-15j 0.0024869+1.96947e-15j -0.00133005-8.92116e-16j -0.000173174+1.20673e-17j 0.00197661+1.66429e-15j 0.000989069+6.58099e-16j 0.00173047+1.30342e-15j -0.00129655-9.45472e-16j -0.00047463-2.2266e-16j -0.000834144-5.98432e-16j 0.00250827+1.56828e-15j 0.00260391+2.0701e-15j 0.000328599+5.50201e-16j 0.0001421-2.21062e-16j -0.000627557-5.78038e-16j 0.00040771+2.10203e-16j 0.00309358+2.544e-15j -0.00276125-2.16536e-15j -0.00212997-1.86469e-15j -0.000333851-2.84149e-16j 0.000199355+3.25456e-16j 0.00165588+5.3465e-16j 0.00186749+8.93258e-16j 0.00140873+4.31979e-16j -0.000355073-2.57398e-16j 0.00379758+2.49127e-15j -0.000136177-4.982e-16j 0.000476391+1.17089e-15j 0.00264803+4.50034e-15j 0.000910384+3.11001e-15j 0.00265417+3.56976e-15j -0.0002943-5.3674e-16j 0.000151145+8.40882e-16j 0.000406209+4.1961e-16j -4.18947e-05+9.34392e-17j -0.00399373-2.88085e-15j -0.00200422-1.52713e-15j -0.002015-1.46189e-15j 0.000319969+4.48324e-16j -0.000997912-3.37559e-16j -0.000143088+4.89372e-17j 0.00238302+1.67361e-15j 0.00182432+1.32793e-15j 0.000394703+2.78195e-16j -0.000992702-1.39382e-15j -0.000596715-4.99188e-16j -0.0020275-1.1358e-15j 
-0.00213524-1.10026e-15j 0.00121768-3.3693e-16j -0.00305513-4.78734e-17j -0.00317928-1.04718e-16j -0.000936838-5.2007e-18j -0.00418593-1.35454e-16j -0.000987532-1.1749e-16j -0.00503769+1.35801e-17j -0.00290799+1.63553e-16j -0.000908922+7.57139e-17j 0.00198591+5.0907e-17j 0.00185075-9.80915e-18j 0.000238221+1.88032e-17j 0.0035345+1.82059e-16j -0.00248397+4.16507e-16j 0.00168785-2.98024e-16j -0.00224256+2.13457e-16j -0.000952017+2.24929e-16j 0.000848764-5.45836e-17j 7.87533e-05-3.12168e-17j 0.00276303+2.05255e-16j 0.00162449+1.94286e-16j -0.00327025+1.80819e-17j -0.000645993+2.48736e-16j 0.00204245+2.98805e-16j -0.00287356-3.8455e-16j -0.00288779+3.28771e-17j 0.000681864+1.70996e-16j 0.00239369-1.78542e-15j 0.0013749-3.14053e-16j 0.00118417+4.49197e-16j -0.00244931+2.33207e-17j -0.00919584-1.7819e-16j 0.00128825-1.85215e-16j -0.000447324+1.24235e-16j -0.00243058-7.68787e-16j 0.0031129+3.8662e-16j 5.8237e-05+1.00579e-15j 0.000784994+7.18213e-16j 0.00387309+2.087e-15j -0.00455733-1.65699e-15j 0.0034863+1.18102e-14j 0.00403984+9.13301e-18j 0.000958632+1.94235e-16j 0.000864672-1.0194e-16j 5.76761e-05-3.19257e-18j -0.000348229-1.67467e-16j 0.00271534+7.41298e-18j 0.00587493+6.49707e-17j 0.00313428-2.69924e-17j -0.000132077+1.04098e-16j 0.000193742+8.68487e-17j -0.000992118+4.54858e-17j -0.0077686-1.16623e-16j 9.44288e-05-3.67792e-17j 0.00140542-2.4446e-16j 
0.00385327+1.93894e-15j -0.00278587+3.50396e-16j -0.000721052-5.64223e-17j -0.00191205-3.72584e-17j 0.0022282+1.72362e-17j 0.00110207+5.31854e-17j -0.000118718-3.17941e-18j -0.000754533+5.77597e-17j 0.000494245+1.60343e-17j -0.000221282-9.38357e-17j -0.00246113-2.01075e-17j 0.000519792+9.09728e-17j 0.000820414-2.86827e-17j 0.00386539+1.6725e-16j 0.00026146-5.35035e-16j -0.00382651+7.72128e-16j -0.000276712+6.43742e-16j -0.00360783+2.78109e-15j -0.000957234+4.83122e-16j 0.000595499+2.69276e-18j -0.000994341-9.97547e-17j -0.00369199-2.53226e-16j -0.00322989+1.16014e-16j -0.00218673-6.55029e-16j -0.00122547-4.59895e-16j 0.000694171+4.07026e-16j 0.000955148+3.50933e-16j -0.00585912-3.14479e-16j 0.00226166-1.61336e-15j 0.00118385-1.99681e-16j -0.000533331+6.09144e-16j -0.00283851+5.74049e-16j 0.000408707+2.58201e-16j -0.00192318+1.33385e-16j 0.00670959-4.45042e-16j 0.00310309+1.91509e-16j -0.00022657+6.55112e-16j 0.00500772+5.74804e-15j 0.00342505+5.38402e-15j -0.00307819-1.74981e-15j 0.000304619-1.37739e-15j 0.00349066+9.70422e-15j -0.00329919-1.04417e-16j -0.00109845+3.67633e-17j -0.00010012-4.8677e-18j -0.00184153-7.11431e-17j 0.00371373-1.92526e-18j -0.00365368-1.15168e-16j 0.000179403-5.08085e-17j -0.000447162-4.19694e-18j 0.000477761-1.34492e-17j 0.00120478+2.79872e-17j 0.00279595+5.82184e-17j -0.000594872-3.96408e-17j -0.00400257-5.96275e-17j -0.00236798+1.23636e-16j 
-0.00631222-4.14334e-15j -0.0033925-8.832e-16j -0.00981568-4.06494e-17j -0.00423614+3.57785e-17j -0.0016146+2.94255e-17j 0.000171381+3.14314e-18j -0.00266072+1.05145e-17j 0.00453173+4.82052e-17j 0.00375523+4.96048e-17j 0.00316872+2.56445e-17j -0.000981593+7.7484e-17j 0.00207396-3.46638e-17j 0.00219411-4.24607e-17j 0.00604149-9.5125e-17j 0.00284591-1.20046e-16j 0.00116158+9.74165e-18j 0.00100525-1.0257e-16j -0.00556587+4.17963e-15j 2.86415e-05+7.84949e-16j -0.0019764+2.80322e-16j -0.000412806+3.04386e-16j 0.000735246+1.7758e-16j -0.00117506-1.86955e-16j 0.00499549+7.35307e-16j -0.0025022-2.63106e-16j 0.00400416+9.64237e-16j -0.00457477+4.33066e-16j -0.00867003-2.57338e-16j 0.00409396-3.17316e-15j 0.00519077-5.06971e-16j 0.00558321-1.2008e-15j 0.00285891-7.41278e-16j 0.000222969+2.5001e-16j 0.000854278-5.01622e-16j 0.00221755-5.46623e-16j 0.00411982+7.95256e-16j 0.00293222+7.67023e-16j 0.00102277+4.04741e-15j 0.0045074+3.50177e-15j -0.000865226-5.50811e-16j -6.20559e-05+2.98273e-16j -0.000637685-1.90598e-15j -0.00176602-3.88408e-17j -0.00110775-3.63477e-17j -0.00221761-9.24739e-17j 0.00211186+3.16514e-17j -3.42963e-05+1.08012e-17j 0.00289521+3.28662e-17j -0.00761611-2.27533e-16j -0.00199498-6.12351e-17j -0.000142918-2.32153e-17j 0.00324387+1.00515e-18j 0.00261957+5.32047e-17j -0.00939303+2.05383e-17j 0.00354497-4.3519e-17j -7.54162e-06+1.07307e-16j 
-0.00264641-1.61909e-15j 0.000104941-3.89895e-16j 0.00314071+8.49787e-17j -0.000612634-5.50678e-17j -0.00123251-3.58169e-17j 9.4011e-05+3.81506e-17j -0.00529617-1.42016e-16j -0.000358158-5.38886e-19j 0.00255011+1.25322e-16j -1.98749e-05+4.01449e-17j 0.0049275-2.43843e-17j -0.0031949-8.13265e-17j -0.000209117+8.59694e-17j 0.0022388+1.35976e-17j -0.00218273+5.82319e-16j 0.00191648-7.41947e-16j 4.12142e-05-3.02241e-16j 0.00458915-3.6071e-15j 0.000863059-5.40105e-16j -0.00208041+3.29292e-17j 0.00220503+5.01052e-17j 0.00211767-4.22065e-17j 0.000726878+1.56432e-17j -0.000327535-1.26605e-16j -0.00276161-1.5795e-17j 0.0010347+1.52051e-16j -0.00127198-2.62046e-16j 0.00263878-4.11174e-16j -0.00450936+2.42198e-15j -0.000307321+4.85856e-16j 0.00441466-1.31383e-15j -3.83522e-06-6.98772e-16j -2.07505e-06-2.43499e-16j 0.00479373+1.50019e-17j 0.000311974+5.25233e-17j -0.00245791-6.10661e-16j 0.00253168+6.24899e-17j -0.00523291-3.26112e-15j 0.000444397-3.04652e-15j 0.00445929+2.47806e-15j -0.000526214-9.74317e-16j 0.00284382+8.53328e-15j 0.00475303+5.20156e-17j -0.00346668-1.18619e-16j -0.00196758+1.6363e-17j 0.000292876+5.26825e-17j -0.00435027-4.80864e-17j 0.00548728+1.31497e-16j 0.00141358-2.50123e-17j 9.65047e-05-6.1801e-17j 0.00705332-8.97175e-17j 0.00105271+3.07523e-17j -0.00289586-5.91319e-17j -0.000831708-2.30477e-17j 0.00134037-4.99605e-18j -0.00130903+9.58003e-17j 
-0.00177154-1.26258e-15j -0.00135256-3.37227e-16j -0.00275012-2.69097e-16j -0.00188197+3.84697e-17j -0.000534043-6.71409e-17j 0.00385041-3.19808e-16j -0.00243831+4.55172e-16j -0.000463323+3.98993e-16j -0.00095175+1.32632e-17j -0.000189671+9.15584e-17j -0.000947395-8.30277e-17j 0.00330286-1.76236e-17j -0.00100885+2.8044e-17j 0.00329214-1.17348e-16j -0.000595273+3.86081e-16j 0.000408147-4.6981e-17j -0.00146748+4.87365e-16j -0.00556306+3.68547e-15j 0.00310433+1.64248e-16j 0.00143825-5.27438e-16j 0.000591573-1.52319e-16j -0.000588356+2.44319e-16j 0.00077814-1.35426e-16j -0.000970615+2.2662e-16j 0.000910124-1.66444e-16j 0.00120254+1.271e-16j -0.00207899+4.35854e-18j -0.00277815-7.80128e-17j -0.00247041+1.39306e-15j 0.00092835+3.90883e-17j -0.000768668+9.20425e-16j -0.00370582+8.0831e-16j -0.00334283+1.66498e-16j 0.000144407-6.4267e-17j 0.000789615-1.67373e-17j 9.69147e-05-3.14005e-16j 0.00201108+3.77281e-16j 0.00133436+2.37462e-15j 0.00173543+1.9669e-15j 0.00140737+4.70281e-16j -0.000668086+9.21092e-16j -0.0022096-5.9257e-15j -0.00170544+8.77354e-17j 0.00324736-9.54486e-17j 0.00295675-1.41799e-16j 0.00132179+3.88464e-17j 0.00030961-5.0491e-18j -0.00188+3.5874e-16j 0.000387338-3.5477e-16j -0.00374404+3.54768e-16j 0.000953953-5.20037e-16j 0.00138362-2.10916e-17j 0.000314423+9.06968e-17j -0.00298981-8.58423e-17j 0.000965981+1.06951e-16j 0.000491695-1.12194e-16j 
0.00295816+1.87215e-15j 0.00140869+4.39901e-16j 0.00771785-1.8631e-16j 0.000843992+6.75431e-17j 0.00228269-5.34769e-17j 0.00626888-3.4076e-16j -0.00733196+4.65432e-16j -0.00549538+3.09249e-16j 0.000278206+1.00317e-16j -0.00407904+3.8167e-17j 0.00209286-1.04575e-16j -0.000802655-9.81446e-17j -0.00110992+1.51217e-16j 0.00174672-1.73552e-16j -0.00549271+1.00786e-15j 0.000974812-9.96447e-16j 0.00052898-3.18022e-16j 0.00372958-3.16164e-15j 0.00286363-9.73557e-16j 0.00065816-5.17777e-16j 0.000761346-3.70952e-16j -0.00080319-1.32017e-16j 0.00232655+2.46733e-16j -0.00758604-1.23946e-15j 0.000654349-1.63277e-16j -2.16955e-05-1.96349e-16j 0.000891925-5.12922e-16j 0.000148494-6.41559e-16j -0.0101139+5.85577e-15j -0.000966501+6.56183e-16j -0.00304316+7.61187e-16j -0.00530516+1.14453e-15j 4.75503e-05+3.02931e-16j 0.00569896+3.38839e-16j 0.00304888-8.60014e-17j -0.000167152-7.5609e-16j 1.5726e-05-2.05648e-16j -0.00120963+2.92236e-16j 0.00163882+2.64363e-16j 0.00335963+1.41814e-15j -0.000909966+1.19371e-17j 0.000479567+1.766e-15j 0.00127288-3.63587e-17j -0.00182551-1.09976e-16j 0.00117525-2.25848e-16j -0.000897997-9.84234e-17j 0.000508304-1.96039e-17j -0.00394179+2.29979e-16j 0.00631343-2.28719e-16j -0.00450136+3.9395e-16j 0.00979084-8.03245e-16j -0.000270682-1.32971e-16j -0.00198676+7.89832e-17j 0.00450368-2.89474e-17j -0.00316407+1.17139e-16j -6.28723e-05-8.3684e-17j 
-0.00488791-2.62946e-15j 0.0021816-6.33692e-16j -0.00408571-2.16825e-17j -0.00228263-8.47563e-17j -0.00210685-4.32984e-17j -0.00638507-2.57959e-16j 0.000334861-4.4288e-17j -0.0027943-5.83255e-19j -0.00140475+5.66299e-17j 0.000187031+1.53391e-17j 0.000263852-4.40674e-17j 0.0017528+1.5675e-17j 0.0024686+8.52035e-17j 0.00297149+1.3358e-16j -0.00245182+3.92267e-16j 0.00199493-6.37528e-16j -0.000785343-2.08403e-16j 0.00206252-1.65917e-15j 5.4545e-05-2.12471e-16j -0.00179081+2.91002e-16j -0.000978064+2.7952e-16j 0.00501915+9.35513e-17j -0.00390952-1.76329e-16j 0.00095978+6.30976e-16j 0.0015646+3.3359e-16j -0.00179509-3.05691e-16j -0.0012325+1.9797e-16j 3.354e-05+3.2146e-16j 0.00543611-3.0531e-15j 0.00165064-5.28437e-16j 0.00245865-1.10707e-16j 0.000744771-4.98817e-16j -0.00625431-1.26991e-16j 0.00234509-3.15817e-16j -0.0026294-1.4061e-16j 0.000617604+2.79609e-16j 0.0028229+7.91747e-17j -0.000837143+2.02235e-17j 0.000514959-9.09616e-17j 0.000253059+7.57581e-17j -0.00248348-7.59783e-16j 0.00143729+5.11372e-15j 0.00482641+1.25767e-16j -0.00123695+3.52617e-17j -6.14957e-06+1.03834e-16j 0.000742516+1.49385e-16j 0.00168135-1.19895e-16j 0.00339704+6.38241e-17j 0.00154593+1.0627e-17j 0.00440179+8.01565e-17j -0.00272655+9.61648e-17j -0.00039817+5.86497e-17j -0.0010688-1.28708e-17j -0.00773931-1.05548e-16j 0.00287318+4.354e-17j 0.00277642-3.05679e-16j 
-0.00224345-9.92759e-16j 0.00330618-2.43728e-16j -0.00581811+1.55434e-17j 0.000705482-3.58721e-18j 0.000632775-6.02534e-17j -0.000988238-4.87483e-17j 0.00154407+1.23356e-17j -0.00106559+8.21396e-17j 0.000253881+6.77377e-17j 0.00225849+1.6919e-16j -0.00141271+3.72949e-17j 0.00142908-4.34094e-17j 0.000753282-1.59893e-17j -0.00178898+4.77827e-19j 0.000149175-4.81922e-17j 0.00108513-7.77081e-18j -0.000741388-2.10726e-16j -0.000272045+3.86621e-16j 0.000408129+1.22874e-16j -0.000282858+1.80953e-16j -0.00208464+1.39866e-16j 0.00395198+3.21064e-16j 0.00207544-6.84609e-17j 0.000811679+1.4361e-17j 0.00276285+1.01312e-16j 0.000861033+2.51349e-16j -0.000390061+1.08164e-16j -0.00744901-7.26544e-17j 0.0044671-2.76914e-15j 0.00125531-7.09877e-16j -0.00218634+8.11529e-16j 0.00242975+1.6361e-16j 0.00267027+4.85978e-16j -0.00193173-1.24122e-17j -0.00218271+4.60967e-17j 0.00347589+9.88568e-16j 0.00083838+4.74802e-16j 0.00461398+4.7096e-15j 0.00199247+4.36276e-15j -0.0037309-1.94804e-15j 0.00215911+2.49984e-15j -0.00576016-1.76774e-14j -0.00501041-4.32073e-18j 0.0020791-4.54791e-17j -0.00394354-1.08889e-16j -0.00164021-1.64898e-16j 0.00496887-9.31844e-17j -0.0053102-4.5185e-17j -0.00379983-1.95119e-16j -0.00192755+4.4373e-17j -0.00442171+1.55845e-16j -0.00160833+7.10743e-17j 0.00324733-3.34797e-17j -0.00261446+2.39766e-17j 0.00109948+2.30527e-16j 0.00572413-6.51642e-16j 
-0.0067233-5.32811e-15j 0.00111563-7.64344e-16j 0.00502498+1.06846e-15j 0.00420246+8.3136e-16j -0.00507871-1.13503e-15j 0.00262254+6.71007e-16j 0.00197282+4.5682e-16j 0.00575945+1.3904e-15j 0.00205748+4.86576e-16j 0.00269833+6.57029e-16j -0.00360503-7.41108e-16j 0.00229981+5.4408e-16j -0.00104711-2.31569e-16j -0.00386435-8.04912e-16j -0.00149168+1.2839e-16j 0.0013781-4.65656e-17j -0.000594167-4.78003e-16j 0.00310227-2.03272e-15j 0.00259487+1.30771e-16j -0.000293281+1.87367e-16j -0.00450855-8.21426e-16j 0.00641876+1.49077e-15j 0.00438467+7.27455e-16j -0.000131852+2.45589e-16j 0.000872662+5.56861e-16j 0.00294037+9.3611e-16j 0.00446736+2.63258e-16j 0.00675572+1.29849e-15j -0.00385654+2.69604e-15j -0.00538347-7.10811e-16j -0.000603187-5.58068e-16j 0.00171833+2.66154e-17j 0.00556331+9.75574e-16j 0.00193466+4.95283e-16j -0.010738-1.17416e-15j -0.00111793+4.90189e-16j -7.80125e-05-1.35275e-15j -0.00741031-1.10946e-14j -0.00706354-1.04734e-14j -0.00280182-1.73857e-15j 0.00659615+5.78456e-15j -0.0101834-3.37965e-14j 0.00290387+7.96976e-16j 0.00241912+3.74831e-16j 0.00586463+1.30058e-15j 0.00366332+9.36208e-16j -0.00138435-2.36601e-16j 0.00100034+3.7051e-16j -0.00689172-1.70095e-15j -0.00199798-4.40586e-16j -0.0039327-7.63954e-16j -0.00074458-1.27324e-17j -0.00523542-1.15304e-15j 0.00800989+1.71482e-15j 0.00940317+2.07868e-15j 0.00123948+1.97391e-16j 
0.00507101+4.51425e-15j 0.0102011+1.05372e-15j -0.00468387-7.83344e-17j 0.00463976+4.70342e-17j 0.00605471+1.49363e-16j 0.00138368+9.13986e-17j -0.00147656+1.20649e-17j -0.00727228-2.13255e-16j -0.00678407-2.00296e-16j -0.0035206+4.01583e-17j 0.00432198-3.28989e-17j -0.00398329-1.64968e-16j 0.000260185+8.54403e-18j -0.00832854-2.29394e-17j -0.00359135+3.96159e-16j 0.00156246-7.53564e-16j 0.00182771-8.96724e-16j 0.00163878-1.26696e-15j 0.00135598+6.56408e-18j -0.0052362+1.29141e-16j 0.000244288-4.29695e-17j -0.00146198-3.11091e-16j 0.00516796+1.00655e-16j 0.00292702+2.26435e-16j -0.000800002+2.67666e-16j -0.00583655-9.07837e-16j 0.00223081-2.11363e-16j -0.00244727+2.20957e-16j -0.00302442+1.15845e-15j 0.00162508-4.65784e-17j -0.0087595+2.3361e-15j -0.00193955+9.55351e-16j -0.000622625+2.28218e-17j -0.00138638+3.64843e-16j -0.00489947+8.64992e-16j -0.00233509-5.46149e-16j -0.00206926-3.4973e-17j 0.00175744+6.14999e-15j 0.00782279+6.36566e-15j -0.00213543-1.24413e-15j -0.00188995+2.92204e-16j -0.00121629-2.80718e-15j -0.0104271-4.76291e-16j 0.00168767-2.96233e-17j -0.00506049-2.58737e-16j -0.00152273-2.97273e-16j 0.00463418-4.16212e-17j -0.00582873-2.82132e-16j 0.00735425+3.42901e-16j -0.00437946-1.95435e-17j 0.00161+6.15596e-17j -0.00736019-1.19482e-16j 0.00491655+1.22554e-16j -0.000615566-2.79136e-17j -0.00660225+7.99518e-17j 0.0114343-1.28691e-15j 
0.00262255+1.20738e-15j -0.00321687+3.02076e-16j 0.000900175-2.65807e-17j -0.0025427+6.80831e-17j -0.000435599+3.56531e-17j -0.00430279-2.02058e-17j 0.00291884-6.60768e-18j -0.000536171+1.02052e-17j -0.00156875-2.15081e-17j -0.000711791-2.45903e-17j 4.8394e-06-8.13884e-18j 0.000207746+9.51144e-19j 0.000198092-5.60325e-17j 0.00253341-8.79773e-17j 0.00151092-3.05946e-16j -0.00170063+5.51098e-16j -0.00131104+7.34858e-16j -0.00226527+1.79339e-15j -0.00215157+2.20391e-16j 0.00230811-1.94434e-16j 0.0021513-5.41391e-17j -0.0030155-2.90846e-17j -0.00538237+1.24295e-16j -3.11648e-05+3.70205e-16j 0.000123199-7.66291e-17j -0.0016399-2.84502e-16j -0.000934745+4.06911e-16j 0.00386382+4.10736e-16j 0.00370041-2.01692e-15j -0.000225836-9.29929e-17j 0.00176696-2.00372e-16j -0.0010763-8.30893e-18j -0.00553417-7.99292e-17j -0.00230785-2.48203e-16j 0.00379352-4.56198e-16j -0.00197535-6.18239e-16j -0.00038932+1.85951e-16j 0.00153458-7.60382e-17j -0.00151002-1.78365e-16j 0.00194063+9.1778e-16j -0.00328042-2.70038e-15j 0.00630969+1.93722e-14j 0.00377263-1.02645e-16j -0.000116812+1.98993e-16j 0.00179264+4.58538e-17j -0.000596057+7.6812e-17j -0.001877-1.32901e-18j 0.00339852-8.03532e-17j 0.00367438+4.75336e-17j 0.00549542-1.03143e-16j -0.00188143+4.17936e-17j 0.00154458-4.79962e-17j -0.000686849+6.18944e-17j -0.00208631+7.91806e-17j -0.00214947-1.61192e-16j -0.00475787+5.52111e-16j 
0.0139926+7.60539e-15j -0.00580468+1.6588e-15j 0.00894344-1.44019e-17j 0.00251477-5.28422e-18j 0.0063341+9.7926e-17j 0.00783433+2.55468e-16j 0.000208886-1.15549e-17j 0.00337425-8.98901e-17j 0.00341332+8.03588e-20j -0.00175287-1.07108e-16j -0.00082414+8.0833e-17j -0.00540447-2.09557e-17j -0.00168917-1.94876e-17j -0.00254433+3.12528e-17j 0.00458104-1.04343e-15j -0.0059351+1.42096e-15j 0.00262865+4.70094e-16j -0.00257457+2.52118e-15j -0.00387927+3.17918e-16j 0.00357535-2.8594e-16j 0.001141-4.41548e-16j -0.0122817-6.16326e-16j 0.00137422+2.38371e-16j -0.00318176-1.45662e-15j -0.00421785-9.70533e-16j 0.00283911+7.23752e-16j 0.0033106-1.18521e-17j -0.00190808-6.48517e-16j -0.00576488+3.18521e-15j -0.00163419+8.41067e-16j -0.00387263+9.56315e-17j -0.000939045+1.01158e-15j 0.0111246+3.21318e-16j -0.00498285+5.15105e-16j 0.0122574-3.76313e-16j 0.00161566-3.12011e-16j -0.0072556+2.11549e-16j 0.00587094+4.57193e-15j 0.00189856+4.61552e-15j -0.00247583-1.34207e-15j 0.00256375-1.68397e-15j 0.00444906+1.17106e-14j -0.00807786-2.584e-16j -0.00225183-5.39927e-17j -0.00265923-1.93085e-16j -0.00402295-3.25455e-16j -0.000556427+1.24328e-16j -0.00650718-1.61678e-16j -0.000527003+1.04491e-16j -0.00373331-2.92059e-17j 0.00589484-1.10796e-16j 0.00122782-5.37592e-17j 0.00384531+7.53888e-17j 0.0134835-8.73126e-18j -0.0105219-2.44283e-16j -0.00848395+7.05446e-16j 
-0.000634759+2.97032e-16j 0.00519417-1.3566e-15j 0.00264294-7.50287e-16j 0.00395336-1.08545e-15j -7.41504e-05-5.36038e-17j -0.00239828+6.06268e-16j 0.001026-3.95803e-16j -0.000757292+2.88008e-16j -0.00148436+4.75991e-16j -0.00103051+3.68992e-16j 0.00110533-2.85152e-16j -0.00277629+6.09529e-16j 0.000987279-1.41291e-16j -0.00555176+1.51027e-15j -0.00254305+1.09719e-15j 0.000828885-8.891e-16j 0.00220245-1.40285e-15j 0.00756292-7.37931e-15j -0.00061948-4.57197e-16j -0.00458384+1.62569e-15j -0.00230776+6.86612e-16j 0.0029839-1.0724e-15j 0.00161142-4.33586e-16j 0.00160361+1.10738e-16j -0.00124454+5.29887e-16j -0.00314039+3.45429e-16j 0.00402108-1.39799e-15j 0.00530716-1.14135e-15j -0.000733148+1.35638e-15j -0.00155638+6.47742e-16j -0.00111287+3.49109e-16j 0.00206177-7.72095e-16j 0.0021592-7.06016e-16j 0.00246467-5.54876e-16j -0.00707885+2.3443e-15j -0.00149816+7.2498e-16j -0.0013268-6.73359e-16j -0.00581322-3.97727e-15j -0.00157472-4.22047e-15j -0.00203527-4.42064e-16j 0.00117041-4.45976e-17j -0.000547786-1.77739e-15j 0.00164188-4.17888e-16j -0.00267674+4.92554e-16j -0.000395482+9.12346e-17j 0.000975787-9.11716e-17j 0.00041874-2.592e-16j 0.00218404-4.01287e-16j 0.00104052-3.93025e-16j 0.00180096-4.96237e-16j -0.0005323+2.92494e-16j -0.00378091+1.05184e-15j -0.00178473+4.22791e-16j 0.0034346-9.98679e-16j 0.00131196-1.3616e-16j 0.00395803-1.47335e-15j 
