-4.14614e-13-0.131281j -2.68753e-14+0.15398j 1.81732e-15-0.15672j 3.70683e-16+0.106058j -1.32439e-15+0.191551j 4.71982e-17+0.0512289j -1.90511e-15+0.122348j -1.15061e-15+0.0227333j 2.18989e-15+0.0803697j -2.35926e-14-0.192489j -1.23023e-15-0.0143318j -7.10675e-15-0.0467008j 2.15666e-15-0.105104j 5.18015e-16-0.183282j 2.80138e-15-0.161643j -5.14877e-15+0.116395j 1.18284e-14-0.0474336j 1.44604e-15-0.0820332j -1.64148e-14+0.0302924j 1.50373e-14-0.0604708j 7.0932e-14+0.203843j -1.69913e-15+0.110825j 2.16664e-15+0.00605549j -1.22902e-14-0.149434j -6.2526e-15+0.12332j 4.97074e-15+0.00741823j 7.63267e-15-0.286475j 3.95895e-15-0.023183j 1.61275e-14-0.0871464j -4.0745e-14-0.0916226j 4.33217e-15+0.0487257j -2.02167e-14+0.147736j 4.85393e-13-0.0405928j 4.34149e-15-0.0434081j 1.33426e-14+0.0048326j -8.23425e-13-0.0994485j -3.25723e-14-0.0472864j 4.3481e-14-0.114135j -8.25886e-14+0.0185851j 1.8207e-14-0.035475j -3.39537e-14+0.164308j 1.27499e-13-0.165131j -1.80894e-17-0.0697124j 2.29877e-15+0.0399713j 1.05233e-14-0.118295j 1.01791e-14-0.0885904j 3.73869e-14-0.0608698j 3.58822e-15+0.0140128j -5.26254e-15+0.0541876j 1.08911e-13+0.128162j 2.82378e-14-0.172105j 4.15309e-14+0.192507j -2.40909e-15-0.0499031j -4.57172e-14+0.14648j -1.74836e-14-0.00346168j -4.13527e-17+0.0378734j -9.25476e-13-0.0986535j -1.41516e-14-0.0892012j -2.46202e-14-0.157321j -3.34346e-16-0.0349252j -5.41694e-15+0.0205986j -1.93226e-14-0.184369j 5.86873e-15+0.0713673j -8.20582e-16+0.0160776j 2.42967e-15+0.175812j -2.95515e-15-0.0105349j -5.53609e-15+0.0634028j -9.84193e-14-0.16261j -2.43047e-16+0.0188138j -6.59885e-16-0.109736j 5.36395e-15+0.148028j 1.92261e-15+0.0464725j -9.87376e-16+0.132313j 9.31249e-16-0.160659j -4.57317e-15-0.09913j 1.06362e-14-0.16372j -1.57342e-13-0.104894j 
1.10851e-15+0.00035153j 7.80851e-17-0.000400129j -9.72136e-18+0.00042727j 3.95817e-18-0.00026114j 1.01387e-17-0.000517589j 1.2275e-18-0.000136249j 9.95164e-18-0.000310844j 1.91662e-18-9.79993e-05j -4.60352e-18-0.000229304j 5.60699e-17+0.000511723j -4.82196e-19+1.67921e-05j 1.89753e-17+0.000134227j -1.00892e-17+0.000257008j -5.66396e-18+0.000515575j -1.06449e-17+0.000441683j 1.93463e-17-0.000276448j -3.668e-17+0.000141413j -7.06091e-18+0.000242848j 4.77159e-17-4.8356e-05j -4.22751e-17+0.000160797j -1.84759e-16-0.000549597j 7.33857e-18-0.000323512j -5.12367e-18-1.80878e-05j 2.53159e-17+0.000380914j 1.62232e-17-0.000349951j -2.82637e-17-7.5542e-05j -3.0168e-17+0.000772526j -1.08058e-17+6.32971e-05j -4.94302e-17+0.000228437j 1.18132e-16+0.000269019j -1.57832e-17-0.000127266j 5.42637e-17-0.000382487j -1.20731e-15+9.9699e-05j -1.25011e-17+0.000113108j -3.23121e-17-2.37137e-05j 1.96296e-15+0.000237547j 6.82098e-17+9.27908e-05j -1.3698e-16+0.000360136j 2.62342e-16-5.31778e-05j -5.90298e-17+0.000105556j 1.01035e-16-0.000459853j -3.51127e-16+0.000450658j -5.30734e-19+0.000199778j -4.2891e-18-0.000104211j -3.22791e-17+0.000316348j -2.85275e-17+0.000235996j -9.89399e-17+0.000161523j -7.83091e-18-6.46317e-05j 1.65517e-17-0.000129473j -2.75269e-16-0.000329122j -8.5313e-17+0.0004366j -1.22295e-16-0.000554809j -2.31073e-19+0.000107986j 1.24693e-16-0.000389426j 4.64208e-17+1.01495e-05j 5.30559e-18-7.08068e-05j 2.32869e-15+0.000248529j 3.44444e-17+0.000246128j 6.29141e-17+0.000434397j 1.70844e-18+0.000119473j 1.45612e-17-4.25418e-05j 4.71092e-17+0.000505563j -1.3017e-17-0.000166852j 5.39415e-18-8.72985e-06j -1.27867e-18-0.000473425j 7.40753e-18+1.79875e-05j 1.82992e-17-0.0001861j 2.48899e-16+0.000421494j 1.88807e-18-3.27789e-05j 5.41314e-19+0.000323434j -9.53434e-18-0.000397582j -3.47358e-18-0.000120039j 8.96999e-18-0.000333768j -6.8455e-18+0.00043843j 6.06668e-18+0.000245499j -3.28839e-17+0.000434066j 3.97526e-16+0.000268949j 
-7.0687e-16-0.00021368j -2.41009e-17+0.000175523j -1.31356e-17-0.00030209j 1.85465e-17+3.17202e-05j 1.63264e-17+0.000340606j 8.8885e-18+7.76734e-05j 1.69732e-17+9.57576e-05j -1.02878e-17+0.000265926j 1.30987e-17+0.000217747j -5.92139e-17-0.00029047j 3.29713e-18+0.000109761j -2.06789e-17-0.000132599j -1.90212e-17-2.04582e-05j -1.67936e-17-0.000451261j -2.29194e-17-0.000317693j 1.68038e-17-2.77251e-05j 4.36719e-17-0.000166001j 9.79225e-18-0.000276502j -1.98526e-17-0.00015268j 1.65937e-17-9.14861e-05j 1.47215e-16+0.000355025j -6.212e-19+0.000345366j 1.49088e-19+2.14054e-05j -3.34526e-17-0.000124694j 2.07494e-17+0.000322437j 6.82718e-17+0.000355389j -1.69778e-17-0.000499791j 9.55359e-19-4.52575e-05j 3.35067e-17-0.000111545j -1.37021e-16-0.000295155j 5.06031e-17+5.95385e-05j 2.2233e-17+0.000159659j 2.0144e-16-1.06014e-05j -3.52011e-18-5.13825e-05j -4.43722e-18+7.42955e-05j 1.01451e-16+1.53789e-05j 2.79662e-17+0.000131616j 1.94242e-16-0.00052193j -3.84533e-16+5.12921e-05j 8.80492e-17-0.000122885j -7.67436e-17+0.000390058j 2.19267e-16-0.000321109j -1.09245e-17-0.000194303j 6.91961e-18+4.7673e-05j 3.85951e-18-0.000190022j -5.03352e-18-0.000136663j 3.3018e-17-9.00276e-05j -1.73427e-17+0.000189967j 3.47029e-18-8.14448e-06j 1.26571e-16+0.000121932j 3.5064e-17-0.000130647j 1.73981e-16+0.000555871j 5.26889e-18+7.68683e-05j -3.92914e-17+0.000221145j -2.65999e-17-1.10617e-05j -9.12217e-19-0.000127076j -6.2645e-16-6.41699e-05j -2.61505e-17-0.000190045j -6.43204e-17-0.000337091j -8.19114e-19-0.000216881j 5.30544e-18-4.42569e-05j -5.52481e-17-0.000373342j 3.1019e-17-3.33527e-05j 5.37842e-18-0.000185455j 2.70086e-17+0.000302523j -1.14245e-17+4.58801e-05j -2.00051e-17+0.00020387j -1.31198e-16-0.000178812j 8.94819e-18-7.78913e-05j -1.07499e-17-0.000361092j 2.61378e-17+0.000248403j 1.05716e-17+4.85111e-05j 1.49179e-17+8.87998e-05j -1.85772e-17-0.00031228j -1.37708e-17-3.83944e-05j -1.1222e-17-0.000239805j -1.50767e-16-9.72046e-05j 
1.75683e-16+4.30057e-05j 7.93151e-18+0.000118106j 8.63165e-19+0.00015683j -3.89435e-18+0.000281486j 3.47935e-18-0.000127446j -6.87033e-18-3.96842e-06j -6.79271e-18+0.000191938j 7.52014e-18-0.000521213j -9.08434e-18-0.000221427j 5.78574e-18+1.18067e-05j -2.50332e-17-0.000293988j 1.56635e-17+0.000142294j 1.28637e-17-0.000303586j 6.27483e-18+0.000403283j 2.54657e-17+0.000175477j -1.00584e-17+0.000449269j -6.35381e-17+0.000214819j -2.63722e-17+0.000347758j 1.26064e-17+0.000443383j -2.5042e-18+4.23575e-06j -4.65754e-17-0.000118932j 1.03068e-17-0.000406565j 7.47443e-18-2.7903e-05j -1.11741e-17-0.000217064j -4.6483e-17-0.00031356j -1.60803e-16-0.000772918j -3.82986e-18+0.000169048j 5.93655e-18+2.44792e-05j -4.51033e-17-3.94501e-05j 1.6071e-16+0.000357732j -8.57887e-17+2.84072e-05j -7.50034e-17+0.00013295j 1.1479e-15-0.00011119j 1.02987e-17-2.90288e-05j 5.04886e-17-0.000150668j -3.00343e-15-0.000365209j -1.98353e-16-0.000452621j -2.93789e-16+0.000791813j 5.91303e-16-5.33118e-05j -1.40792e-16+0.000157821j 9.01271e-17-0.000329018j -1.04431e-16+0.000171542j 1.35646e-17+0.000204253j 3.17251e-18+2.59256e-05j -2.69964e-18+3.30938e-05j 2.29776e-17+1.2118e-05j 3.4698e-17-3.64037e-07j 4.16485e-17-0.000379739j -4.80236e-18+0.000198468j 1.15894e-16+0.000152529j -3.80396e-17-0.000279092j -2.23734e-16-0.000607377j -4.39388e-17-0.000338454j -2.68264e-17-9.21971e-06j 1.12495e-18+1.33143e-05j 2.53925e-17+0.000411132j -1.70289e-15-0.000184037j -6.73023e-18+0.00012989j 3.02452e-17+0.000233382j 4.2949e-18+0.000370601j -1.90247e-17+0.00016782j 2.03189e-17+0.000224796j -2.14111e-17+0.000312169j 5.09887e-18+0.000469672j -1.09069e-17-9.43125e-05j 8.48557e-18-0.000137998j 3.43441e-17-0.000246705j -7.89575e-17-0.000139425j -8.11024e-18+0.000237369j 8.95512e-18+0.000445479j -5.29753e-18-6.52463e-05j -3.95357e-18+4.56629e-05j 5.051e-18+0.000240689j 9.45414e-18+0.000166601j -1.77536e-17-0.000243469j 1.86243e-17-6.23214e-06j -2.15972e-16-0.00013065j 
-1.55033e-16-8.46927e-05j -1.5326e-16+0.00014991j 1.10423e-16-6.94505e-05j -1.15472e-16+0.000163308j -1.39723e-16+0.000104162j -4.25911e-17+3.68938e-05j -1.21608e-16+0.000148549j 3.82656e-17-0.000139494j -4.20072e-17-6.69264e-06j 1.36944e-16-0.000139558j 3.40912e-17-9.88682e-05j 2.17487e-17+7.97812e-06j 1.21613e-16-0.00016923j 1.063e-16-1.52468e-05j 1.20506e-16-6.75152e-05j -1.47416e-16+0.000221337j 4.98642e-18+2.91951e-05j 2.20587e-17+4.33626e-05j -7.94857e-17+0.000155561j 5.83577e-17-4.36842e-05j -1.11758e-16+0.000115854j -4.38901e-17-3.96036e-05j 1.95618e-18-3.87077e-06j 1.29986e-16-0.000176224j -8.41346e-17-2.40806e-06j 3.11471e-17-0.000226406j 2.15854e-16-0.000162247j 2.06857e-17-9.88956e-06j 7.23411e-17-7.66238e-05j 5.34467e-17+3.92265e-05j -6.45027e-17+4.47475e-05j -1.69769e-16+0.000149723j 7.49508e-16-6.35412e-05j 4.41109e-17-4.09808e-05j 3.71164e-17-4.16167e-05j -1.39522e-15-0.000183516j 1.90398e-18-0.000170966j -4.81519e-17+0.00015274j 1.0679e-16-2.18008e-06j -1.69992e-17+2.09827e-05j -9.48961e-17+2.34256e-05j 1.77438e-16-7.12895e-05j 3.8254e-17+9.46238e-06j -3.20551e-17+3.74947e-05j 9.81555e-17-7.80128e-05j 8.40556e-17-6.22238e-05j 8.69408e-17-4.5361e-05j 4.40627e-17-0.000103526j -6.96666e-17+9.98361e-05j -2.90011e-18+0.000141046j 1.76743e-16-0.00021169j -1.26115e-16-3.91347e-05j 6.06961e-17-0.000138655j -1.58249e-16+0.000106129j -1.1297e-17+1.42159e-06j -6.61352e-17+0.000151519j -1.10062e-15-0.000128563j 4.5103e-17-2.73395e-05j 9.1981e-17-4.69274e-05j -1.01628e-17+8.5238e-05j -4.39402e-17+6.56693e-05j 1.15487e-16-6.96117e-05j -9.21283e-17+0.000146725j -6.15499e-17+0.000152881j -1.32157e-16+0.000102403j 2.33529e-17-4.92394e-05j -1.84761e-17-2.68911e-05j 4.79578e-17-0.000162723j -4.27369e-17+8.52113e-05j 4.29349e-17+5.20895e-05j -1.09135e-16+9.0469e-05j -4.17587e-17+4.82502e-05j -1.30493e-16+0.000170585j 1.14462e-16-6.94469e-05j 9.62941e-17-0.00014675j 1.45132e-16-0.000123583j -8.40592e-17-0.000117183j 
-2.18132e-15-0.000693299j -1.72233e-16+0.000752225j 3.36298e-17-0.000865787j -2.25394e-17+0.000445751j -3.96451e-17+0.00103498j -6.42776e-18+0.000265908j -3.4047e-17+0.000562229j -3.38844e-19+0.00030583j 5.35684e-18+0.000494982j -8.94147e-17-0.000998011j 1.22971e-17+3.23154e-05j -3.73126e-17-0.000292549j 3.26982e-17-0.000432831j 2.38861e-17-0.00109203j 3.02583e-17-0.000897946j -5.46714e-17+0.000438445j 8.74841e-17-0.000322557j 2.35235e-17-0.00054925j -1.05341e-16-3.93776e-06j 8.93547e-17-0.000313717j 3.49061e-16+0.00109536j -2.2818e-17+0.000719155j 8.05449e-18+4.13515e-05j -2.72511e-17-0.000692976j -3.0264e-17+0.000750028j 1.00894e-16+0.00031778j 8.84874e-17-0.00154008j 2.18943e-17-0.000128536j 1.16245e-16-0.000435635j -2.60445e-16-0.000602362j 4.39103e-17+0.000241279j -1.07096e-16+0.000714627j 2.10079e-15-0.000169358j 2.72195e-17-0.000213601j 5.3345e-17+7.94295e-05j -3.13831e-15-0.000381354j -7.71054e-17-8.04548e-05j 3.32439e-16-0.000875547j -6.42267e-16+0.000115224j 1.47548e-16-0.00024021j -2.29703e-16+0.000967227j 7.21712e-16-0.000914532j 2.72028e-18-0.000433752j 2.88481e-18+0.000196981j 7.58751e-17-0.000622674j 5.99493e-17-0.000461737j 1.91466e-16-0.000314113j 9.9871e-18+0.000209654j -3.99477e-17+0.000207983j 4.93578e-16+0.000606494j 1.97265e-16-0.000787586j 2.75026e-16+0.00121346j 2.05303e-17-0.000135246j -2.52548e-16+0.000759547j -9.03594e-17-2.26856e-05j -2.60351e-17+4.68619e-05j -4.13989e-15-0.00044276j -5.76148e-17-0.000507476j -1.15197e-16-0.000896571j -5.80767e-18-0.000314311j -2.88064e-17+4.56593e-05j -7.91696e-17-0.00103311j 1.77113e-17+0.000255561j -2.01799e-17-8.68289e-05j -1.30105e-17+0.000941749j -1.31325e-17-4.48788e-06j -4.65663e-17+0.000416529j -4.46861e-16-0.000789072j -7.37807e-18+1.12964e-05j 2.55007e-18-0.000727605j 4.43378e-18+0.000787797j 1.87517e-18+0.000223407j -3.65533e-17+0.000596046j 2.64272e-17-0.000889655j 6.5141e-18-0.00042373j 7.78872e-17-0.000842965j -7.1214e-16-0.000494281j 
9.64498e-16+0.000293213j 6.53834e-17-0.000161507j -7.53559e-18+0.000464191j 4.11941e-19+0.000105345j 1.27475e-17-0.000497838j -5.63928e-18-0.000100552j 1.71749e-18-2.2172e-05j 8.58768e-18-0.000606771j -1.20453e-17-0.00039064j 4.34948e-17+0.000374457j -2.67545e-17-0.000291225j 2.92669e-17+0.000241739j 4.47293e-18-0.000131055j 9.84353e-19+0.000780812j 1.71488e-17+0.000493622j 5.31949e-18+0.000267497j -9.16949e-17+0.000321603j -3.25995e-17+0.000530481j 4.77868e-17+0.000422911j -3.31911e-17+0.000118206j -1.7669e-16-0.000511721j 1.64706e-17-0.00064822j 4.10595e-18-4.15747e-05j 4.38136e-18+4.58734e-05j -3.55108e-17-0.000571047j -1.86878e-16-0.00085039j -2.83037e-17+0.000721218j -1.75568e-18+7.00514e-05j -8.25461e-17+0.000121052j 2.48828e-16+0.000559292j -9.90301e-17-6.08114e-05j -3.70392e-17-0.000133712j 3.28172e-16-4.4058e-05j 1.23206e-18+5.01471e-05j 2.90089e-17-0.000172134j -1.70862e-15-0.000208369j -1.57434e-16-0.000400977j -3.99994e-16+0.00107136j 7.95517e-16-9.26147e-05j -1.87119e-16+0.00023745j 1.65825e-16-0.000664792j -3.57876e-16+0.000495918j 1.31249e-17+0.00035203j 7.26767e-19-4.70478e-05j -2.69286e-17+0.000258086j 2.50723e-18+0.000179572j -3.49624e-17+0.000113978j 3.69874e-17-0.000437283j 7.67873e-18+0.000112965j -7.37076e-17-7.5745e-05j -1.0199e-16+2.13444e-05j -3.15985e-16-0.00101902j -4.65393e-17-0.000272509j 6.2268e-17-0.000285207j 3.4005e-17+2.09131e-05j 3.09823e-17+0.000373764j -1.08501e-16-1.37989e-05j 1.6629e-17+0.000308172j 7.42899e-17+0.000548165j 5.79661e-18+0.000466688j -8.82126e-18+0.000142911j 5.25464e-17+0.000589697j -3.00141e-17+0.000203733j 9.96194e-18+0.00047807j -1.02973e-17-0.000432409j 1.3667e-17-0.000129547j 4.87152e-17-0.000386116j 9.27504e-17+0.000154652j -6.45628e-18+0.000221531j 9.03858e-18+0.000688287j -1.06303e-17-0.000348747j -5.93982e-18-3.79036e-05j 1.34199e-17+1.18629e-05j 3.32801e-18+0.000482166j -1.5499e-17-7.72205e-05j -5.94518e-18+0.000300879j 5.73747e-17+5.57021e-05j 
-8.23067e-17-2.90996e-05j 1.519e-17+0.000142698j -1.60706e-17+3.32119e-05j 1.59875e-17+0.000227203j 2.40369e-17+7.85757e-07j 2.08639e-18+1.96089e-05j 1.37078e-17+0.00017657j -1.55311e-18-0.000325895j 1.64251e-18-0.000107855j -3.09244e-17-7.56789e-05j -2.34608e-17-0.000195569j 3.44087e-18+7.14502e-05j -9.36785e-18-0.000241025j -1.23819e-17+0.000180468j -1.12625e-19+4.3093e-05j 1.37881e-17+0.000339749j -3.82509e-17+0.000117849j -2.09858e-17+0.00018851j 1.23903e-17+0.000298705j -2.77693e-18-2.34354e-05j 2.47755e-17+1.15882e-05j 1.32201e-17-0.000213932j 6.05559e-18-1.53533e-05j -3.5315e-17-0.000204474j -2.21587e-17-0.000148618j -1.13542e-16-0.000494653j -3.29826e-17-1.50593e-05j 2.98264e-18+5.73731e-06j -3.38982e-17-6.31166e-05j 8.02061e-17+0.000190785j -4.66669e-17+3.93801e-05j -3.58987e-17+0.000149558j 9.42341e-16-8.91847e-05j 2.46431e-18-3.74797e-05j 3.63664e-17-9.49597e-05j -2.30979e-15-0.000278272j -1.55563e-16-0.000312008j -1.71655e-16+0.000460651j 3.46623e-16-2.62987e-05j -8.46853e-17+8.6309e-05j 5.88373e-17-0.000140841j -3.03443e-17+3.90488e-05j 3.25714e-18+0.000101404j 8.59356e-18+3.39939e-05j -1.17709e-17-2.98656e-05j 8.06802e-18-3.05246e-05j 3.07274e-17-2.65709e-05j 2.37553e-17-0.00023854j 4.92148e-18+0.000151285j 1.40759e-16+0.000153701j -3.90355e-17-0.000254237j -1.11766e-16-0.00030794j -4.14541e-17-0.000239601j -1.84633e-17+5.74383e-05j -7.05809e-18+7.07845e-06j 2.81359e-17+0.00028121j -1.51305e-15-0.000161229j -1.96825e-17+4.50718e-05j -7.36635e-18+8.22613e-05j 4.41458e-18+0.000223606j -9.12455e-18+0.000117011j -1.5076e-17+6.50283e-05j 3.16052e-18+0.000231957j 1.29261e-17+0.000309488j 1.49396e-17+1.53185e-05j 5.0607e-19-9.34475e-05j 2.36741e-17-0.000131479j -1.16616e-16-0.000160164j 1.09141e-18+0.000161038j -1.03639e-18+0.000239469j 1.67566e-17+2.20194e-05j 5.00656e-18+4.95202e-05j 2.38336e-17+0.000212284j -1.12594e-17+3.78013e-05j -3.02204e-17-0.000199717j -4.46673e-18-7.48508e-05j -2.22829e-16-0.00012954j 
2.50427e-16+9.24174e-05j 4.77554e-17-0.000194733j -2.47974e-17+5.62891e-05j 2.56493e-17-0.000236646j 2.8624e-17-0.000101705j 1.19669e-17-4.26269e-05j 2.98658e-17-0.000204977j -1.05635e-17+0.000247166j 1.13052e-17+4.33594e-05j -1.43612e-17+0.000161758j 4.99799e-18+0.000163086j -6.50134e-18-3.21758e-05j -3.27755e-17+0.000247134j -2.54363e-17-4.67975e-05j -3.86696e-17+5.10292e-05j 3.90574e-17-0.000331601j 1.90419e-17-6.8687e-05j 6.20104e-18-0.000106621j 2.2724e-17-0.000253525j -2.18564e-17+5.05468e-05j -6.48082e-18-0.000116782j 5.76929e-18+0.000111644j -5.32044e-18+9.01398e-06j -1.33774e-17+0.00024146j 4.29761e-17+5.31109e-05j 6.21942e-17+0.00038945j -4.89162e-17+0.000163147j -9.83235e-18+7.67109e-06j -6.41755e-18+9.61792e-05j -5.42333e-17-0.00010337j 4.89528e-17-5.70288e-05j 8.37158e-17-0.000196894j -1.0204e-15+9.23434e-05j -1.6969e-17+5.27114e-05j -4.00149e-17+7.2965e-05j 2.23158e-15+0.000273769j 1.12078e-16+0.000273072j 1.10977e-16-0.000306096j -2.28956e-16+1.11063e-05j 5.37958e-17-4.99158e-05j 3.66888e-18+2.52964e-05j -8.15096e-17+5.60862e-05j -1.40888e-17-4.38531e-05j 3.63581e-18-4.81258e-05j -2.6864e-17+8.61739e-05j -3.52073e-17+7.1023e-05j -6.05649e-17+5.32508e-05j -3.05094e-17+0.0001823j 2.05063e-17-0.000148901j -1.29483e-16-0.000189858j -4.01133e-17+0.000292996j 9.72033e-17+0.000143299j 8.77177e-18+0.000216873j 7.79155e-17-0.000122974j 1.43801e-17-3.80231e-06j 2.45698e-18-0.000243614j 1.6585e-15+0.000180273j 3.72163e-18+1.12284e-05j -1.52092e-17+1.76006e-05j 4.3586e-19-0.000159389j 2.16253e-17-0.000103921j -1.94609e-17+4.55781e-05j 2.46993e-17-0.00022212j 1.11764e-17-0.000254599j 3.0818e-17-0.000104957j -6.58431e-18+7.98718e-05j -7.60445e-18+7.1099e-05j 9.59385e-17+0.000213177j 1.27626e-17-0.000137991j -1.2537e-17-0.000132526j 2.13775e-17-9.56241e-05j 9.13863e-18-6.39035e-05j 2.57448e-17-0.000238636j -2.8869e-17+5.47179e-05j -8.89658e-18+0.000211132j -4.63595e-17+0.000145918j 2.27346e-16+0.000158367j 
1.65369e-15+0.000541968j 1.86068e-16-0.000645643j -6.78e-17+0.000640748j 6.20947e-17-0.000456545j 8.26352e-17-0.000786954j 2.26568e-17-0.000212246j 7.3683e-17-0.000518813j -1.60712e-17-6.34633e-05j 1.40913e-17-0.000320252j 1.29904e-17+0.000797686j -1.69435e-17+7.68315e-05j 1.61928e-17+0.000185284j -7.39767e-17+0.000453891j -6.00855e-17+0.000736342j -7.44262e-17+0.000660064j 9.97341e-17-0.000509341j -5.37456e-17+0.000184034j -2.04279e-17+0.000319679j 1.06661e-16-0.000151867j -8.87435e-17+0.000250563j -2.08162e-16-0.000838441j 3.17366e-17-0.000435621j -8.37872e-18-2.34659e-05j -2.72015e-17+0.000632642j 6.49485e-17-0.000492944j -5.29958e-17+1.49456e-05j -1.48369e-16+0.00117821j -2.56036e-17+9.4708e-05j -1.05108e-16+0.000363789j 1.3984e-16+0.000358863j 1.03359e-17-0.000203779j 1.61459e-16-0.000620626j -2.10562e-15+0.000174942j -3.95289e-17+0.00018176j -6.49934e-17-1.11328e-05j 3.52757e-15+0.000434081j 9.94446e-17+0.000222899j -1.67217e-16+0.000426565j 3.1269e-16-7.39321e-05j -7.36701e-17+0.000137805j 1.89006e-16-0.000662039j -5.85722e-16+0.000674766j -1.96501e-17+0.000277064j 9.4877e-18-0.000167322j -9.39208e-17+0.000488692j -8.20877e-17+0.000366728j -1.84089e-16+0.00025249j -3.33367e-17-3.56613e-05j 5.76988e-17-0.000236491j -3.92933e-16-0.000540597j -2.07371e-16+0.000730341j -1.09303e-16-0.000762535j -2.92814e-17+0.000227j 2.55512e-16-0.000607005j 7.16954e-17+1.35705e-05j 3.94643e-17-0.000181403j 3.88486e-15+0.000420068j 2.71979e-17+0.000362296j 4.43243e-17+0.000638713j 7.33182e-18+0.000122939j 4.25199e-17-9.53621e-05j 1.04634e-17+0.000751408j 2.67627e-17-0.000314472j 3.76693e-17-9.44631e-05j 6.28848e-17-0.000723635j -9.7384e-19+5.18572e-05j 3.45793e-17-0.000248383j 3.32748e-16+0.0006827j 2.36894e-17-9.20727e-05j -2.0335e-17+0.000428803j 3.97814e-17-0.000610112j 1.55009e-17-0.000195454j 7.64366e-17-0.000563028j -6.58056e-17+0.000656507j -3.80947e-17+0.000425559j -1.18058e-16+0.000679427j 6.11306e-16+0.000442793j 
1.57531e-15+0.000522598j 1.33763e-16-0.000850759j -2.97845e-17+0.000475026j 2.54259e-17-0.000868361j 2.72999e-17-0.000671237j 1.7123e-17-0.000222008j 4.02995e-17-0.000814392j -1.24406e-17+0.000634377j 1.07918e-17-4.46667e-05j 6.78912e-17+0.000838562j 3.27781e-17+0.000478463j 5.26953e-18+6.72695e-06j -4.96053e-17+0.000895298j -3.07467e-17+0.000245318j -6.92391e-17+0.00047059j 6.35401e-17-0.00115101j 3.42192e-17-9.23428e-05j 2.53418e-17-0.000126183j 6.85273e-17-0.000760157j -7.23031e-17+0.000262692j -2.21088e-16-0.000737862j 1.61746e-18+8.12322e-05j -1.98146e-17+1.24642e-05j 4.35384e-17+0.000970183j 1.05705e-16-0.0001055j 1.90536e-16+0.00105755j -6.83068e-17+0.00103428j -2.89712e-17+6.84633e-05j -2.19319e-17+0.000442847j -5.24059e-17-9.76499e-05j 1.09698e-16-0.000256566j 2.20547e-16-0.000843964j -3.78448e-15+0.00033723j -4.09369e-17+0.000233817j -1.32784e-16+0.000191107j 7.87373e-15+0.000957118j 4.08446e-16+0.000848693j 2.19876e-16-0.000610072j -4.65593e-16-7.35519e-06j 1.15545e-16-6.50563e-05j 4.19049e-17-0.000265802j -4.40595e-16+0.000491642j -2.54981e-17+2.15472e-05j -8.15148e-18-0.000214169j -6.01101e-17+0.000478886j -9.07503e-17+0.000376505j -2.24242e-16+0.000270955j -8.01464e-17+0.000473515j 4.22687e-17-0.000520771j -6.25058e-16-0.000784621j -1.0327e-16+0.00115842j 1.48069e-16+1.64786e-06j 5.84458e-17+0.000699242j 2.62854e-16-0.000637793j 7.58347e-17-3.40512e-06j -2.17584e-17-0.000748335j 6.49592e-15+0.00069797j 6.15148e-17+0.000213055j 4.76528e-17+0.00036969j -2.46439e-18-0.000367711j 5.73507e-17-0.000328296j 3.38752e-17+0.000501977j 2.10965e-17-0.00075752j 8.21651e-18-0.000734092j 2.92062e-17-0.00064806j -3.17492e-18+0.000241508j -1.92144e-17+6.6381e-05j 5.214e-16+0.000919181j 2.00787e-17-0.000418493j -1.7375e-17-0.000140973j 4.64707e-18-0.000565622j 4.94606e-18-0.000270901j 2.19828e-17-0.000927449j -3.83678e-17+0.000478741j 2.55886e-17+0.000783939j -9.83238e-17+0.000736193j 9.85373e-16+0.000650372j 
