-0.00334143+0.00245308j -1.87189e-05+0.00289776j -0.00983702+0.000995305j 0.00247443+0.00420007j -0.00825742-0.00397454j -0.0054324-0.00444936j 0.00505178+0.0122471j -0.00691357+0.00355702j 0.0084376-0.0177595j -0.00149234-0.00321281j 0.00400666+0.00950355j -0.00381709+0.00858735j 0.00641168-0.00014457j -0.0042176+0.00925578j -0.00484464-0.0186984j 0.00179795-0.018074j -0.00240311-0.00443226j 0.00352296+0.000339904j 0.00184863+0.0050691j 0.00548758+0.0010163j -0.00142161+0.00616831j -0.00269963+0.000235784j -0.00199736+0.00203857j 0.00108556+0.00116229j 0.0020232+0.00299416j 0.00565585+0.00280002j 0.000104946+0.00301452j 0.00324246+0.000183576j -0.00054153-0.000930111j 0.00102605-0.00110449j -0.000860828-0.00112638j 0.000158521-0.00202337j 0.00106182-0.00185261j 0.000522936+0.00148603j -0.000226491-0.00115262j -0.000785082-0.000443494j 0.00164591-0.00241038j 0.00718192-0.000720907j 0.00292089-0.00232554j 0.00197433-0.00121777j 0.0060007-0.00457156j 0.00250329+0.00437573j -0.00353238-8.80727e-05j -0.000285269+0.000273339j -0.000226134+0.00108103j -0.00084383-0.00132478j 0.000359455+0.00192502j 0.000168568-2.40925e-05j -7.79472e-05-0.00118528j 0.000453972+0.00173134j 0.000271949-2.67185e-05j -0.000625976+0.000142644j -0.00160778-0.000240396j 0.000787841+0.000762598j -0.000513906-0.0011993j -0.000526805+0.000263076j 0.000276033+2.22614e-06j -0.00229642+0.000502979j 0.00160229+0.000299976j -0.00133248+0.00349435j 0.0019361+0.000144211j 0.00113942-0.000415317j 0.000441364+0.00130294j -9.91504e-06-0.000226034j 0.000125254-8.00667e-05j 0.00132493-0.000136091j -0.00163099+0.000587767j 0.000916163+0.00225157j -0.00128036+0.000466985j 5.64602e-06-0.000476275j 
-0.000173918+8.21764e-05j -4.8186e-05+7.07385e-05j 0.0001687-0.000290661j 0.000455274-0.000258931j 0.000181397+5.4256e-05j -8.54118e-05+6.86061e-05j -0.000100565+4.15197e-05j 0.000232537-0.000110648j 0.000384209-5.80196e-05j 0.000767445+7.24521e-05j 7.83595e-05-2.91893e-05j 0.000401931-0.000113476j -4.72814e-05-0.000147051j -0.000107459+4.22193e-05j -1.05794e-05+0.000106462j -0.000321981-3.78747e-06j -0.000328544-7.56879e-05j -0.0002053-2.11536e-05j -0.00036919+0.00065674j 0.000131449-0.000527632j -0.000121144+0.000427139j -2.62236e-05-0.000244961j -0.000141564+8.12945e-05j 0.000337875+4.23101e-05j -5.43552e-05+4.03778e-06j 3.05895e-05-0.000446885j -0.000345913-0.000348114j -9.33901e-05+0.000253874j 0.000142957+0.000413013j 0.00035644-5.99088e-05j 0.00022725+0.000874504j 0.000319499-0.00038007j 0.000133042+4.70016e-05j -0.00014028+0.000403031j -0.000184482+9.79442e-05j -0.00043018-0.000324676j 5.38168e-06-6.13608e-05j -0.000323288-7.59269e-05j -0.000103026+2.0872e-05j -0.0002521+0.000861277j 0.000222554-0.000269297j -1.38448e-07-5.67737e-05j -0.000143478+0.000530377j -0.000976009+0.000339449j -1.86875e-05+0.000981543j -0.000231626-0.000743957j -0.000849245+0.00133377j -0.00211552+0.0067357j -0.00462983+0.00338693j -0.000872115+0.00284744j 0.00020101-0.000306859j 0.00143212+0.00112133j 0.00379992+0.00214888j 0.00287457+0.00225788j 4.87982e-06+0.000115454j 0.000328942+3.30061e-05j -0.002848+0.00643393j 0.000118247-0.000496535j -0.00197878-0.000438391j 0.00064209-0.000916223j 0.000952633-0.000389617j -0.00110367+0.000837111j 0.00620794-0.00225552j 0.0257095-0.011704j -0.0279462-0.0106532j 0.000957365-0.000524754j -0.00564457-0.00107174j 0.000245711-8.2045e-05j -0.000856662-0.000677067j 0.00106147+0.000242437j 
0.000349921+0.000601148j 0.000223412+0.000277546j 0.00121931+0.00213098j -0.000625191-0.000271244j -0.000868834-0.00109672j 0.000242814+5.74088e-05j -0.000102982-7.50181e-05j -0.000427392-0.000195122j -0.000155647-0.000107481j 0.000797304+0.000192283j -0.000341761-0.000186902j 0.000147599+0.000329833j 9.2367e-05+0.00037575j 0.000233572+0.000321593j 0.000340383-0.000193359j 0.000267704+0.000788322j 0.000573462+0.00105722j 0.00329772+0.00218528j -0.000156254-0.000257957j -0.00114217-0.000704411j -0.000582007-0.0036521j -0.00339089-0.00238281j 0.000228305-0.000196272j 0.000738538-0.00068009j -0.000358448-0.00101225j -0.000316276-0.000331391j -0.00164578-0.00095695j 0.00136316+0.000481316j 0.000730918-0.000540086j -0.00200563-0.00123745j 0.000718179-7.99074e-05j -0.00176902-0.00189347j 0.000258266+0.000427869j 0.00102427+0.000781823j -0.00142838-0.00123222j -0.000927887-0.000801753j -0.000683961-0.00139634j -0.00192308-0.00179194j -0.000127228-0.000371751j -0.000505269-0.00267107j -0.0021485-0.00279654j 0.00161631-0.00260186j 0.002066-6.07712e-05j -0.00104164-0.00553271j -0.000531485+0.00112183j -0.00210524-0.0048267j 0.000575803-0.00124835j 0.00024558+0.00228614j 0.00119566+0.0323004j 0.00108786+0.0205322j 1.98496e-07+0.000194633j -0.00153166-0.0143909j -0.00161363-0.00545779j 0.000280473+0.00578114j -0.00101254+0.00066074j -4.11915e-05+0.00280237j 0.000434475+0.000176765j 0.000928378-0.000474162j 0.00190427-0.000613001j -0.00466078+0.00448908j -0.00383659+0.00122924j 0.00330349+0.00130364j -0.00345123+0.00243637j -0.00294422+0.00174648j 0.00444899-0.00168301j 0.00289622+0.00387344j 0.000913715+0.00108194j -0.000382383+0.00330255j 0.000779613+0.000861327j -0.00218663-0.00158976j 
-0.000126058-0.000826515j -0.000504401-0.000529833j -0.00124286-0.00332527j -0.000222898+6.04677e-05j -2.72496e-05+0.00107855j 0.00048192+0.000504253j 0.000319549+0.000551561j 0.000195952+0.000646224j 0.000228506+0.000444613j 0.00075715+0.00156099j -8.19761e-05-1.70621e-05j 8.77256e-05-0.000254886j 4.88244e-05-0.000526801j -2.37464e-05-0.000376903j 0.000122451+0.000459345j 0.000374213-0.00103873j -0.00209845-0.00147756j -0.00253585-0.00226248j 0.00351483+0.00168402j -0.00268729-0.0018276j -0.000438645+0.00393028j 0.00197712+0.0024475j 0.00191282+0.00201118j 0.00061067+0.00124611j 0.00150825+0.00163888j -0.000592596-0.000231256j -0.000655083+0.000381029j 0.000596596+0.00160927j -6.19821e-05+0.00119985j 0.000108336+0.000168639j 0.0010507+0.000197457j -0.000782991-0.000316295j -0.000914603-0.00132481j 0.000579828+0.00118691j -0.00165816-0.000830283j -0.000647711-0.000409878j 0.000446448+0.000827049j 0.001133+0.00243695j -0.00119689+1.60397e-05j 0.00181799+0.00463417j 0.00180466+0.00173706j -0.00236839+0.00258647j -0.00277197+0.00127606j -0.000593176+0.00930564j -0.00194979-0.00370945j 0.00160241-7.0222e-05j -0.00140896+0.00474775j 0.000656411+0.000582217j 0.00297282+0.0290796j -0.000429615+0.00978237j -9.32692e-05+0.000483445j -0.000353185+0.0163949j -0.000421814+0.00569808j -0.00211784+0.00154509j 0.00168417-0.00319531j -0.000670754-0.00371158j 0.00016496-0.00194979j -0.00188767-0.00301651j -0.0055497+0.00483025j 0.0066215-0.00542622j 0.00658323-0.00214381j -0.00625562-0.000501414j 0.00363291-0.00325678j -0.00414959+0.00233884j 0.00391295-5.26355e-05j -0.00627749-0.00596377j -0.000234743-0.00340045j -8.62501e-07-0.00427706j -0.00204243-0.00229319j 0.00437821+0.00253341j 
0.000121993+0.00050067j 0.000392779+0.000166464j 0.00366112+0.000335492j 0.00035887-0.000156006j -0.00140362-0.000353494j -0.000535059+0.000151877j -0.000794698-0.000473767j -0.000708859-6.74084e-05j 8.66196e-05-0.00011891j -0.000161427-7.68101e-05j -5.8008e-05+7.80507e-05j 0.000194268+0.000579633j 0.000230658+0.000223176j 0.000430247+0.000216839j -0.000111783-0.000437782j 0.000358708+0.000445724j -0.00186528+0.00258411j 0.00220839+0.000829283j -0.0045941-0.00174538j 0.00205677+0.00140578j -0.00333029-0.000880774j -0.00526666-0.000659011j -0.00233966+0.00191463j 0.000157384-0.000928249j -0.00252569-0.000741448j 0.00105245-0.00133756j -0.000989021-0.00182465j -0.000401928-0.00039944j -0.000136364-0.00183379j -0.00210676+0.00013j -0.000611677-0.000462123j -0.000322903+0.00143014j -5.54411e-05-0.0018158j -0.00118466-0.000115435j -0.000662754+0.000323869j 0.00061694-0.000177002j -0.000594038-0.00256516j -0.00287364+6.89541e-05j -0.000187716-0.000285706j -0.00421729-0.000916533j -0.00272992+0.00124014j -0.000744922-0.00170344j 0.00138055+0.00335057j -0.0100547-0.00432977j 0.00567367+0.00544056j -0.000790435+0.00193211j -0.00459889+0.00920316j -6.98649e-06+0.000434216j -0.00109165-0.00624382j 0.000577878+0.0109163j -3.17347e-05+4.58276e-05j -0.00739847-0.015974j -0.00174785-0.00229514j 0.00420527+0.000315295j 0.00104213-0.000825902j -0.00167732+0.00333773j -0.000925274+0.00177055j -0.00458926+0.00134522j -0.00116149-0.00748577j 0.00650295+0.00187368j 0.0068533-0.00521252j -0.00846819+0.0114727j 0.0044887-0.0020549j -0.00348302+0.00157759j 0.0028971-0.00010636j -0.0129002-0.00420165j -0.00638411+0.00307723j -0.00396566+0.00284807j -0.0085165-0.0069075j 0.0103574-0.000183874j 
-0.000553071-9.15985e-05j 0.000434535+0.000242746j 0.00338134+0.00259666j 0.000911618-0.00039944j 0.000327681+0.00109441j -0.000984399-0.00101502j -0.00013289-0.000748756j -0.000199327+0.000238479j -2.73796e-05-0.000567585j -0.000258003-0.00123405j 4.36727e-05-0.000296337j -0.000321846+0.000232038j 0.000151134+0.000291954j 0.000553658+0.000461197j 0.000548773-0.000153445j -0.000444054+0.000830463j -0.00173644+0.00135003j 0.00390779+0.00392376j 0.00425029+0.00261068j 0.00470442+0.00167676j -0.000891421-0.00286624j -0.00221035+0.000768591j -0.000655241-0.000861511j 0.000555564-0.000678855j 0.00164562+0.00234657j 0.000729256-1.73389e-05j 0.00157618+0.00254306j -0.00015745-0.00287761j 0.00081221-0.000746432j 0.00203322+0.000241988j 1.4664e-05+0.00107637j -0.000268231-0.00226408j -0.00113356+0.00111572j -0.00130428-0.000571995j 0.000361217+8.89592e-05j 0.000175333-0.00124234j 0.000865006-0.000127512j -0.00146516-0.000963896j -0.0019228+0.001131j -0.00284275-0.00198703j -0.00100331-0.00291962j 0.00100478-0.00291774j -0.00220204+0.00152744j -0.00379261-0.00359333j -0.00715514-0.0109438j 0.00287962+0.0101299j -0.00277836+0.000881438j 0.00022267-0.00339134j -0.000198449-0.0140281j -0.00152117-0.0120797j -4.69513e-05-0.00011418j -0.00312724-0.00189978j 0.000701454-0.00965269j 0.00202732+0.00533793j 0.0010666-0.00165018j 0.000503925-0.00503004j 0.000511739-0.00368997j 0.00173081-0.0100097j -0.0044924+0.00679281j -0.000714623+0.00670285j 0.00211358-0.00072688j -0.0011541+0.00266815j 0.00127985-0.00116568j 0.00198984-0.000872549j -0.00228307+0.00071861j -0.00211815+0.0033669j 0.000217661-0.00256288j -0.00239375+0.00295646j -0.00271812-0.00254059j 0.00229446-0.000808776j 
-0.000248208-0.000320071j -3.77559e-05+6.44742e-05j -0.0013438-0.000411514j 0.000807183+0.00106941j -4.66561e-05+0.000844488j -0.000117969-0.000297133j 0.000560623-0.000792704j 0.000371684-3.76708e-05j -2.54826e-05-8.90499e-05j -0.000742292-0.000478575j 0.000403435+0.000451078j 0.000124549+0.000203313j 0.000120768-0.000367281j 0.000177272+2.46397e-05j -0.000349081-9.71864e-05j -7.50817e-06-0.000693793j 0.00118564-0.000257266j -0.00325775-0.00290887j -0.0029456-0.00189791j 0.000529687+0.00366966j 0.000682204+0.0036822j 0.00137013+0.000596544j -0.000960469-0.0015843j -0.00150528-5.97473e-05j -0.000341992-0.000493311j 0.00104332+0.000275952j 0.000727773+0.000654798j -0.00121109-0.000600965j -0.000177425-0.000265938j 0.000519001+0.00156132j -0.00169293-0.000449484j 0.000981291+0.00361875j 0.000638915-0.000134933j -0.000716487-0.00192391j 0.00137018+0.00265145j 0.00146599+0.00162748j -2.92167e-05+0.000262283j 0.00078247+0.000604194j 0.00110292-3.00363e-05j 0.000267447+0.00031015j 0.000897592+0.00264816j -0.000374186+0.00158927j 0.000106058-0.000963339j 0.00111702+0.000774612j 0.00348109+0.00321544j -9.61815e-05+0.00134645j 0.000364541-0.000313894j -0.00043933-0.00105145j -0.000117177-0.0304117j 0.00104008-0.0144579j 5.2664e-05-0.00028311j 0.000939064+0.00223219j 0.000872551+0.00389281j 0.000330739-0.00509929j 0.000127386+0.00120806j 3.50599e-05+0.000920213j -0.000422468+0.00197015j -0.00044248+0.00360215j 0.00159452-0.00362176j 0.00098569-0.00227877j 0.000101977-0.000179427j -0.000234852-0.000229703j 0.0008295-0.000549219j 0.00229268-0.00309315j -0.00450744+0.0024864j -0.000193945-0.0013587j -0.00112879+0.00171455j 0.000306739-0.000958508j 0.000136731+0.000217488j 0.000173156+0.000211799j 
0.000496158+0.00139661j 0.000264649+0.000419338j -0.000185027+0.00133879j -0.0010981-0.00102578j 0.000158074-0.00154695j -1.29639e-05+0.000207252j -0.000219413+0.000532878j 0.000109841-0.000621311j -0.000602249-0.000302197j -7.13884e-05-0.000934567j -0.000354432-0.00013008j 0.000124645+0.000364161j 2.23832e-05+0.000697886j 6.84472e-05+0.000145718j -6.03001e-05-0.000660298j 0.000185932+0.00105912j 0.00225+0.00407768j -4.34399e-05+0.00241998j -0.00139814-0.00218148j -0.00144527+0.00112134j 0.000558483-0.00310052j 0.000496829-0.00210021j -0.00115312+0.000199904j -0.000656283-0.00258783j -0.000905931-0.00285554j 0.0014755+8.63607e-05j 0.000701796-0.00239879j 0.000915225+0.000971414j 0.00106483-0.00200308j -0.000552289-0.000241641j 0.000120649-0.00140538j -0.000857975+0.00109356j 0.000117465+0.00146211j -0.000130808+0.00038385j -0.000536055+0.00114975j -8.86317e-05+0.0015909j 0.000397685-0.00153336j 0.000260044-0.00299804j 0.00107195-0.00114552j 0.000949818-0.0026647j -0.00145924+0.000855172j 0.000640673-0.00306065j 0.00244183-0.00482398j 0.00756335+0.00434455j 0.00136891+0.00631877j 0.00215478-0.00801649j 0.00303253+0.00170178j -0.000719504+0.00133054j -0.00182409-0.00110598j 0.00318315+0.00195682j 8.75448e-05-0.000126552j -0.00032898-0.0123456j -0.00288723+0.000633826j 0.00202976-0.000974691j -0.00260099+0.00275414j 0.00153267+0.000342835j -0.000183393+0.00147543j -0.00100746+0.00463953j 0.00649694-0.00635043j -0.00338224+0.00281032j -0.00347476-0.00157251j 0.00355317-0.00050735j -0.00280031+0.0033122j -0.000808033-6.21181e-06j 0.00154568-0.000202173j -0.000123809+0.00268205j -0.00404746+0.00382212j -0.00254433+0.00328478j 0.000205151+0.00101277j -0.000144823-0.0019485j 
-0.00070663-0.0010046j -0.000498372-0.000247439j -0.00201795-0.00015301j 0.0006736+0.00153101j 0.000246223-0.000807959j 0.000125759-0.00025897j -0.000341754-0.000479287j -0.00052935-0.000497286j 0.000287949+0.000634853j 0.000242918+0.00120655j 9.57103e-05+0.000259576j -0.000561528-0.000346176j 0.000182854-0.000232806j -1.77512e-05+0.000353832j 0.000944113+0.000643981j -0.000533847-0.00059269j -0.00517434-0.00502263j -0.00165085-0.00394772j -0.00104622-0.00195946j 0.00190701+0.00235939j 0.000441629+0.00259025j -0.000422298-0.00294742j 0.00319967-0.000452938j 4.88892e-05+0.000513097j 0.000433536-0.00122145j -0.00556471+0.000920853j -0.00238288-0.00104315j -0.00297505+0.00121786j -0.00038584+0.00103869j -0.000772888-0.000218569j 0.000502109-0.000427198j 0.000733587+0.00146039j -0.000492666-0.00290043j 0.000913099-0.000901483j -0.000361662-0.000414655j -0.00186851-0.00034461j -0.000792049-0.00128244j 0.00374163+0.00067483j 0.00166445+0.000794567j 0.00210253-0.000634289j 0.000501224-0.00147592j 0.00105838+0.00319655j 0.00861582+0.00719887j -0.00644414-0.0153663j 0.00308528+0.00732943j -0.00249956+0.0041644j 0.00444452-0.00823404j -0.000384468+7.20958e-05j 0.000773863-0.00371496j -0.00102488+0.0118915j 5.98033e-05+3.98963e-05j 0.0019523-0.00286452j -0.000274164-0.00233664j 0.000405968-0.00107739j -0.00101699-0.00162979j -0.0040542+0.0115238j -0.0010045+0.00262007j -0.000618317+0.0026659j 0.00402783+0.000421777j -0.0024555-0.00463481j -0.00367945+0.00112487j 0.00166142+0.00279772j -0.000558022-0.00208427j -0.000637707+0.0004375j 0.000517654+0.000224441j 0.00133605-0.000476184j 0.00101613-0.000847323j 0.00120724-0.00311754j 0.00273611+0.001742j -0.00228739+0.000444367j 
-0.00150943+0.000327002j 0.000207879+0.000853402j 0.000800397+0.00483208j 0.00281385-0.000643536j 0.000687687+0.00103271j -0.00010288-0.00135951j -0.000546167-0.00185085j 0.000291962-0.00013591j -1.70269e-05-0.00128149j 0.000722103-0.00152246j -0.000158381-0.000210353j -0.000443783+0.000861897j -0.00025328+0.000535866j 0.00020641+0.00141224j 0.00107337-3.70014e-05j -0.00090882+0.00101512j -0.00690897+0.000711789j 0.0015705+0.0095857j 0.000793911+0.000646314j 0.00192697+0.00136306j 0.00422189-0.00711517j 0.000424663-0.000292372j 0.00143565-0.000812192j 0.00142568-0.00032498j 0.000861907+0.00236116j -0.0027007+3.82291e-05j 0.000337775+0.00229649j -0.000955256-0.0037797j 0.0013025-0.00175994j 0.000118107-0.000106298j -0.000228627+0.00190897j 0.000826762-0.00235742j -0.00148924-0.00150727j -1.06111e-05-0.0017505j 0.000257766-0.0011544j -0.00132416-0.00241811j -0.000220106-0.00197552j 0.00315667-0.00207165j 0.00058087+0.00131669j 0.00168551-0.00434229j 0.000648432-0.00481628j 0.00227546-0.000836259j 0.00564683+0.00249828j -0.00311946-0.00482796j -0.00387735-0.00532914j 0.00239214+0.00902145j 0.00374427-0.00172784j -4.95056e-05-0.00145342j -0.00216427-0.00568011j 0.00217526+0.0016134j 6.96424e-05+2.42514e-05j -0.00360255-0.00582553j -0.000312028-0.0068945j 0.00210742+0.00617313j -0.00138876-0.00218514j 0.00269853+0.00193793j 0.00110531-0.00111848j 0.00275741-0.00595001j 0.000431779+0.00408834j -0.00458095+0.00177205j -0.0019348-0.00228953j 0.00267621+0.00601273j -0.000397933-0.00227801j 0.00104018+0.000344192j -0.00073831-0.000109354j -0.00603639+0.00592222j -0.00169419-0.000663407j -0.00523298+0.00171497j -0.00196843-0.000833583j 0.00269381-0.00264793j 
-0.000552535-0.00157192j -0.00054827-2.88677e-05j -0.0025662+0.0013358j 0.00150654+0.00237346j -0.000341085+0.000951831j 0.000305659-0.000832686j 0.000552163-0.00202626j 5.71677e-05+0.000113484j -9.82148e-05-0.000100606j 0.000207215+0.00138653j 8.27861e-05+0.000265361j -0.00033523+6.62978e-06j 0.000167704-0.000556167j -0.000370387+0.00113428j 0.00024547+0.000829172j -0.000256998-0.000903299j -0.00118666-0.00627327j -0.00303746-0.00183436j -0.000405967-0.00140068j -0.000180007+0.00248875j 0.000910676+0.00275416j -0.000383841-0.00252091j 0.00065465-0.0014793j 0.00185776+0.00359217j 0.000957707+0.00152227j -0.00187045-9.55136e-05j 0.000502759+0.00237108j -0.00107046-0.00120697j -0.00121491+0.00147446j -0.000161186-0.000281323j -0.000955343+0.000573944j -0.00042523-0.000232505j 0.000991625-0.00430001j 0.00135445-0.00159996j 0.00110966-0.00057032j 0.000476136-0.0016349j -0.000417793-0.00141747j 0.00124838+0.00186259j -0.000704757+0.000988662j 0.00116196-0.000437729j 0.00281386-0.00201749j -0.000271963+0.00312948j 0.00410176+0.00791026j -0.00359143-0.0165038j 0.000185579+0.000559555j -0.00416076+0.00765321j 0.00203171-0.00620603j 0.000674379-0.000569273j 0.0019986-0.00346998j -0.00389999+0.0056764j -4.66492e-05+4.27963e-05j -8.93491e-05+1.28965e-05j 0.0024503-0.0032386j -0.000504285+0.000977458j 0.0015627-0.00198884j -0.00419324+0.00669474j -0.000136624+0.000883379j 0.00181294-0.00183905j -0.000914671+0.002429j -0.00130847-0.00256456j -0.000893791+0.00194947j -0.00246806+0.000998943j 0.00170889-0.00214617j -0.00045951-0.00098318j -0.00102024+0.001361j 5.89963e-05-0.00292818j 0.00243473-0.00254374j 0.000729391-0.00361746j 0.00284544-0.000674894j -0.000989976+0.00235534j 
-8.39432e-05-0.000121134j -7.68429e-05-1.13626e-05j -0.000100348+8.40297e-05j 0.000221876+0.00024312j -3.58874e-05+0.000187331j 3.604e-05-0.000119477j 1.11476e-05-5.17453e-05j 0.00011515+0.000105369j 0.000107331+0.000134963j 7.32715e-05+0.00040287j 5.16285e-05+1.22327e-05j 8.03122e-05+0.000268666j 0.000110586+8.39708e-05j -4.34747e-05-6.50519e-05j -4.91261e-05+7.95273e-05j -8.27149e-05-0.00022608j -3.70497e-06-7.44689e-05j -0.000230769+2.25529e-05j -0.000622858+0.000142428j 0.000179065+0.000246139j -4.29778e-05+9.06773e-05j 0.000485467-8.07328e-05j 0.000144837-0.00016113j 0.000182786+0.00013915j -0.000217883+0.000198595j 0.000326527-0.000105893j 2.76211e-05+6.5933e-05j -0.000368693-1.48245e-05j -0.000495139+0.000230189j -0.000388255+0.000540123j -0.000615074+0.000308825j 0.000486147+3.14138e-05j -9.84898e-05+6.44485e-05j -0.000441727-4.92932e-05j -0.00020801+0.000122112j 0.000364836-0.000294225j 0.000140452+7.60949e-05j 0.000356467-8.61474e-05j 3.39032e-05-0.000114516j -0.000386615-6.44434e-05j 0.000548985-3.20484e-05j 0.000265007+0.000121478j -3.1164e-06+0.000115277j -5.44345e-06-0.000314553j -0.000166268-0.00113221j -0.000171626-0.00031781j -0.000103698-0.000429088j -0.00520756-0.0016175j 0.000269566-0.00302672j 0.000130647-0.000227176j 0.000331896+0.00015435j -0.000274503+0.0010983j 0.000292252+0.00247989j -0.000320209+0.00164849j -0.000224078-0.00012541j 0.000717425+0.000677436j -0.00506769-0.00214512j 0.000918536+0.00075878j -0.000424088-0.000903757j -1.21535e-05-0.00029657j -5.94874e-05-1.23105e-05j -4.18052e-05+0.00011718j 0.00161242+0.00455257j 0.0103386+0.0213786j 0.00823476-0.0236911j -0.000399961+0.0017768j 0.000837593-0.00428627j -9.63982e-05+0.000316865j 4.75598e-05-9.45076e-05j 1.74377e-06+4.40661e-05j 
-4.90174e-05-0.000222301j -0.000127108-2.89093e-05j -0.00024708+0.000132609j 0.000173828+0.000542821j -0.000252561+0.000300718j 8.81969e-05-0.000149095j 0.000164907-0.000169351j 3.6839e-05+0.00019144j -1.17048e-05+0.000240079j -2.98512e-05+0.000665426j 7.87662e-05+0.000102129j 4.75266e-05+0.000243259j 0.000140724-9.28676e-05j 3.50419e-05-3.4003e-05j -8.4272e-05-2.10407e-06j 5.2636e-05-0.000384593j 3.09897e-05-0.000339692j -0.000502718-0.000486116j -0.000717657-0.000269501j 0.000146106+0.000647163j -0.000137279+0.000493118j 2.92349e-05-0.000189278j -0.000114273-0.000283181j -0.000138599+0.000347979j 0.000310653+0.000156427j 0.000202774+0.000147056j 5.81727e-05+6.27019e-05j -0.000112465+2.86285e-05j -0.000215574+0.000190062j 0.000268471+0.000565777j -0.000580009+5.97969e-05j 0.000451352+0.000509514j 7.7272e-05-0.000178572j -0.000124594-0.000350631j 3.71814e-06+0.000171753j 0.000101992-6.50508e-05j 0.000123878+1.56134e-05j 6.44474e-05-9.74862e-05j -7.73923e-05-0.000109324j -0.000372623-0.000168971j 0.000497581+0.000357104j 0.000120976+0.000380149j -4.59674e-06+0.00014029j -0.000251593-0.000928915j 0.000559659+0.000123066j -0.000199611+0.000445079j -0.000450132-0.000634737j -0.00354917-0.00144987j 0.000623834-0.00428806j 4.25169e-05-0.00105463j 0.000224682+0.000129262j -0.000216539+0.00140241j 0.000122105+0.00310081j -0.000491863+0.00251856j -6.46182e-06+1.8822e-05j 0.000251771+0.00106112j -0.00356661-0.00144115j 0.000657446+0.000695123j 3.92704e-05-0.00167321j 0.000139694-0.000345567j 0.00019199+0.000554475j -0.000527317-0.000382748j 0.00119556+0.00337756j 0.00603573+0.0150585j 0.00668263-0.0155616j -9.29037e-05+0.000383377j 0.000927352-0.00311331j -5.71187e-05-0.000202804j 0.000478981-0.000459039j -9.06325e-05+0.000640151j 
-0.000184998+0.000399394j 0.00022009+0.000207607j 0.00251213+0.00206903j 0.000362863-0.000333403j -0.000637906-0.000737509j -0.000378463-0.000194197j -0.00031672+4.06157e-05j -0.00034034-0.000161503j 0.000324928+0.00011121j 8.91297e-05-0.000409982j 9.99663e-05+1.60811e-05j -2.72798e-05+0.000253195j -7.35232e-05+0.000162971j 0.000203285+6.86442e-05j 0.000116351-0.00041775j -8.60568e-05+0.000524141j -0.0025342+6.29673e-07j 0.00122799+0.000918238j -0.000774654-0.000266874j 0.000845843-0.000137788j -0.00161476-0.00327631j -0.00217755-0.0014629j -0.00183099-0.0017956j -0.000134293-0.000675312j -0.001033-0.00114008j 0.00198051+0.00183595j 2.20967e-05-2.05576e-05j 0.000763522+0.00054808j 0.000617361-0.000262518j -0.000357914-0.000133251j -1.2025e-05-0.00018414j -6.64386e-05-0.000311099j -0.000382811+0.000455319j -0.0010286-0.000691176j -0.000469221-0.000248235j 0.000404932+0.00064036j 0.000150798-0.0001123j -0.00238493-0.00251551j -0.000246227-0.00083259j -0.00257023-0.00248169j -0.00232858-0.000557881j 0.00111266-0.0020881j -0.00350775-0.0033011j -0.00559454-0.00219192j 0.00232585+0.00065404j -0.000601228-0.000743505j -0.0116589-0.00291534j 0.000395668+0.000291591j 0.000691603+0.000254953j -0.000508208-0.0011944j -9.8623e-05-7.1428e-05j 0.000331473-0.00489692j -0.000132953+4.12755e-05j -0.000509152+0.00195623j 0.00145376+0.00207042j 0.00194439-0.00214167j 0.000238258-0.000748385j 3.9726e-05-0.00418408j 4.26226e-05-0.00636069j 2.20837e-05+0.00864199j 0.00736789+0.0094218j -0.0091309-0.0100457j 0.00366594+0.00603613j -0.00101685-0.00171074j 0.000348978+0.000818039j 0.00528573-0.0142284j -0.00138785-0.00620641j -0.00133961-0.00291651j 0.00589906-0.00924081j 0.000120938+0.0111057j 
